,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
50.0,6.3487658469645336e-18,7.550455780445079e-16,1.2465423584956616e-25,4.873591520543688e-25,7.680543047978364e-22,2.8380955429148957e-21,1.4741590249000966e-19,7.169081916230897e-20,5.966269713042615e-16,1.2308131164730028e-14,1.8935766829420748e-14,2.7476391088549835e-18,1.8329651567099982e-17,6.587067158889072e-21,8.35295229512747e-18,5.261794727164658e-16,6.056222345213911e-17,2.968704284703148e-14,1.0169829960772417e-15,1.4927206706802133e-16,4.755526512865644e-12,1.0328983946506117e-20,3.5190302414377476e-12,5.382133922004241e-13,2.1621439095327123e-12,3.417830219153211e-14,1.6217706935040266e-22,3.024555429925061e-13,2.494696114162377e-18,3.58575290998927e-22,9.200889863689503e-18,2.0587269908702197e-12,2.8150614197822054e-16,2.293967616056153e-21,9.641766392525041e-27,2.9358947738032793e-22,1.2565160854096945e-20,4.4282850275415094e-17,2.027934113855273e-17,1.6945802190174714e-13,1.798419066166764e-23,4.801821061822374e-15,6.786947259052122e-20,4.106564921561398e-18,9.457075913357001e-18,7.289710763587559e-17,8.932977571811459e-19,1.0306969858924701e-14,1.8459444877732594e-20,1.0643069090118907e-17
50.25125628140704,1.1270982649052049e-17,1.1211096065833293e-15,1.8341748238743524e-25,9.943355649794804e-25,1.5352223865541653e-21,4.694934276962078e-21,2.32668341246779e-19,1.260319459574937e-19,9.152111614773776e-16,2.2549664284501754e-14,3.2068511909406966e-14,5.322419721798703e-18,3.0053922768259126e-17,1.47282236352871e-20,1.5342432203603674e-17,5.409574493115079e-16,1.0769955674338992e-16,4.491784891197654e-14,2.1177152690009468e-15,2.3927216951028377e-16,8.09483033698743e-12,1.5241393213553424e-20,5.045782506252957e-12,7.809467419715142e-13,3.31121592360134e-12,5.5493831770094457e-14,2.7746328520484646e-22,5.151924171120435e-13,4.1531629650974786e-18,7.686290903445855e-22,1.4335632369459803e-17,3.478987483003691e-12,3.370778922685538e-16,5.339564936725027e-21,1.7371742071154402e-26,4.553333424615987e-22,2.005332320217489e-20,4.9514057419407744e-17,3.1553732120317095e-17,2.8274684730116314e-13,3.8728022626052084e-23,6.738181205513201e-15,1.5972117979499612e-19,8.591657849297653e-18,1.6972894415529237e-17,9.052282450324316e-17,1.408431046365226e-18,1.5083103060987894e-14,3.6719514030786893e-20,1.4879629068505324e-17
50.50251256281407,1.9744886143442967e-17,1.6506822901877921e-15,2.7055157991571946e-25,2.0284409868247384e-24,3.037383079001902e-21,7.730136077851249e-21,3.6466770492224e-19,2.2290313030889075e-19,1.4012627980925583e-15,4.074985385216941e-14,5.381436655494213e-14,1.0249185010119998e-17,4.976359738848682e-17,3.2678420169175746e-20,2.8248950001243086e-17,5.719306229664142e-16,1.9245618506844362e-16,6.852018181471881e-14,4.270578020469824e-15,3.847425119010085e-16,1.3401686958418162e-11,2.2519025739668722e-20,7.218593048145479e-12,1.1190015630052317e-12,4.978749483165036e-12,8.84269787602239e-14,4.770297720178351e-22,8.738807782774799e-13,6.8704300218585615e-18,1.6280408119140738e-21,2.2732437047182193e-17,5.923651167791067e-12,4.040963148968922e-16,1.2343265343515224e-20,3.1862589841026205e-26,7.12841817543991e-22,3.1855039879176864e-20,5.61291036501071e-17,4.92812264768578e-17,4.701244220527404e-13,8.179690832028244e-23,9.569999816640089e-15,3.757067520444993e-19,1.8458256198032964e-17,3.085630599085043e-17,1.1211098683366335e-16,2.2296778509805663e-18,2.180049032340138e-14,7.296646998207619e-20,2.0799911221869816e-17
50.753768844221106,3.4134729337657e-17,2.410085443322339e-15,4.003963461073365e-25,4.137509999429333e-24,5.951900745910817e-21,1.267788319158994e-20,5.682845468911014e-19,3.9728840088101256e-19,2.1401979944148115e-15,7.26688168727736e-14,8.935317490555031e-14,1.9630182525176442e-17,8.304145899022301e-17,7.182229705744375e-20,5.207327437029882e-17,6.226291536791527e-16,3.4567273506738564e-16,1.0543371023966547e-13,8.346137011536826e-15,6.201372299703874e-16,2.159091354069286e-11,3.334071429882264e-20,1.0309008725678047e-11,1.584216198010647e-12,7.346009983893283e-12,1.3819280250037114e-13,8.245914236224149e-22,1.474237282987473e-12,1.1303263484097754e-17,3.409184335520897e-21,3.670383717196818e-17,1.015360038112869e-11,4.853857618506437e-16,2.831431269996905e-20,5.946414430514223e-26,1.1266108928782492e-21,5.0377143562709905e-20,6.461633013433073e-17,7.724137779908658e-17,7.781509587532646e-13,1.6947210647990307e-22,1.3755454075094158e-14,8.818986148991272e-19,4.0631173271539047e-17,5.675752333763824e-17,1.3884206410178394e-16,3.545923219747846e-18,3.1118930840985e-14,1.4489303476682095e-19,2.905671321785874e-17
51.00502512562814,5.824647412482949e-17,3.4894423624672644e-15,5.94956132368421e-25,8.435215469425607e-24,1.1561703654492481e-20,2.0726980626814288e-20,8.815769657375413e-19,7.146217494057474e-19,3.2585149290104447e-15,1.2794661554875985e-13,1.4660713083468635e-13,3.741195283238698e-17,1.3937851800443004e-16,1.5610439383498079e-19,9.599450841473053e-17,6.986913844007321e-16,6.241558708751523e-16,1.6370756377554613e-13,1.5822894460174255e-14,1.0010845179700103e-15,3.386889860110109e-11,4.9506701616567066e-20,1.4703339115184115e-11,2.2173791140336497e-12,1.0631890399590889e-11,2.1174538339793444e-13,1.433880379188335e-21,2.470745269619015e-12,1.8515597504963686e-17,7.062351267392543e-21,6.035773160607279e-17,1.750534515407607e-11,5.845646788032761e-16,6.440409066265945e-20,1.1283775675906658e-25,1.7977308114139276e-21,7.935473267886153e-20,7.565591438288356e-17,1.2146669758386946e-16,1.2811066309144172e-12,3.4448553755167893e-22,2.0002990267696273e-14,2.062783281525092e-18,9.140472489031782e-17,1.0549625682062028e-16,1.7236856617407543e-16,5.667418166995198e-18,4.38790674838616e-14,2.876443111467051e-19,4.0549921301830253e-17
51.256281407035175,9.812685122752075e-17,5.00987071343772e-15,8.882133411317253e-25,1.717563299626944e-23,2.2288162073637503e-20,3.38037153707612e-20,1.362932400935392e-18,1.2987782861581431e-18,4.94151528038172e-15,2.2253631546092263e-13,2.374428492619083e-13,7.097673705182475e-17,2.348635023449739e-16,3.3500015872527784e-19,1.7679706668603938e-16,8.088547513055291e-16,1.1330640566159524e-15,2.565599453121733e-13,2.9134140202585315e-14,1.6170375896746842e-15,5.176666865633203e-11,7.37890608576873e-20,2.0951132737958246e-11,3.0705018123586266e-12,1.5090204010241567e-11,3.1811727052285964e-13,2.509511105307241e-21,4.109714658752318e-12,3.024026090590609e-17,1.4483910308320373e-20,1.0109617472347736e-16,3.033039099875915e-11,7.062993207939563e-16,1.4516722473286813e-19,2.1751713164981706e-25,2.8967026942481546e-21,1.246056307593604e-19,9.021235273520812e-17,1.9160587070067535e-16,2.0964937072655254e-12,6.87080716452128e-22,2.9415104665480365e-14,4.802098618915088e-18,2.0954561992080564e-16,1.9787232700570318e-16,2.1501296934308782e-16,9.106847850145303e-18,6.114778512487519e-14,5.711487036516852e-19,5.65214294749135e-17
51.50753768844221,1.6325921766614674e-16,7.132339011547657e-15,1.3329735660996096e-24,3.489255126198232e-23,4.269413193108738e-20,5.503302239375215e-20,2.102235036666248e-18,2.3870722017071675e-18,7.457222118725971e-15,3.825542319315288e-13,3.7926553008526886e-13,1.3408573540575197e-16,3.966685182638538e-16,7.087974574863355e-19,3.250420099412668e-16,9.66555405206342e-16,2.067946734113813e-15,4.05847820359289e-13,5.217073358667221e-14,2.6111852527331334e-15,7.715421952021374e-11,1.1049280561421117e-19,2.9833580488049054e-11,4.209760239083271e-12,2.1002748998162424e-11,4.687760037630405e-13,4.4225919855919235e-21,6.779019308889293e-12,4.931940118953945e-17,2.943220591021886e-20,1.7243588675067143e-16,5.27694661037112e-11,8.566522573358778e-16,3.24060731054828e-19,4.255330478304555e-25,4.7137744398319414e-21,1.9524429648381211e-19,1.0967609372243307e-16,3.0312488636426353e-16,3.4086849948559593e-12,1.3447979504987656e-21,4.3718709304550614e-14,1.1115235740952308e-17,4.88042846313568e-16,3.7397628663920937e-16,2.7005752980372854e-16,1.4716511523173137e-17,8.428148610624782e-14,1.134811891214841e-18,7.868918238501678e-17
51.75879396984924,2.6832740248415167e-16,1.0068453285172795e-14,2.011780973885032e-24,7.062984443985613e-23,8.138008460937893e-20,8.94924736103951e-20,3.2384517115759575e-18,4.439398468868398e-18,1.1187753963501097e-14,6.503045412966538e-13,5.970833127046324e-13,2.523042603715991e-16,6.704879374623963e-16,1.4766771824423634e-18,5.961183445418808e-16,1.1925246048026213e-15,3.793881099662578e-15,6.479251767727097e-13,9.09950731218982e-14,4.211619596646368e-15,1.122298520858602e-10,1.6636110916566276e-19,4.245948182380364e-11,5.719355614652407e-12,2.8668035391982623e-11,6.780201619774206e-13,7.851741847177299e-21,1.1081917282885294e-11,8.045310123279801e-17,5.931309815814764e-20,2.9936046204956177e-16,9.211309100793476e-11,1.0435634317846283e-15,7.161143934179038e-19,8.43916212859339e-25,7.747574406612914e-21,3.0565967857097478e-19,1.3608312410352394e-16,4.808709525672612e-16,5.504782487310105e-12,2.5832743806890386e-21,6.563678875323703e-14,2.5560408772073404e-17,1.1511220066508813e-15,7.111895221214461e-16,3.42173996892387e-16,2.3921770590513332e-17,1.1501700756082478e-13,2.257120608551245e-18,1.0943778687388677e-16
52.01005025125628,4.357789732580171e-16,1.4093527367251418e-14,3.05440691853297e-24,1.4224144771502515e-22,1.5458764474142315e-19,1.4544890438539029e-19,4.987538222862054e-18,8.356817378304018e-18,1.666915170099745e-14,1.0935929216874887e-12,9.261347084549035e-13,4.729667239281581e-16,1.132808294289754e-15,3.0258523275930805e-18,1.0899152638420946e-15,1.5190400654506813e-15,6.994673695791856e-15,1.0435420126208047e-12,1.5484090724797167e-13,6.779905959253342e-15,1.594808187106258e-10,2.520458906486354e-19,6.039894697786585e-11,7.706632684280468e-12,3.838629852295256e-11,9.63466301907987e-13,1.4048090579393452e-20,1.7945236475326566e-11,1.3148396000266312e-16,1.1865168066887956e-19,5.285439757748485e-16,1.6118284050725142e-10,1.2775176443653866e-15,1.5659343344947008e-18,1.6947124333086665e-24,1.2862362659825456e-20,4.787789711433208e-19,1.7245961436957795e-16,7.648603301565603e-16,8.828695032997541e-12,4.870927257297909e-21,9.94923322703672e-14,5.835872201146571e-17,2.7407315311593388e-15,1.3589135687483568e-15,4.3806727401835567e-16,3.9120631573187807e-17,1.5560372209912646e-13,4.495549977129675e-18,1.520912484304639e-16
52.26130653266332,6.994947911106619e-16,1.956247198713578e-14,4.666000401153564e-24,2.8453566587233874e-22,2.930893317821217e-19,2.363938034465693e-19,7.687086038041713e-18,1.5922973601918703e-17,2.4640068760755792e-14,1.819936320035395e-12,1.4152073670386652e-12,8.834132027431551e-16,1.9110468432750932e-15,6.0925710778370755e-18,1.9856166822389706e-15,1.9969584840900867e-15,1.2954339109245275e-14,1.6945587053749983e-12,2.575033824150396e-13,1.0886510920229412e-14,2.2161513862779175e-10,3.8451230264302065e-19,8.586814972929982e-11,1.0308904706684484e-11,5.044219333566e-11,1.3467143353145142e-12,2.5336829244820882e-20,2.877608654723883e-11,2.156208213543734e-16,2.358291453534783e-19,9.479712267472686e-16,2.8247625660238715e-10,1.5724760456790517e-15,3.3874978124363625e-18,3.4420580657163266e-24,2.1568972898128336e-20,7.515224040505308e-19,2.233693746281667e-16,1.2197082843353835e-15,1.406226834947351e-11,9.017044016123957e-21,1.521969551142273e-13,1.3222917500673868e-16,6.566120499038297e-15,2.6053899933380932e-15,5.674480955481789e-16,6.437179654017012e-17,2.0899513058060746e-13,8.968217120241154e-18,2.113054108579069e-16
