,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
50.0,2.691807010145557e-54,1.0329958361526249e-62,1.786898288640337e-76,5.015752748151054e-32,3.1032769285023756e-59,1.5790277117360479e-78,9.979141232762444e-48,4.787739677324187e-77,7.86579986063429e-32,2.376116914874505e-43,3.162506864237657e-77,4.934985096624869e-100,3.799694153166561e-49,4.446805197631674e-43,2.7138343674600767e-50,1.2289910955311319e-63,4.253490534258889e-58,2.8927082786205658e-71,1.1972879961325282e-73,2.5707771165274717e-39
50.25125628140704,1.92016227620158e-53,1.7501567238501575e-61,2.8051110050923604e-75,1.7170021890925203e-31,5.262413924815531e-58,3.1109176247634397e-77,8.836078042836493e-47,1.5006317165938092e-75,3.5067667887009786e-31,1.4055877974107865e-42,1.5622463262390187e-75,4.489885777354269e-98,4.4011761783641956e-48,3.680756757280876e-42,2.4483342534720376e-49,1.4362156603832984e-62,5.283548181744397e-57,6.672466540231834e-70,4.740354028259941e-72,1.5775832508182304e-38
50.50251256281407,1.3527475041555739e-52,2.9396471217469913e-60,4.428707313317193e-74,5.886227767354785e-31,8.740869046235514e-57,6.029834909336894e-76,7.755550237154977e-46,4.627810604222992e-74,1.5572711386387266e-30,8.191086056803759e-42,7.431546864860142e-74,4.1196686542977085e-96,5.08352895667321e-47,3.0437159856840593e-41,2.1699758654360355e-48,1.6784859091658363e-61,6.5559354628797845e-56,1.5023190312080264e-68,1.84273898315656e-70,9.58837113404933e-38
50.753768844221106,9.427100647929724e-52,4.885208957317322e-59,7.039321585174071e-73,2.021643787616431e-30,1.4212340681749044e-55,1.1509693212062597e-74,6.740347089158493e-45,1.4020320475834272e-72,6.895190446387023e-30,4.699304969347791e-41,3.404285605164913e-72,3.798954174368445e-94,5.8417993875004925e-46,2.51019353510352e-40,1.8897076936616807e-47,1.960287642893673e-60,8.137885531115623e-55,3.2996092096413526e-67,7.026255325877669e-69,5.771531393169887e-37
51.00502512562814,6.509017503230769e-51,8.016787296082875e-58,1.1274204459159762e-71,6.958847691503171e-30,2.2605835088606136e-54,2.1658709728330615e-73,5.794880469652749e-44,4.16738580173767e-71,3.046456676003865e-29,2.653061792923704e-40,1.5018138248789932e-70,3.5083153081347947e-92,6.664591264579811e-45,2.0610670617376172e-39,1.6171740717647414e-46,2.286246204829211e-59,1.0117815376212378e-53,7.066665880927276e-66,2.624719247684823e-67,3.44027977767655e-36
51.256281407035175,4.4596996975767e-50,1.2967136502578578e-56,1.8207128112909656e-70,2.4015676480443575e-29,3.5148463454820945e-53,4.022570424648328e-72,4.924112617502008e-43,1.2140727148935633e-69,1.3438442723163966e-28,1.4736333809689308e-39,6.381085727618044e-69,3.2331134229893998e-90,7.533438975894109e-44,1.681903716850688e-38,1.3602440471689309e-45,2.66112906751807e-58,1.2610970945424596e-52,1.475448459723633e-64,9.593641438537722e-66,2.030521656984533e-35
51.50753768844221,3.0366812466542517e-49,2.063734516012026e-55,2.9663619032705934e-69,8.312555491147223e-29,5.338389136703873e-52,7.38191586184789e-71,4.132522022795412e-42,3.463775305306942e-68,5.920169914779645e-28,8.052943732754215e-39,2.6117023097855744e-67,2.9628831244955896e-88,8.422948865740343e-43,1.3616995470313785e-37,1.1247580212439062e-44,3.0899203984197477e-57,1.5765879376861605e-51,3.0030125219653887e-63,3.426471014554751e-64,1.1865280165220444e-34
51.75879396984924,2.05784669285482e-48,3.2263644499822314e-54,4.877446864987512e-68,2.8867763184151726e-28,7.914678129549395e-51,1.3399908730972955e-69,3.423247170560274e-41,9.671879571982236e-67,2.6047265999338575e-27,4.3303031965432296e-38,1.0298685076562386e-65,2.691023364214847e-86,9.301859258219502e-42,1.0919233183561745e-36,9.144847941970322e-44,3.5779879577419035e-56,1.977132415213291e-50,5.958306188402644e-62,1.194260746885469e-62,6.863413705993736e-34
52.01005025125628,1.389717462837292e-47,4.947104686950927e-53,8.095474240755796e-67,1.0062059636874552e-27,1.1447247753684882e-49,2.4084653651619843e-68,2.797505773148952e-40,2.6419797593969133e-65,1.1442854188057613e-26,2.292064633245362e-37,3.9134765526610044e-64,2.4145843750967055e-84,1.0135004955314062e-40,8.657900041734029e-36,7.312574433401178e-43,4.131350461179283e-55,2.4863206983944158e-49,1.15254117699314e-60,4.056877938484821e-61,3.92933567963476e-33
52.26130653266332,9.364446728435252e-47,7.429135716632296e-52,1.356472515695884e-65,3.5213663430369976e-27,1.6142556973122216e-48,4.290211058473552e-67,2.254330433764258e-39,7.057677206029613e-64,5.0171049490155224e-26,1.1947763080267844e-36,1.433426089350518e-62,2.1339764936181115e-82,1.0885979908505258e-39,6.777146842456352e-35,5.752409427526687e-42,4.75703549860422e-54,3.1330144619432736e-48,2.173731382631258e-59,1.3415954661224555e-59,2.226022231111592e-32
