,0,1,2,3,4,5,6,7,8,9
50.0,4.476021648465861e-36,1.7283072307061958e-42,1.1019357473414886e-34,4.693036540884631e-59,7.486693807918057e-30,4.647186881851704e-56,5.750071584942803e-48,1.2446241729039621e-26,1.5336955614509826e-63,4.5078857487977123e-54
50.25125628140704,7.082500553152611e-35,6.878834749079386e-42,8.751605645552693e-34,1.8709676459167347e-58,1.4931679015234898e-29,4.647186881851704e-56,1.1477050512917965e-47,4.948774323307694e-26,1.2218011699626316e-62,3.589025969969297e-53
50.50251256281407,7.082500553152611e-35,1.0896074242541746e-40,1.3866290988768645e-32,2.9735579280679995e-57,1.4931679015234898e-29,7.384831215317324e-55,4.572346079593072e-47,9.867826278307234e-26,9.733167126115816e-62,2.857394672720339e-52
50.753768844221106,5.618519991886428e-34,1.7257620618490363e-39,4.382701898759702e-31,9.435424148222492e-56,2.977994082926737e-29,5.877464294866619e-54,1.821548781607583e-46,1.9676207819998157e-25,7.753539914024463e-61,5.705571943270613e-52
51.00502512562814,4.456831633000615e-33,6.867828613480859e-39,4.382701898759702e-31,7.509957932212342e-55,1.1845242570745005e-28,2.3428788706433833e-53,7.256636525511753e-46,7.822927338706216e-25,1.54850839701368e-60,5.705571943270613e-52
51.256281407035175,1.4059277969556485e-31,1.3700437593046432e-38,6.942548679428304e-30,5.977261236677353e-54,4.7114035239132245e-28,7.432357607632712e-52,2.8908311698372684e-45,7.822927338706216e-25,1.9623824594882454e-58,2.2748548555721926e-51
51.50753768844221,2.803752263669478e-31,2.7330435918262293e-38,1.0996438913345735e-28,2.3827164655796027e-53,3.7370906138688464e-27,5.914755792461636e-51,1.1516030917879343e-44,1.5598298888119385e-24,7.827006079450965e-58,7.220544163942596e-50
51.75879396984924,1.1150182412743358e-30,1.0875822953040456e-37,4.3762477705903845e-28,3.78614465183508e-52,1.4862943241444098e-26,5.914755792461636e-51,9.156072220539799e-44,1.5598298888119385e-24,2.4866229386226952e-56,4.575842889776955e-48
52.01005025125628,8.84235395987322e-30,8.633036665315015e-37,3.474204862774816e-27,7.559188457124017e-52,7.45282642422987e-27,9.397197974830273e-50,2.899675103232108e-42,3.1101486197652676e-24,9.917661343608198e-56,5.789422872029352e-46
52.26130653266332,3.516197058530231e-29,3.43518221356138e-36,1.382537050790595e-26,2.3979789518058584e-50,2.9640467268856906e-26,7.477911603999215e-49,2.305211439062185e-41,3.1101486197652676e-24,6.29194887101469e-54,7.323861561784576e-44
52.51256281407035,3.516197058530231e-29,5.438587693491402e-35,2.757929207261858e-26,9.558377640065308e-50,1.8641889270188275e-24,5.950451862507368e-48,1.456738657289717e-39,9.800297057511107e-23,1.9986624683528185e-52,1.4622980348022583e-43
52.76381909547739,7.011649591641404e-29,8.609414152455354e-34,1.0974557674492784e-25,9.558377640065308e-50,3.71744419464165e-24,4.734859553452292e-47,5.8021590775454264e-39,3.087397930167474e-21,3.9914204685568844e-52,4.639765270492716e-42
53.015075376884425,5.5595328123073855e-28,3.4253004295559644e-33,4.366959407975253e-25,3.0318503110944e-48,1.1720882872517202e-22,1.8871433049666223e-46,2.3109454103727937e-38,6.155317009040516e-21,6.348484153538997e-51,1.8495719576571645e-41
53.266331658291456,4.407796761041318e-27,5.421391946725775e-32,8.711055154128647e-25,3.0318503110944e-48,4.660362980953108e-22,3.76748609351895e-46,4.61197260010021e-38,9.723842566180461e-20,8.041413261149397e-49,1.4720565854778253e-40
53.517587939698494,2.2105366286547576e-27,1.0813239523169664e-31,6.913971334930454e-24,4.81661741458112e-47,9.292735793852445e-22,2.9976676354208546e-45,3.6657743505312637e-37,9.723842566180461e-20,1.27888701729197e-47,5.867957060183551e-40
53.768844221105525,3.494373817789383e-26,1.0813239523169664e-31,1.3791360810945932e-23,9.616063287577281e-47,9.292735793852445e-22,2.9976676354208546e-45,7.315679548029925e-37,7.70427526397375e-19,1.018466151138416e-46,1.8615308338765368e-38
54.02010050251256,6.967505241549649e-26,3.4129656549632775e-30,1.0945292187360802e-22,3.832688081762945e-46,9.292735793852445e-22,5.984454444578838e-45,5.814457671145693e-36,7.70427526397375e-19,2.033836660480059e-46,7.420178654894627e-38
54.2713567839196,5.523022447569845e-25,6.80702291294615e-30,4.354704485238737e-22,1.2154703995497684e-44,1.8529491251597344e-21,4.761449572632182e-44,2.3156268105174114e-35,6.1035811800025044e-18,3.234326549268746e-45,1.4814412629177736e-37
54.52261306532663,2.1956138468493046e-24,5.400238177603945e-29,8.685996580771889e-22,4.844297939616075e-44,3.69470218309796e-21,3.013901828205058e-42,2.3156268105174114e-35,6.1035811800025044e-18,2.575573974915387e-44,5.905009307181878e-37
54.77386934673367,1.7401769188650832e-23,2.707682447594135e-29,1.3747755235119282e-20,9.671012220649152e-44,2.9288911851467465e-20,6.016661690316935e-42,3.672502871417088e-34,2.4254753970206032e-17,2.050949368332622e-43,5.905009307181878e-37
55.0251256281407,5.481557294425013e-22,4.283886419880776e-28,2.175666550560566e-19,3.0665900568749314e-42,5.839868662739079e-20,3.8078783320050294e-40,2.9185022818872078e-33,9.638073288160819e-17,6.512318983466056e-42,7.465426177881118e-35
55.27638190954774,4.343481589487248e-21,4.283886419880776e-28,8.654717628125226e-19,9.723059850054828e-41,2.3216164990521003e-19,3.0291886056849e-39,2.3192018133125962e-32,9.638073288160819e-17,5.185510069077646e-41,2.975543529973969e-34
55.527638190954775,4.343481589487248e-21,1.7038734686983425e-27,1.3694112767825843e-17,9.723059850054828e-41,9.229142132034274e-19,6.046967838090384e-39,1.8428814408923408e-31,9.638073288160819e-17,4.128931961105956e-40,1.1859666355181961e-33
55.778894472361806,8.659120348272655e-21,6.7767694777775e-27,1.3694112767825843e-17,1.5441659495198184e-39,3.668727307144059e-18,4.810191774601709e-38,2.921986284611242e-30,3.033120812274186e-15,1.646379159334073e-39,3.7610870218870963e-32
56.030150753768844,3.441373874747589e-20,2.1375867152761027e-25,2.731150781706443e-17,2.4522277168493837e-38,2.9074663909116667e-17,7.637890848172125e-37,9.243860027489962e-29,6.045816568573462e-15,2.6175870545879267e-38,5.974211283952307e-31
56.28140703517588,6.860473484933704e-20,3.380484961897512e-24,2.731150781706443e-17,4.895236532507603e-38,2.9074663909116667e-17,6.075263083823335e-36,1.8445121621673519e-28,2.4019865826494563e-14,5.226864309002559e-38,3.781708388705111e-29
56.53266331658291,2.726369982324303e-19,5.345329886965216e-23,1.0863228951955963e-16,3.894063863147292e-37,1.1556491017503786e-16,4.832170791287176e-35,3.6805046376734226e-28,4.7876331205189845e-14,1.3210587923497468e-35,3.008651977754342e-28
56.78391959798995,2.1597126918804287e-18,5.345329886965216e-23,2.1665083729042118e-16,1.2343002426824448e-35,9.157143358631573e-16,9.645648465393358e-35,3.6805046376734226e-28,9.542586151478111e-14,5.267216698644078e-35,1.1990035289124711e-27
57.03517587939699,8.581828650244343e-18,1.065893674789503e-22,1.7184768963546156e-15,2.4638804079550134e-35,1.825558708034884e-15,3.8433048924125464e-34,1.4653861057403442e-27,1.901981212383651e-13,4.193351194009373e-34,3.801153195005782e-26
57.28643216080402,1.7106635183211313e-17,4.23819627832969e-22,6.834628113501787e-15,3.912000157304819e-34,3.639377488686907e-15,6.101433447876728e-33,1.1641299853974455e-26,1.901981212383651e-13,6.665794625282433e-33,7.588043151005915e-26
57.537688442211056,1.3548455065103362e-16,3.3601029176697662e-21,1.3629976755086896e-14,1.558758363837287e-33,1.4463590535684738e-14,4.852434130311374e-32,1.8451596583536093e-25,3.0013394251772253e-12,4.224283966453494e-31,6.036202747191171e-25
57.78894472361809,1.3548455065103362e-16,5.311195910951123e-20,2.7181394566340437e-14,3.111475028589933e-33,2.8833261652306585e-14,1.9333169513272139e-31,2.924338144114089e-24,3.0013394251772253e-12,3.36269733567189e-30,4.8015767788620885e-24
58.040201005025125,1.0729281586910135e-15,2.1114846129163487e-19,5.420567124501416e-14,4.939693171602192e-32,1.1458169125672324e-13,3.858977201857093e-31,2.32272012974026e-23,3.0013394251772253e-12,1.3406176442711816e-29,1.5218990124940827e-22
58.29145728643216,8.495839297390068e-15,3.3367953759810356e-18,5.420567124501416e-14,4.939693171602192e-32,2.284120271609434e-13,6.125360637868402e-30,4.634273335779845e-23,1.192169667143567e-11,1.0671405674198558e-28,3.037955802291451e-22
58.54271356783919,6.726602660201619e-14,6.65280074961951e-18,4.2987454065611233e-13,3.9285544127967335e-31,9.076372658237488e-13,3.8731880385369473e-28,9.246212824158341e-23,2.3759732313598104e-11,4.254286141687184e-28,6.064227159189473e-22
58.79396984924623,1.3406492801929618e-13,2.6444882979737554e-17,3.408829690816891e-12,3.1242834306493706e-30,1.8092636888274728e-12,1.5430028461216016e-27,3.680618051742258e-22,9.436964102020656e-11,3.3862975597590604e-27,1.9218575783111452e-20
59.04522613065326,2.6719560566911994e-13,1.0511425184398827e-16,5.389772018518742e-11,3.943649960461653e-28,2.8563525080757978e-11,1.2268754337454686e-26,1.4651003895284715e-21,1.8806999380622724e-10,1.3499506629461076e-26,7.657518133037403e-20
59.2964824120603,5.325227105992949e-13,8.329306538523628e-16,2.14303771004984e-10,7.871461969274866e-28,5.693470319127516e-11,4.8874301532437075e-26,5.831814233440159e-21,7.469256693514221e-10,2.14530230564972e-25,7.657518133037403e-20
59.54773869346734,2.1151428364856207e-12,3.3104336530106685e-15,8.520666450768733e-10,6.259158491463635e-27,5.693470319127516e-11,9.754788724749248e-26,2.3212907635065733e-20,1.4884970328293572e-09,4.283295233767414e-25,1.215631003619688e-18
59.798994974874375,4.215337667059683e-12,6.5995783436225536e-15,8.520666450768733e-10,9.933563273901803e-26,4.5086129824442215e-10,3.089417861138692e-24,3.6774734460281475e-19,2.3473276949366558e-08,3.409093680937068e-24,3.851731620917814e-17
60.050251256281406,8.400779322296245e-12,1.3156578762447543e-14,1.698984851210684e-09,1.9826581391583598e-25,3.5699597676691448e-09,6.165989909964957e-24,7.33665100426511e-19,2.3473276949366558e-08,1.0815539746588678e-22,1.5345666338606956e-16
60.30150753768844,1.6741766620946256e-11,1.042307599044388e-13,6.754751893298234e-09,1.2533318690728675e-23,3.5699597676691448e-09,7.777368606435799e-22,5.825410672713245e-18,4.677521611078153e-08,8.607522981714172e-22,6.113762477417063e-16
60.552763819095475,1.3249912440006036e-10,4.1419805243071105e-13,1.3468316275051967e-08,1.9887236945288728e-22,3.5699597676691448e-09,1.5521851933351783e-21,1.1621547924960595e-17,1.857301621395135e-07,1.7185106753057166e-21,4.861605112302787e-15
60.80402010050251,1.0485129266604055e-09,8.256711176743779e-13,5.354376500785186e-08,1.9887236945288728e-22,3.5699597676691448e-09,6.182432549724863e-21,4.6252004336115206e-17,3.700896219754143e-07,2.730455985851592e-20,1.5400310388004313e-13
61.05527638190955,2.0893724742940925e-09,3.2808845732011587e-12,2.1285705966198337e-07,3.1553862376658526e-21,3.5699597676691448e-09,4.9143761714408696e-20,4.6252004336115206e-17,7.374378393436032e-07,8.660814776174873e-19,1.2244971844148438e-12
61.30653266331658,2.0893724742940925e-09,1.303633870281922e-11,4.243961189545427e-07,2.5083659859844755e-20,3.5699597676691448e-09,3.9062450424814794e-19,9.226982130850326e-17,2.9278201205166108e-06,6.891862519235793e-18,2.4439759377460207e-12
61.55778894472362,3.294014333099551e-08,2.5985477815653025e-11,8.461562371702373e-07,5.0061033025368134e-20,2.82642331950633e-08,1.555763111746934e-18,7.325380737385741e-16,5.83370900417542e-06,2.7469345272398894e-17,2.4439759377460207e-12
61.80904522613065,2.605822491017043e-07,5.179655645133523e-11,3.3635369427701647e-06,1.5849471857203603e-18,1.4181357421913293e-08,6.196112826005105e-18,1.1600705249588876e-14,2.3159386121839258e-05,4.3637017061296523e-16,1.9431365155960146e-11
62.06030150753769,2.0611468124435556e-06,2.0579103236557433e-10,3.3635369427701647e-06,3.163092023004152e-18,2.82642331950633e-08,3.913788136356616e-16,2.3141458534063597e-14,4.6143322348816105e-05,4.3637017061296523e-16,1.5448738247961703e-10
62.311557788944725,4.106619504640393e-06,2.0579103236557433e-10,3.3635369427701647e-06,3.163092023004152e-18,1.122690795901469e-07,7.810334915284348e-16,1.8369282110976906e-13,0.00018316969023636503,8.71170664353222e-16,1.2281907496924231e-09
62.562814070351756,4.106619504640393e-06,3.248010327776658e-09,6.7059858796295445e-06,1.2597949304524065e-17,2.2375030599018752e-07,1.558618711571093e-15,1.8369282110976906e-13,0.00018316969023636503,1.739201974961027e-15,4.8922075050509915e-09
62.814070351758794,1.6301085056587816e-05,1.290274893096157e-08,2.66552394712319e-05,1.0013056898628199e-16,8.886983984398998e-07,1.2386191176910102e-14,7.309343586717705e-13,0.00018316969023636503,2.7626312959669744e-14,9.76385951638328e-09
63.065326633165824,1.6301085056587816e-05,2.0358662673074308e-07,5.314177489517752e-05,3.987808747453665e-16,8.886983984398998e-07,2.4717210010047777e-14,2.9083897316178582e-12,0.00036493578131383084,2.1980499183911783e-13,1.5490620066413557e-07
63.31658291457286,1.6301085056587816e-05,4.0574457537916515e-07,0.0001059461416957825,6.324769157533499e-15,1.7710939713589492e-06,9.842746129001167e-14,1.1572168114194539e-11,0.00036493578131383084,2.1980499183911783e-13,1.5490620066413557e-07
63.5678391959799,6.470276837845626e-05,4.0574457537916515e-07,0.0004210853020265495,2.0016361950537733e-13,1.4017483958371182e-05,4.932407533255069e-14,2.3082945416112183e-11,0.0014485143319841283,6.96946577414563e-12,6.169936994605484e-07
63.81909547738694,6.470276837845626e-05,1.6115488768580927e-06,0.0016735441490798764,2.0016361950537733e-13,0.0001109297291669662,1.9641354382984393e-13,1.83190183834252e-10,0.0014485143319841283,6.96946577414563e-12,4.904376357332462e-06
64.07035175879398,6.470276837845626e-05,6.400477808798099e-06,0.003336291239133431,7.97088088364398e-13,0.0001109297291669662,3.91944330159329e-13,3.6539811467207374e-10,0.0014485143319841283,2.777499275305269e-11,2.4574503850582184e-06
64.321608040201,0.0001289039649090175,5.0655210086773514e-05,0.006650988360214219,3.1740867948291458e-12,0.00022105269666726355,1.2400977365041112e-11,7.288317233512869e-10,0.0028857998706970623,4.4110803305588865e-10,9.787703889096975e-06
64.57286432160804,0.000256804786122245,5.0655210086773514e-05,0.013258788484323148,1.2639284944802802e-11,0.0008777566933357035,2.474545825005926e-11,2.899610845462262e-09,0.011453369136618688,1.757848430237646e-09,0.00015525613738920276
64.82412060301507,0.00101919399492266,0.00010094467858447286,0.013258788484323148,2.004025676124038e-10,0.0008777566933357035,4.9377923540072586e-11,9.15302632193616e-08,0.011453369136618688,3.509113158489383e-09,0.0003098387123602311
65.07537688442211,0.0005116032848529099,0.00020115787399079736,0.013258788484323148,1.592264591872584e-09,0.0008777566933357035,1.5620146796749733e-09,1.8255761290455089e-07,0.022816907927067823,7.005058913006949e-09,0.0003098387123602311
65.32663316582915,0.00101919399492266,0.00020115787399079736,0.026431200496435724,3.177225217727404e-09,0.0008777566933357035,4.9405945794163975e-08,1.4483909784162714e-06,0.011453369136618688,5.5724453608731966e-08,0.0003098387123602311
65.57788944723617,0.0020303628402789996,0.00010094467858447286,0.0526896480484503,6.33984250341928e-09,0.0008777566933357035,1.966981448479596e-07,1.4483909784162714e-06,0.022816907927067823,1.1123822875391486e-07,0.0024625442008456627
65.82914572864321,0.008057250164585437,5.0655210086773514e-05,0.0526896480484503,2.0053769098373242e-07,0.0008777566933357035,1.966981448479596e-07,2.8887353402857862e-06,0.0905489889389148,4.432674873072668e-07,0.0024625442008456627
66.08040201005025,0.06368758695831676,0.00020115787399079736,0.026431200496435724,4.001404743171911e-07,0.0008777566933357035,7.830900260770533e-07,1.1490568428769086e-05,0.18037933510847318,3.525914765957422e-06,0.004914311403000534
66.33165829145729,0.25269590954428905,0.0007987796305380027,0.026431200496435724,1.5930826360665738e-06,0.0004404918700011894,7.830900260770533e-07,4.570478198558013e-05,0.18037933510847318,5.598316676197024e-05,0.01957102962247581
66.58291457286433,0.25269590954428905,0.00632001465920178,0.20937656863843201,6.342413499457534e-06,0.0008777566933357035,1.241095871115973e-05,0.00018178916102433562,0.18037933510847318,2.8045517067653685e-05,0.039055843255425306
66.83417085427135,0.25269590954428905,0.012593214395002064,0.20937656863843201,6.342413499457534e-06,0.003485210400009411,2.4762676569282896e-05,0.0007230367764254028,0.18037933510847318,0.00011175059877726623,0.039055843255425306
67.08542713567839,0.25269590954428905,0.012593214395002064,0.20937656863843201,6.342413499457534e-06,0.003485210400009411,2.4762676569282896e-05,0.00036254835513068633,0.045454155161796524,0.00011175059877726623,0.039055843255425306
67.33668341708542,0.06368758695831676,0.00632001465920178,0.4173711137214948,6.342413499457534e-06,0.027571886720074452,9.857677945283909e-05,0.00018178916102433562,0.045454155161796524,0.0002230697280611839,0.15553364510549061
67.58793969849246,0.12686156434438903,0.00632001465920178,0.10503379020805831,0.00010052127055744015,0.013837576106704032,0.0003924114105141864,9.115207224166404e-05,0.0905489889389148,0.0008888271562979476,0.07793925453179797
67.8391959798995,0.12686156434438903,0.00632001465920178,0.20937656863843201,0.0002005638683979401,0.013837576106704032,9.857677945283909e-05,9.115207224166404e-05,0.18037933510847318,0.001774202556649107,0.07793925453179797
68.09045226130652,0.06368758695831676,0.02509279894320114,0.10503379020805831,0.00040017039136199987,0.027571886720074452,0.0003924114105141864,0.00018178916102433562,0.18037933510847318,0.001774202556649107,0.31037756229477065
68.34170854271356,0.06368758695831676,0.09962215699838063,0.10503379020805831,0.0015930228019769561,0.05493724245348168,0.0031165427965474516,0.00036254835513068633,0.18037933510847318,0.007069196179022123,0.31037756229477065
68.5929648241206,0.12686156434438903,0.3954924728958269,0.10503379020805831,0.006341456154023653,0.05493724245348168,0.0031165427965474516,0.0007230367764254028,0.18037933510847318,0.014110778310469939,0.61937566875712
68.84422110552764,0.12686156434438903,0.3954924728958269,0.10503379020805831,0.0031783868404828696,0.2180967219205889,0.006217919934717543,0.0007230367764254028,0.18037933510847318,0.02816632852579127,0.61937566875712
