,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
52.76381909547739,4.430843762541144e-21,9.112394711803546e-26,1.6506969072431916e-35,1.643819745919296e-35,2.3815741498012005e-56,2.81635726414636e-20,7.921216586062855e-25,2.1441084820128683e-39,5.258351466635366e-22,3.14867548785692e-33,7.229179364681332e-25,6.481554741421519e-28,0.03165956925355513,4.232015260513705e-26,3.159790405743383e-35,7.30294825331088e-24,3.021740471254243e-15,3.8093500772660624e-29,4.8515934342621915e-34,2.907260321406363e-44,5.316339817156291e-31,6.2880281399529995e-21,1.4766953503013914e-24,1.4459189194245868e-51,1.5571520307214026e-54,2.757109370582432e-23,1.7552124289212864e-22,7.434572198580389e-38,4.666600271637379e-18,7.95456561551863e-16
53.015075376884425,1.492187301360235e-20,3.3276047103162436e-25,1.1512136459073833e-34,1.140648000720004e-34,5.123757963028628e-55,7.432825503818813e-20,2.2378655154599205e-24,1.1174492752879335e-38,1.1726781882867952e-21,2.1044793792034405e-32,2.8167290299452507e-24,2.2631142978909663e-27,0.031739617316260224,1.5199348855393445e-25,2.103997414759965e-34,2.2807860878574944e-23,7.84284543389296e-15,1.656386733284911e-28,3.1830577529411566e-33,2.333466242220413e-43,2.4517965331240473e-30,1.7632412790001658e-20,4.455030558313592e-24,2.919611836391058e-50,1.9116163798638985e-53,9.870018771655372e-23,5.848755523726505e-22,5.289825707089759e-37,9.487586358556708e-18,1.7068819894929986e-15
53.266331658291456,4.9478084516142796e-20,1.2080851634690068e-24,7.88087386179325e-34,7.815394893145968e-34,1.0937996284139285e-53,1.9508386358730862e-19,6.2829357451362226e-24,5.791002895350222e-38,2.606100162776857e-21,1.3820851788263646e-31,1.0921818608067866e-23,7.912297297552018e-27,0.03182510216035068,5.405156386552951e-25,1.3805451076088275e-33,7.110792123914374e-23,2.0193219174910738e-14,7.163562965926946e-28,2.067065916076395e-32,1.8186786313340133e-42,1.1291283193254131e-29,4.9385149900906597e-20,1.3344041749488422e-23,5.713261408276978e-49,2.3217313349565387e-52,3.489679253021407e-22,1.9255901706722997e-21,3.702014662712992e-36,1.92255382722462e-17,3.648103569503229e-15
53.517587939698494,1.61572613212964e-19,4.361007683142473e-24,5.2975073562444763e-33,5.286412736470781e-33,2.3136302579998607e-52,5.093162116726362e-19,1.7540915747984713e-23,2.9839434586562005e-37,5.774189387066506e-21,8.91712087676907e-31,4.213980656606438e-23,2.768856868699381e-26,0.03191635947368899,1.901783514903639e-24,8.927906710384225e-33,2.212135146562397e-22,5.156193991434202e-14,3.0815294290149274e-27,1.3287770127789274e-31,1.3788461146455593e-41,5.189337781569903e-29,1.3815393713448353e-19,3.9677464047844264e-23,1.0840875635402724e-47,2.7898016333208795e-51,1.2187940051151917e-21,6.264875698112243e-21,2.547120865629506e-35,3.8852759390408674e-17,7.766306338360454e-15
53.768844221105525,5.197648953227791e-19,1.5653976563290253e-23,3.497799068456781e-32,3.529235826620611e-32,4.8424194016070916e-51,1.322911331976616e-18,4.872762658090623e-23,1.5286375069838045e-36,1.2760564405759697e-20,5.65114121189534e-30,1.6175725792065165e-22,9.694440532020662e-26,0.03201374301253494,6.616061793091161e-24,5.691097306109907e-32,6.864083443676259e-22,1.3052825349254724e-13,1.3184947993776774e-26,8.455721505539567e-31,1.018809831410406e-40,2.3784404801280307e-28,3.8598469663633006e-19,1.17104933935797e-22,1.99558221627506e-46,3.3165363766424873e-50,4.2055238902706195e-21,2.0145990961535778e-20,1.7222207570479114e-34,7.834575425637558e-17,1.6467745462535895e-14
54.02010050251256,1.6476037436774941e-18,5.587329528855323e-23,2.269282001827581e-31,2.3248618575142725e-31,1.0015005716255188e-49,3.4190953904454878e-18,1.3477117576470995e-22,7.785033608336365e-36,2.813867227874541e-20,3.5171020159796055e-29,6.176005868549363e-22,3.394565200988284e-25,0.032117625314037,2.2745309509887194e-23,3.576199679539886e-31,2.1234928514445265e-21,3.274749794352481e-13,5.611288648116584e-26,5.326426807650555e-30,7.350751662976296e-40,1.0863471583174206e-27,1.076811125301107e-18,3.430424567135091e-22,3.5650196548325796e-45,3.900645532785115e-49,1.4338887370322263e-20,6.404242398109316e-20,1.1438833358796733e-33,1.5770941821058264e-16,3.4777475756609764e-14
54.2713567839196,5.147873547939633e-18,1.982838565473727e-22,1.4470766873223796e-30,1.510727297673941e-30,2.0438632271012764e-48,8.793706572105671e-18,3.7133978665187735e-22,3.9411283268848777e-35,6.193713527685929e-20,2.1492096479118437e-28,2.3447548066939116e-21,1.1882123082935956e-24,0.032228398401016274,7.724271819553141e-23,2.215328402318238e-30,6.546952916202243e-21,8.139299827286132e-13,2.375248579394547e-25,3.320977541119328e-29,5.1891042216355634e-39,4.94095433678013e-27,2.9988997813416083e-18,9.97332475578186e-22,6.182450335460684e-44,4.538453693462953e-48,4.831353854565366e-20,2.0128874554522913e-19,7.460517724805057e-33,3.170369298697927e-16,7.314145752278798e-14
54.52261306532663,1.5858141784791542e-17,6.995268949484653e-22,9.07268627363864e-30,9.680791436555503e-30,4.109821494238301e-47,2.2508158213433363e-17,1.0198514951084873e-21,1.983090193753351e-34,1.361297721591007e-19,1.289187591305869e-27,8.848737987041143e-21,4.155831879395117e-24,0.032346474471795186,2.5903974164889643e-22,1.3528110724484773e-29,2.0108192195868794e-20,2.003372503949733e-12,1.0000030454358996e-24,2.0491310052507073e-28,3.5911631739450046e-38,2.2360305448408514e-26,8.334859206249944e-18,2.877668460764849e-21,1.0409796327983203e-42,5.223560488864769e-47,1.608881571998002e-19,6.256135481521712e-19,4.776479059510875e-32,6.366409325721385e-16,1.5317059237850227e-13
54.77386934673367,4.817710343596286e-17,2.4527620111088182e-21,5.594270258713009e-29,6.115367254918311e-29,8.129799724372051e-46,5.733596774385369e-17,2.7932653766637925e-21,9.916952966631437e-34,2.988347954758059e-19,7.589014219936129e-27,3.3180596418546186e-20,1.45170681050435e-23,0.032472286565783874,8.577019956210778e-22,8.143182656581509e-29,6.150065426629142e-20,4.881224063190037e-12,4.187125540985659e-24,1.2509705794023195e-27,2.441179547632043e-37,1.0060522935438052e-25,2.3109107256855987e-17,8.240449916270755e-21,1.7019267818354998e-41,5.9465814738614485e-46,5.295607949451519e-19,1.9230084913312786e-18,3.0010542034858826e-31,1.2773106098280012e-15,3.1935007035287583e-13
55.0251256281407,1.4437752508210306e-16,8.544969039073077e-21,3.3933102511759218e-28,3.8067968948630187e-28,1.57939463932304e-44,1.4535551573576315e-16,7.63296526387663e-21,4.928030026992678e-33,6.553708464543247e-19,4.382927315154036e-26,1.2356869954318522e-19,5.062419272969392e-23,0.03260628919436283,2.803697991549413e-21,4.831373869388295e-28,1.872358715624107e-19,1.1768292962909667e-11,1.7434980446204938e-23,7.553848158686748e-27,1.6329947489425805e-36,4.496622952509403e-25,6.388934805398668e-17,2.341977446846119e-20,2.701777607861146e-40,6.695006326441839e-45,1.7229370970881366e-18,5.846392841842149e-18,1.849954456344848e-30,2.5607538250952918e-15,6.627700050129072e-13
