,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
50.0,2.5547768509350356e-13,1.501696757642855e-35,6.986599434498873e-40,4.23715175854126e-11,1.5408736813155996e-22,2.700174296006056e-50,2.2168838340017624e-40,1.847344905625989e-27,3.5660012763651456e-30,5.158782657733207e-33,9.057058442537768e-61,0.0,9.795444289932542e-53,8.013046682083127e-38,2.1300256234705792e-45,1.491741972736788e-34,3.0078250367569462e-56,5.931198589116888e-53,0.0,3.2182894216624486e-06,2.3549946328044377e-23,3.696579523089972e-56,5.606799157321521e-43,3.1830736878020077e-46,6.160551446740506e-38,3.395030558141096e-31,1.493372731349379e-46,3.4699799342240547e-41,2.195838775778333e-34,1.7689587863602356e-44,2.597386851821387e-24,2.35371593504068e-12,6.808930405166087e-65,0.0,0.03588986505825995,6.682632752671069e-15,3.2531657150117175e-30,9.47285555399002e-25,6.935004641774745e-39,2.907471650015721e-40,3.0998087147043785e-13,2.900640162802422e-40,7.606930935638735e-54,2.8781962742268864e-43,6.5350261504550985e-28,9.261260071549177e-05,1.1208629328733024e-30,8.674338443947013e-57,1.2801948231725975e-55,3.626094996244549e-46
50.25125628140704,4.250901166928193e-13,1.9993829378885066e-35,2.4952603758781033e-39,3.7671616399520804e-11,3.241961701875511e-22,4.443131919139729e-50,5.1421250343076455e-40,1.2060860053422781e-27,1.39313927483107e-29,1.7197208217682486e-32,2.575566871704295e-60,0.0,3.25305923851164e-52,6.072988161037635e-38,5.831887622020178e-45,3.3072805313927096e-34,9.785198080854954e-56,7.840603133489875e-53,0.0,7.2611116473959475e-06,4.432312186182573e-23,2.807111255834169e-55,7.230837781573928e-43,8.30060768681434e-46,1.1893161512370202e-37,5.5118448106057955e-31,2.0093443430192866e-46,5.977091200488642e-41,5.369761124972739e-34,4.904328530434575e-44,6.830836705057822e-24,3.5577444593016257e-12,2.082279740234519e-64,0.0,0.0339339889859849,1.4665689299754682e-14,3.3747150632077306e-30,1.860694907932352e-24,1.0026738734091528e-38,5.923714605499144e-40,7.510813970646287e-13,7.061416814390831e-40,2.0794452384214595e-53,8.609713103677505e-43,6.9771601815478605e-28,5.5925127670743685e-05,2.2217621840724333e-30,3.153923296055625e-56,2.907444657336817e-55,1.7198098332504647e-45
50.50251256281407,6.837539682565937e-13,2.7883977455951484e-35,9.070315238161928e-39,3.265663917616861e-11,6.812085380092722e-22,7.593146372577464e-50,1.1559088911690615e-39,7.4868836183452e-28,5.418996107498921e-29,5.579625581206702e-32,7.457480617003695e-60,0.0,1.0259962458443126e-51,4.6328535748748213e-38,1.5881793987079817e-44,7.391904340094117e-34,3.11935137615645e-55,1.0490949124464247e-52,0.0,1.5821960249587598e-05,8.32362908981258e-23,2.0918482589832244e-54,9.409722861948257e-43,2.2147327413390194e-45,2.3503215203988925e-37,9.03250650760171e-31,2.795879602869567e-46,9.865785606793949e-41,1.2927668377731244e-33,1.311617446616624e-43,1.7890705472065415e-23,5.340589340650724e-12,6.281997417310584e-64,0.0,0.0313736982912548,3.0259957294295065e-14,3.699354359639561e-30,3.6787722998314835e-24,1.4177647669168802e-38,1.1600188674107892e-39,1.74328055866241e-12,1.6224117808586707e-39,5.757540820369827e-53,2.5492458231675058e-42,7.579791271974206e-28,3.198178599035199e-05,4.4980503946412056e-30,1.1488623086848952e-55,6.777419456179e-55,8.088506503590234e-45
50.753768844221106,1.0627803187676616e-12,4.075424901767538e-35,3.355332361916811e-38,2.7644948839187418e-11,1.4295470600299109e-21,1.3478710345545953e-49,2.5201971797199794e-39,4.430248477416229e-28,2.095532609135127e-28,1.7617892183586405e-31,2.2017083409814207e-59,0.0,3.079420693756834e-51,3.566323792656754e-38,4.3008953840586125e-44,1.6624796220519147e-33,9.760086617156769e-55,1.4271126180346179e-52,0.0,3.3290161496698984e-05,1.5585556970256692e-22,1.5278021676112442e-53,1.2383612816155126e-42,6.046540088611789e-45,4.753324178836821e-37,1.4995736841257435e-30,4.015418294226893e-46,1.5651809857783177e-40,3.0676784210855343e-33,3.395034993040185e-43,4.664949191222304e-23,7.990919903976252e-12,1.869977725958841e-63,0.0,0.02834526173397114,5.870259751031899e-14,4.2921618182482126e-30,7.336884852165153e-24,1.9588749474044916e-38,2.1812435999573082e-39,3.87636260944605e-12,3.534921648793547e-39,1.615448003697465e-52,7.474528873469363e-42,8.365044572797433e-28,1.7359521367872944e-05,9.284544010906815e-30,4.196640095512572e-55,1.621609659626315e-54,3.769450614242201e-44
51.00502512562814,1.5959237463260578e-12,6.239733468243313e-35,1.2627204103941536e-37,2.2891335778878418e-11,2.996107301859654e-21,2.485796322304703e-49,5.334815777151905e-39,2.5057815184356484e-28,8.041246032971418e-28,5.4136671578915965e-31,6.627479973866719e-59,0.0,8.816850249550974e-51,2.7772362008961543e-38,1.1581964762350469e-43,3.754455255321479e-33,3.002176614346004e-54,1.9821544460175678e-52,0.0,6.762696840711801e-05,2.907921141348756e-22,1.092712302809584e-52,1.651525494843538e-42,1.6887530682047593e-44,9.831432011981473e-37,2.5310553015841717e-30,5.9393188946150234e-46,2.3940165193552147e-40,7.185080483424693e-33,8.535855354801872e-43,1.2103205142145464e-22,1.196011658108568e-11,5.492875513538147e-63,0.0,0.025013361498167717,1.0711757174986168e-13,5.274446467816048e-30,1.4782690735405332e-23,2.6429880119651635e-38,3.935517545610371e-39,8.259184495916831e-12,7.339147589140638e-39,4.592706646349934e-52,2.1708475943898157e-41,9.356119845084191e-28,8.965010388730427e-06,1.949692555907491e-29,1.5384411665839677e-54,3.981046455353931e-54,1.739445553673008e-43
51.256281407035175,2.315131133054186e-12,9.994473715793805e-35,4.831782343131154e-37,1.8573610247470978e-11,6.270928864684688e-21,4.7648225013394145e-49,1.0977867163692961e-38,1.3586060057431464e-28,3.055588154089887e-27,1.6188950378055402e-30,2.033622708871313e-58,0.0,2.414719761989731e-50,2.19334865642889e-38,3.1020210462243015e-43,8.493576618890556e-33,9.092735211220632e-54,2.8220940311513284e-52,0.0,0.00013263376835734552,5.403496584329254e-22,7.649665751996196e-52,2.236099071025276e-42,4.822729255520119e-44,2.0775663068904927e-36,4.357207343378979e-30,9.025670351964123e-46,3.5413971621536444e-40,1.663681591461323e-32,2.0924074337862234e-42,3.1222121971610337e-22,1.7964637785050284e-11,1.5921057399130974e-62,0.0,0.021554931170890634,1.8401493918829218e-13,6.862482145354884e-30,3.011509335062538e-23,3.480959499377337e-38,6.810645400978754e-39,1.6866545430442568e-11,1.4589816092176932e-38,1.3220901251643352e-51,6.245512845134956e-41,1.0575161099825016e-27,4.415776958462199e-06,4.1550891766509597e-29,5.662725582079259e-54,1.0020238914843259e-53,7.943114851976273e-43
51.50753768844221,3.2446993427863434e-12,1.6711745056497464e-34,1.878600812208094e-36,1.4793244757523077e-11,1.31061186292112e-20,9.498753549751967e-49,2.1991865195254825e-38,7.082356943414558e-29,1.1471448003837266e-26,4.711332709428241e-30,6.35790723289353e-58,0.0,6.344818026821556e-50,1.7609631937956695e-38,8.265867728548409e-43,1.919845933475641e-32,2.7158267307957352e-53,4.132989190473079e-52,0.0,0.00025115023957087904,9.99653994655405e-22,5.241036528308963e-51,3.078847532320382e-42,1.4073264970780681e-43,4.4800983523189655e-36,7.671909113105528e-30,1.4054892579422508e-45,5.082429790291499e-40,3.8147567651894013e-32,5.019997838628132e-42,8.000318166614102e-22,2.7156472117266244e-11,4.552643812275613e-62,0.0,0.01814067142895815,2.9798019285780843e-13,9.44072679647888e-30,6.204033136840285e-23,4.4744681304549336e-38,1.1304526027740549e-38,3.302698256801714e-11,2.7903024583728405e-38,3.8488790769931574e-51,1.7794779894968782e-40,1.2040010646910296e-27,2.0795210575811097e-06,8.963358313822186e-29,2.093315201473615e-53,2.582714567082097e-53,3.587293948379602e-42
51.75879396984924,4.3945972334998154e-12,2.9087998000232925e-34,7.415146758855296e-36,1.158603959486746e-11,2.73467435609404e-20,1.971092996812513e-48,4.2960373789555263e-38,3.5606749705224306e-29,4.244829822239514e-26,1.3343746206216835e-29,2.0236999457353014e-57,0.0,1.6044669784133245e-49,1.4405063570386346e-38,2.1923418356482947e-42,4.324258348104902e-32,8.011862176992586e-53,6.243648856723951e-52,0.0,0.0004592071910989784,1.8409016160842694e-21,3.5147921136855557e-50,4.317542842506788e-42,4.192853282081004e-43,9.845614971828405e-36,1.3847685390805417e-29,2.2366800972332183e-45,7.0988096983847664e-40,8.67755087366666e-32,1.1832120065337484e-41,2.033813334186462e-21,4.140833488526708e-11,1.2838338618411796e-61,0.0,0.014917765551005845,4.555996420639028e-13,1.3701034366348164e-29,1.2918987578651032e-22,5.613419064444134e-38,1.8003407427943464e-38,6.204649897255401e-11,5.157645154186017e-38,1.1312531086283982e-50,5.0183150201716856e-40,1.3759910162257466e-27,9.384964323632739e-07,1.9519866490471944e-28,7.771113653823731e-53,6.806511273280437e-53,1.6014683239974017e-41
52.01005025125628,5.754223077957959e-12,5.252492988847729e-34,2.968427814018704e-35,8.938026461495473e-12,5.695190457255473e-20,4.262284861523947e-48,8.198303016121967e-38,1.7318672582281759e-29,1.5444793345498775e-25,3.678159088106234e-29,6.550784076121584e-57,0.0,3.917416384493081e-49,1.2030205995128995e-38,5.790762571870729e-42,9.679920363241775e-32,2.338174353308288e-52,9.749608214127463e-52,0.0,0.0008108988794531155,3.374503894142843e-21,2.3082126852383643e-49,6.175152640748179e-42,1.2741365512628643e-42,2.2021296272767633e-35,2.5666288221552046e-29,3.6275966235430286e-45,9.680231180438159e-40,1.9617653056565104e-31,2.749763077565896e-41,5.122290771107849e-21,6.379255726095531e-11,3.568358125680973e-61,0.0,0.011997170774006824,6.590392505702072e-13,2.09104862151545e-29,2.71655083001584e-22,6.874307233320221e-38,2.753180985369992e-38,1.1192156099568684e-10,9.254874784712848e-38,3.3501771689167614e-50,1.3995377707524406e-39,1.5730508397669653e-27,4.0677608879476677e-07,4.280016946739449e-28,2.8961880051171898e-52,1.830745055816316e-52,7.064172126228988e-41
52.26130653266332,7.288144065095156e-12,9.802966704618279e-34,1.2037819550710425e-34,6.802399936194734e-12,1.1833568793975535e-19,9.616235551784627e-48,1.5313414904359818e-37,8.174959702733202e-30,5.512819779524395e-25,9.867523865243686e-29,2.1535104640968606e-56,0.0,9.264745009102353e-49,1.0274519117033029e-38,1.5241230248667564e-41,2.148086843909384e-31,6.761544969839212e-52,1.5756152663007736e-51,0.0,0.001383355344227287,6.157988132908358e-21,1.4853735669042e-48,9.019793175551708e-42,3.9449344638714284e-42,5.006532154014824e-35,4.8901349931188376e-29,5.980053708089588e-45,1.2928253675144539e-39,4.415581848822086e-31,6.321863310352714e-41,1.2761236754838416e-20,9.938677112748543e-11,9.768814952967937e-61,0.0,0.009447625005185648,9.040096847678509e-13,3.3433359389417594e-29,5.759903711568014e-22,8.219977076163261e-38,4.0477411701758493e-38,1.9404563272332933e-10,1.618919296259988e-37,9.974807439143978e-50,3.8554410178431694e-39,1.7928914885649992e-27,1.6965979035607474e-07,9.42447492960664e-28,1.0829508292314365e-51,5.015333273427334e-52,3.077902658869491e-40
