,0
50.0,7.232931832250019e-97
50.25125628140704,1.1502553410802453e-95
50.50251256281407,5.808508922372048e-93
50.753768844221106,7.354452100783897e-91
51.00502512562814,1.8592054910781694e-88
51.256281407035175,4.699318385550492e-86
51.50753768844221,7.470711279593091e-85
51.75879396984924,4.734985007143389e-83
52.01005025125628,3.0007774690222068e-81
52.26130653266332,9.523520072738899e-80
52.51256281407035,1.2048595345092954e-77
52.76381909547739,1.914837166253699e-76
53.015075376884425,4.83574013012826e-74
53.266331658291456,3.0630770358511063e-72
53.517587939698494,3.8732556123924854e-70
53.768844221105525,9.776612695322314e-68
54.02010050251256,3.100731728022651e-66
54.2713567839196,1.9631299370534806e-64
54.52261306532663,3.118246972479152e-63
54.77386934673367,3.94037164872694e-61
55.0251256281407,4.978415581031124e-59
55.27638190954774,2.493869228325516e-59
55.527638190954775,1.578176384938106e-57
55.778894472361806,9.985769367986443e-56
56.030150753768844,2.5172539837004447e-53
56.28140703517588,3.9963239943174445e-52
56.53266331658291,2.010080583787567e-49
56.78391959798995,3.19050240868911e-48
57.03517587939699,2.0173200772048737e-46
57.28643216080402,8.03647835634462e-46
57.537688442211056,5.080366399308794e-44
57.78894472361809,8.061407840225524e-43
58.040201005025125,2.5527791494047495e-41
58.29145728643216,2.029325066979439e-40
58.54271356783919,6.425049534097613e-39
58.79396984924623,1.0192027183853345e-37
59.04522613065326,3.2262278705519355e-36
59.2964824120603,4.066455950026684e-34
59.54773869346734,2.567908324983591e-32
59.798994974874375,8.124977351858194e-31
60.050251256281406,2.5704473804060466e-29
60.30150753768844,4.074897732248299e-28
60.552763819095475,8.13088642629591e-28
60.80402010050251,1.0238109643380596e-25
61.05527638190955,3.2374693756467814e-24
61.30653266331658,1.2887916366211112e-23
61.55778894472362,1.0235979729317672e-22
61.80904522613065,8.129301092533163e-22
62.06030150753769,3.235858386101005e-21
62.311557788944725,4.0708367461223625e-19
62.562814070351756,3.232305286696659e-18
62.814070351758794,1.0213434996356077e-16
63.065326633165824,2.0374893224282859e-16
63.31658291457286,4.064583291170714e-16
63.5678391959799,3.2267177840905097e-15
63.81909547738694,2.0331648552949688e-13
64.07035175879398,1.613758073626792e-12
64.321608040201,2.5547621218366103e-11
64.57286432160804,1.0164546895413925e-10
64.82412060301507,1.0164546895413925e-10
65.07537688442211,4.044018121392565e-10
65.32663316582915,8.066235606012123e-10
65.57788944723617,2.54631437508707e-08
65.82914572864321,1.0129447870209386e-07
66.08040201005025,2.0203086110279877e-07
66.33165829145729,4.0294552960281966e-07
66.58291457286433,1.6028525775890555e-06
66.83417085427135,5.0576919217071924e-05
67.08542713567839,0.00020116469564304316
67.33668341708542,0.0008000868576711942
67.58793969849246,0.0015956017904414106
67.8391959798995,0.0031820597310808644
68.09045226130652,0.05032774930996861
68.34170854271356,0.05032774930996861
68.5929648241206,0.200140584465224
68.84422110552764,0.200140584465224
69.09547738693468,0.200140584465224
69.3467336683417,0.200140584465224
69.59798994974875,0.3991107561557976
69.84924623115577,0.3991107561557976
70.10050251256281,0.200140584465224
70.35175879396985,0.1003628954262746
70.60301507537687,1.587079722425987
70.85427135678393,0.1003628954262746
71.10552763819095,0.1003628954262746
71.35678391959799,0.05032774930996861
71.60804020100502,0.02523702545339996
71.85929648241206,0.05032774930996861
72.1105527638191,0.02523702545339996
72.36180904522612,0.006345831762557815
72.61306532663316,0.012655088125907803
72.8643216080402,0.006345831762557815
73.11557788944724,0.006345831762557815
73.36683417085428,0.0031820597310808644
73.6180904522613,0.0004011864100608417
73.86934673366834,1.2715666130845766e-05
74.12060301507537,8.036586740000836e-07
74.37185929648241,4.0294552960281966e-07
74.62311557788945,4.0294552960281966e-07
74.87437185929647,1.0129447870209386e-07
75.12562814070351,1.276645289427216e-08
75.37688442211055,1.276645289427216e-08
75.62814070351759,8.066235606012123e-10
75.87939698492463,5.0958988456900916e-11
76.13065326633165,1.280787410414087e-11
76.38190954773869,1.280787410414087e-11
76.63316582914572,6.4209687995493465e-12
76.88442211055276,8.090080052482598e-13
77.1356783919598,2.5614151481955594e-14
77.38693467336682,3.2267177840905097e-15
77.63819095477388,4.064583291170714e-16
77.8894472361809,1.286425018625002e-17
78.14070351758794,3.232305286696659e-18
78.39195979899498,8.121370067077033e-19
78.643216080402,5.1266148548423766e-20
78.89447236180905,1.6218947057785676e-21
79.14572864321607,2.042239054953453e-22
79.39698492462311,2.5713871596046207e-23
79.64824120603015,8.132399149351963e-25
79.89949748743719,2.042781214896743e-25
80.15075376884423,1.2888400437589048e-26
80.40201005025125,1.0234516926122467e-28
80.65326633165829,8.124977351858194e-31
80.90452261306532,1.0225468655889716e-31
81.15577889447236,1.286839452744586e-32
81.4070351758794,3.231525083125418e-33
81.65829145728642,2.564076298866604e-35
81.90954773869346,1.6166360181040813e-36
82.1608040201005,4.05920045940077e-37
82.41206030150754,5.107020100764526e-38
82.66331658291458,8.082904927799459e-40
82.9145728643216,6.408819232979292e-42
83.16582914572864,1.0139739549033666e-43
83.41708542713567,3.201470561547897e-45
83.66834170854271,4.026439666291028e-46
83.91959798994975,1.5984545200159298e-48
84.17085427135677,5.045222182415009e-50
84.42211055276383,2.0020722946091304e-52
84.67336683417085,3.1648969989243454e-54
84.92462311557789,9.985769367986443e-56
85.17587939698493,1.578176384938106e-57
85.42713567839195,9.93818541082243e-59
85.678391959799,1.2492653330677353e-59
85.92964824120602,1.9738275726524968e-61
86.18090452261306,6.225113481555096e-63
86.4321608040201,4.925606816701215e-65
86.68341708542712,2.4528357783557317e-68
86.93467336683418,1.5438756171287736e-69
87.1859296482412,1.2209912613496454e-71
87.43718592964824,3.0630770358511063e-72
87.68844221105527,3.043038523668041e-75
87.9396984924623,1.914837166253699e-76
88.19095477386935,4.803265526835715e-77
88.44221105527637,3.796773176594414e-79
88.69346733668341,3.769479920996235e-82
88.94472361809045,1.4917323490542332e-84
89.19597989949749,1.8737025870592344e-85
89.44723618090453,1.480304118845783e-87
89.69849246231155,2.3350385419988876e-89
89.94974874371859,1.844358690899712e-91
90.20100502512562,1.1599062639419916e-92
90.45226130653266,3.652762083137755e-94
90.7035175879397,2.8844055428003104e-96
90.95477386934672,5.710659957517474e-99
91.20603015075376,1.7979589071644222e-100
91.4572864321608,7.106887421362345e-103
91.70854271356784,7.04238327312158e-106
91.95979899497488,4.427005427125341e-107
92.2110552763819,6.976998826971673e-109
92.46231155778895,5.505288136907336e-111
92.71356783919597,8.675014236242333e-113
92.96482412060301,5.45230119862005e-114
93.21608040201005,2.153568672092669e-116
93.46733668341707,2.132102605048642e-119
93.71859296482413,6.708145951258482e-121
93.96984924623115,1.0566463005994146e-122
94.22110552763819,1.6642887442417053e-124
94.47236180904522,1.3123287450958428e-126
94.72361809045225,4.1280433187303353e-128
94.9748743718593,2.593535069359373e-129
95.22613065326632,1.629401915320179e-130
95.47738693467336,1.6118243727994203e-133
95.7286432160804,1.5941757203798612e-136
95.97989949748742,1.2564575447675082e-138
96.23115577889448,1.9779574537270107e-140
96.4824120603015,1.5587164716870465e-142
96.73366834170854,9.789967987196966e-144
96.98492462311557,3.0781111050431634e-145
97.23618090452261,1.9331924951740333e-146
97.48743718592965,6.0778400416456346e-148
97.73869346733667,7.62476017272713e-149
97.98994974874371,1.5053008856908958e-151
98.24120603015075,2.9714664065352032e-154
98.49246231155779,3.7274270140732425e-155
98.74371859296483,3.6826891605670945e-158
98.99497487437185,1.4518703649515817e-160
99.24623115577889,9.115814504713198e-162
99.49748743718592,2.864951690443896e-163
99.74874371859296,2.2560275087916604e-165
100.0,3.548860840476746e-167
