,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
59.2964824120603,4.693299052136172e-14,2.958959241236626e-14,2.543730233036127e-19,1.306441827155847e-13,1.3692930973657071e-19,2.4232010975028225e-13,1.7157649358345678e-10,9.061976815623272e-15,5.2313277472049705e-14,1.5915472978664348e-17,1.1505764709288537e-13,1.6022101861121915e-11,4.883696030061866e-08,8.540449827366487e-14,8.092217522537898e-11,2.7577250991339123e-25,2.8123520891680674e-17,9.91991433505509e-15,1.474591909709743e-07,2.6479775610545486e-15,6.691931976621072e-12,0.0001500716352727137,6.0701121463677685e-18,5.13861313667649e-17,1.169277861210536e-16,2.953675460346986e-12,2.3478804682124683e-11,1.742469018730669e-14,1.4912952513831945e-15,7.172144320585282e-11,1.7470885197634917e-13,7.54734311900083e-14,1.3761487545377838e-13,1.0043237302676481e-12,2.880317846518126e-19,1.1924713166562353e-09,2.554086920025146e-16,2.551774611847091e-10,1.4406174614927933e-14,4.781145738897869e-17,8.92021841811513e-13,7.318173024950221e-11,2.372307495849767e-13,1.3924957109227716e-13,1.0105184552878062e-11,1.6399318762279953e-16,2.604730317175371e-15,1.591302656052947e-14,1.302082026895027e-21,2.4004303349389897e-09,3.677705449609487e-13,7.19441004395664e-14,7.92935862637775e-16,1.247534238017758e-07,4.562587305826586e-12,3.998468525751921e-13,6.176895412807641e-18,4.049687288664734e-11,1.9935204873164062e-16,8.504179191692491e-12
59.54773869346734,7.49609184426506e-13,1.077132985035869e-13,8.792274181735425e-18,5.285724149585466e-14,3.1825155089752734e-19,7.577662564015008e-13,4.5691066422742555e-10,1.8450735487822805e-14,9.396183502228912e-14,2.4324091505038205e-18,3.19068471023497e-13,3.5306108943821727e-11,8.894203403147545e-09,1.4061353930710534e-13,4.0056918096434335e-10,8.686740129776235e-25,1.855122783455209e-15,2.4898170362572865e-14,2.349642504245613e-07,6.26211584851e-15,1.9406538743925437e-10,0.00023315939418086596,2.2677704136270254e-17,1.449486300210015e-16,4.518062547680621e-16,2.4463856434963718e-11,5.333555472145631e-11,3.4760136374038495e-14,2.7415873209010804e-15,4.51258864629686e-11,6.282031517550074e-13,3.105184006419213e-14,1.2116732941170076e-12,3.408615342467073e-12,8.649106588929952e-19,2.661494019274353e-09,6.233325267027154e-16,8.050046691646102e-10,3.964180392636361e-14,5.522302180520638e-17,1.6729966775418072e-12,1.8060113086141867e-10,4.570890724691217e-13,3.0521506235928434e-13,2.5370158751656873e-11,1.1500200361445239e-15,6.780402614096204e-15,4.331132618473359e-14,1.9269271390217436e-19,5.261354783470254e-09,2.945286311499256e-12,1.3155075312839264e-13,2.946640437217777e-15,7.241070980832724e-07,6.875405973793689e-12,7.502479844936253e-13,2.8622504340657744e-17,2.5881396880761873e-11,7.310380394011644e-16,2.4875157982573652e-11
59.798994974874375,1.7781361054004497e-12,3.9225013501655167e-13,3.6411607677104697e-16,2.7209390362189915e-13,1.4685676604388963e-19,2.3632488924182643e-12,3.471522506980954e-10,2.7975752554512096e-13,1.7393684118066002e-13,8.778953498136641e-18,7.161132445102966e-13,7.87501742216851e-11,1.3718193035347202e-08,3.905100915798919e-13,2.590443230940147e-09,2.0555292796617643e-23,5.0484856022271264e-15,6.2433553982216e-14,3.536314255669615e-07,5.695636219058216e-15,2.6064084137800014e-10,0.0003686956051991225,1.3367077688152442e-16,3.543798332908195e-16,1.8235839460825586e-15,6.789375482823007e-11,1.368126135990908e-10,1.775196897683813e-14,3.8710134352641555e-15,9.303507061310898e-11,3.6064222382366423e-12,1.6360457263542325e-14,2.4567492439218163e-12,1.3868135355181793e-12,3.390565340099097e-17,5.9370476783852255e-09,1.6354855387271847e-14,2.4551363159340074e-09,4.264419015378487e-14,4.997919586534349e-16,1.2659897176237603e-12,2.7845572853878156e-10,1.1237141540043812e-12,1.0078048860539976e-12,6.403875901855729e-11,1.0434397844160662e-14,9.400423851631502e-15,1.1901217172535754e-13,2.0823514996460878e-17,2.2274622571071662e-08,7.553930206551436e-12,6.742723545662718e-14,1.1088419213584903e-14,1.142626869687709e-06,8.845590010206482e-12,1.4245615163094686e-12,1.1428455309653706e-16,7.563986339032373e-11,3.2303455428215134e-15,4.2623928269168226e-11
60.050251256281406,1.2058270835249207e-11,1.3948348697902269e-12,1.2081474377345616e-14,6.848919657729063e-13,1.1374927048293995e-18,1.073115293622564e-11,1.3251343204690012e-09,5.846709756566463e-13,3.3082744207011467e-13,1.6208367710640418e-16,1.980043342222863e-12,1.7170421904723203e-09,2.582247535825919e-08,1.0858221998209162e-12,8.542477738852921e-09,6.034220221099842e-22,5.703124262275835e-14,1.590225658767596e-13,5.588513705174536e-07,1.4014911986449209e-14,2.2434316922152968e-10,0.0005804330620022338,4.2353886136919997e-16,2.32076010181851e-15,6.936512666179424e-15,1.875486381511572e-10,4.004044923697574e-12,5.325161490440942e-14,1.5982687567390045e-15,3.086367106660968e-10,6.497611572363844e-12,1.1424771605590664e-13,2.9126339780886586e-12,2.2275574151947004e-12,2.107924390584766e-16,1.3215157099768024e-08,4.3165697757134774e-14,7.414953423226702e-09,1.1874083345429914e-12,9.67542226781035e-15,1.9371005191698272e-11,8.661232078704549e-10,2.787075322567139e-12,3.299010819209737e-12,1.6213134773988408e-10,3.4015972801796024e-14,3.684353776505587e-14,2.0101517130371695e-13,1.1707129291437603e-17,5.66746490195351e-08,3.524432611851925e-11,3.1552817733588346e-13,4.1420433059985835e-14,1.6293075310911711e-06,8.707745248318013e-11,2.731017700601875e-12,7.717290831400187e-16,1.7430939520492545e-10,1.1685834073113717e-14,1.1791443799774244e-10
60.30150753768844,2.990229062900094e-11,4.754479514665047e-13,5.2331880645813784e-14,1.7345668472453619e-12,5.077694834913404e-18,8.343386434195445e-11,4.2297095258231566e-11,1.2365322826597166e-12,6.117478881122241e-12,5.594537620959449e-16,5.478145132000999e-12,2.5267112051993602e-08,4.8741789079883276e-08,3.0193769324184424e-11,2.2561515333050266e-08,6.964700664028404e-22,1.8106057606855768e-13,5.486527017618799e-13,1.5479780725942604e-06,1.4568812619994944e-13,3.5239887380294715e-08,0.0009073716100450004,1.1586823863578152e-14,5.848523259600815e-15,2.7093524271331597e-14,2.082798248356005e-09,7.593028953173156e-10,2.473940245841394e-14,4.4406601859563335e-15,5.602191333744857e-10,1.2514198869085686e-11,4.354626045005378e-14,1.1693121075654229e-11,8.123207404011624e-12,1.8867875563750474e-15,2.9303327087661927e-08,2.265254761072514e-14,2.195967857206483e-08,3.026602229248087e-12,4.091381569029165e-14,3.9887422297595715e-11,1.3247909411925905e-09,5.497223922345433e-12,1.3782506517825375e-12,3.0601832016622634e-10,5.871765873522315e-14,2.9711345058634994e-13,1.968206953428025e-12,1.2513390709386878e-16,1.187156127454537e-07,8.650531593197423e-11,7.206323579570243e-13,1.4881997530719408e-13,2.4717271823694077e-06,1.1779544262349547e-10,1.7202183879273183e-11,2.909207677877537e-15,4.014354923309293e-10,4.2823492790704413e-14,2.0281761975752035e-10
60.552763819095475,5.5597251767231477e-11,5.261524362602146e-11,1.5274757039182413e-13,3.456078560366546e-12,4.418597475471535e-17,2.3962848614622506e-10,2.5694522355843427e-08,2.6350103747414034e-12,1.3078920504944103e-11,2.3293783211929832e-15,8.62058208047933e-11,5.338731892239143e-08,9.210428362796472e-08,8.041356411024505e-11,6.277955204925219e-08,3.362628721508368e-20,8.195398424556098e-13,3.6600464203940203e-10,2.225534609284329e-06,3.2795856218380618e-12,7.063855490123781e-08,0.0012716462083176621,3.554874961225828e-14,1.968236878367725e-14,7.372336755128739e-13,5.463319385384664e-09,1.6338664474747247e-09,6.933659595511027e-14,7.628017204397744e-14,1.1917714017739185e-09,2.4406032536748145e-11,6.03955728473163e-14,2.5550610520774843e-11,9.78556908824005e-12,9.349733817975666e-15,6.462733122156173e-08,5.847434813440462e-14,6.394944873984185e-08,2.3476415927423354e-13,1.2693885135038263e-13,8.409747550520832e-11,2.051757001110676e-09,7.034808232038325e-11,3.953935509293973e-12,9.770980782647074e-10,2.0122289837225848e-13,6.147310520988337e-13,3.674939845574936e-12,1.3959533738766043e-16,1.128931844472099e-07,1.5386183320174236e-10,1.6287516545791869e-12,5.385657006367885e-13,2.784474904742629e-06,2.9852151943650747e-10,7.689455433606e-10,1.6747764293596264e-15,9.44949081858267e-10,7.761412359512733e-14,3.507337342265214e-10
60.80402010050251,4.7484852407263244e-11,1.584448314291649e-10,5.771928061314134e-13,8.964744842939504e-12,1.7740121265899372e-16,1.4565669804483001e-08,6.454660723499982e-08,5.645336109477578e-12,2.5456342168742606e-11,7.919551304843016e-15,9.401533132076434e-10,5.576507438827166e-07,1.093023583181316e-07,2.0690819250564538e-10,1.7493941722349492e-07,4.847653212232335e-20,1.5052588048951738e-12,8.686346804112658e-10,5.30826507436408e-07,7.349959735557682e-11,1.8022550667451878e-07,0.0019600192341216417,2.099915406354819e-13,5.0050376323640777e-14,1.5910416935062865e-13,1.4190651033808479e-08,3.6102325129463736e-09,4.1943120531117734e-14,2.6564063044018577e-14,2.9107677433377374e-08,9.292079370748093e-11,1.3163891400769652e-13,5.6377475402183964e-11,9.750767246825283e-12,2.471096032898532e-14,1.403606430392164e-07,8.873711630183394e-14,9.298575254971238e-08,6.15786421687188e-13,3.9241569298031793e-13,2.025279052224718e-10,3.2130339757632698e-09,1.6849261711903916e-10,1.0465331404352762e-11,8.969141781547968e-10,1.2437445133915992e-12,1.3683207212237848e-12,1.0077073287534208e-11,4.407811929908675e-16,2.2149037731958508e-07,3.8206239782502103e-10,3.6988437303017274e-12,1.7953031063124355e-11,1.2446202950558031e-06,5.440990589556051e-10,2.077787502861619e-09,5.870921127569179e-15,2.2123472740496754e-09,8.295563184898915e-13,7.181631072152899e-10
61.05527638190955,1.1414878884633134e-10,4.859050098572693e-10,2.1234869555059154e-12,1.2804372888159807e-10,3.307859516779829e-15,1.11076239491328e-08,2.3104168724278658e-07,3.5701521038780647e-11,8.886684967236943e-12,3.771151082863054e-15,2.2812845561984407e-09,1.1174056147497818e-06,4.893289830630656e-07,4.912766111590244e-09,6.306010722101757e-08,1.599728510771131e-18,4.107945306708145e-12,1.1994206663391932e-09,1.6436685929954965e-07,1.6781940646840568e-10,1.4928192579091944e-07,0.0013743874077658163,5.343706205142179e-13,3.3592105039783516e-14,1.5590513631680442e-12,3.643507103859615e-08,8.997685290121784e-09,6.381657884133564e-13,1.1957168032101228e-13,1.3243427102097504e-08,1.8132624339734618e-10,9.76703571713041e-14,1.2535817570965482e-10,1.9424608511001625e-11,4.7693837167346756e-14,1.4858305233585423e-07,2.3562746356264413e-13,2.598977368788173e-07,3.3730656993288365e-12,6.473258971068954e-13,4.2440852971708857e-10,4.680580634274554e-08,5.413329610084503e-11,3.589250922384669e-11,5.874301741830672e-09,4.1187415543091505e-12,2.273018138556125e-12,2.7663727211775457e-11,2.9296538031565314e-15,4.349113098161654e-07,9.720053166376424e-10,4.864230095328081e-12,6.120423805862306e-11,2.8116339516506877e-07,2.6613956979105637e-10,6.068569465558412e-08,1.9692653787354412e-14,3.6885189948808254e-09,4.8486305646981255e-12,1.0098285965310734e-07
61.30653266331658,2.718944966108747e-10,1.4350187500705456e-09,6.023957766827108e-12,3.0289487938355295e-10,3.907387737678623e-15,2.428272302989918e-08,5.569947076381125e-07,1.4015718784680004e-10,8.019669428485404e-11,1.1833887749872175e-14,1.2152709912176615e-08,1.4513960587551444e-06,7.936576788490191e-06,1.0698954931790755e-08,1.5628322723910348e-07,4.147778173145939e-18,1.0202838653474406e-11,6.7084879748958555e-09,1.6507803292091243e-07,3.7901480600034066e-10,1.4081930700019236e-06,0.0002990632641610295,1.7197239886698306e-12,4.533382275160319e-13,6.215598863402615e-11,9.230639677556559e-08,2.1819352381669557e-08,1.8127595817367384e-12,3.1945825572292094e-13,2.6729157787720843e-08,1.1686848933971934e-09,1.2743651244968443e-12,2.803191295989766e-10,6.756868850008559e-12,9.790005506723315e-13,3.292806004081035e-07,7.111810932548144e-13,7.116524450236712e-07,9.485036738459438e-12,1.9729512786633817e-12,8.940299007841366e-10,7.205912271594796e-08,1.2295725109761249e-10,1.0041453516457785e-10,6.312472256660094e-09,2.1346817520607467e-11,5.509523194082202e-12,7.556728272575608e-11,3.3116169148006516e-14,8.534261838487535e-07,1.7071908700673025e-08,1.383151484035526e-10,2.9156005400059983e-10,2.8898862872911608e-06,2.6309993510846604e-10,1.029231160687255e-07,6.669553808867196e-14,1.3516294019243205e-08,9.964051299576667e-12,1.8785153382441238e-07
61.55778894472362,6.465979159341752e-10,4.162684969971335e-09,1.4585732218858239e-10,8.049270162416814e-10,4.277836275442811e-14,1.0385855939240448e-07,1.3384352031673e-06,2.891611265439827e-10,1.5097213176704044e-10,3.7121450598629333e-14,1.464666191729439e-07,8.22563544703924e-06,1.3056956817433688e-05,3.0506922326658135e-08,3.775638323451477e-07,3.524090397718484e-17,5.909015772208826e-10,1.53299124609252e-08,2.3305590689050408e-07,8.939153099546295e-10,3.3572645889992286e-06,0.0039170432355130945,3.9923014419461936e-11,4.643228100918448e-13,1.9870573737883783e-10,2.3039767353063557e-07,4.3904638993755676e-08,4.589673342471828e-12,8.602354551865958e-13,1.0720739821401597e-06,2.245727849383525e-09,2.780972719182263e-12,5.959617721084716e-10,1.3603222611107726e-11,3.489647260501897e-12,2.020774060509501e-06,6.011347276335532e-13,9.970717510694464e-07,5.842544567306249e-11,1.0042802041754063e-11,3.0595423683004933e-10,1.1071476074448271e-07,1.8817682409226387e-10,4.054919203610978e-10,1.5312985452854305e-08,1.0512109797962135e-10,1.3350019442806867e-11,2.7163852926045056e-10,1.003463535392576e-13,1.6977192507227129e-06,3.448970962283453e-08,1.5427653011093568e-10,5.205320220000705e-09,4.453738352889107e-06,1.5500531767005378e-09,3.36829615091224e-07,2.531029227455427e-13,3.065838693860608e-08,4.9142722534844e-11,3.0117601389260506e-07
61.80904522613065,2.2265756571312305e-08,1.108954057406931e-08,1.351591636219406e-09,1.897912339071744e-09,1.0548783603925238e-12,2.5079837622623015e-07,3.009636628547042e-06,5.954449321768256e-10,2.8711838789365364e-10,1.1607478856331696e-13,3.318302430173697e-07,1.5780907375233406e-05,6.607273963681025e-05,7.279335719843013e-08,8.948650030519025e-07,2.0297921265241443e-16,1.3923638559933007e-09,5.6993761642008365e-08,5.13672384377745e-07,2.2761678128936668e-09,7.108287722161271e-06,0.0011179636486893362,1.0951403923205098e-10,7.42220959867878e-12,6.302379239073814e-10,5.617532077195312e-07,1.1148049958761338e-07,1.1681902318565855e-11,1.674758744722873e-12,7.505824317297648e-07,1.4880308336346782e-08,9.060842625809049e-12,1.2797824409287441e-09,4.476388498084479e-11,1.773560505973289e-12,4.107155649864704e-06,1.9900823720436768e-12,6.14851238949348e-07,1.500417149550639e-10,3.086877807899328e-11,1.3258435501072549e-09,1.7112980680979977e-07,7.503341374086626e-10,1.0932063833582993e-09,5.985773112044772e-08,3.0445930138468694e-10,3.241097004879121e-11,6.670152684518354e-09,3.0389079264528937e-13,6.19949173322553e-07,6.110860369979173e-08,3.434825004693326e-10,1.71803437076226e-08,1.1535993668752272e-06,3.7144795589630843e-09,6.142905643537091e-07,2.272258456505365e-13,6.919365072920073e-08,1.5355414853297317e-10,1.0558336977743023e-06
62.06030150753769,1.0178310418206003e-07,3.135166669604113e-08,4.185686967569235e-09,7.522847065846215e-09,1.9178809830299474e-11,5.949670385840852e-07,3.757661917135354e-06,1.2215785621700728e-09,5.504222269711295e-10,8.57254245195599e-13,7.4052033240398e-07,3.0011304147766882e-05,0.00011149934605184545,1.1122813644139511e-07,2.075742115337789e-06,1.1424417318383946e-15,8.037222608640339e-10,1.2684247022404027e-07,7.317670376377852e-07,5.163280432988947e-09,1.6433270814018238e-05,0.0014217157217064629,1.9891844376079478e-11,1.8146057346800443e-11,3.471842899362796e-09,1.0258295482889397e-06,3.1982155001978137e-07,3.3743052659966196e-11,2.6829606851890205e-11,3.113633776176297e-07,2.8090817477197906e-08,2.4522057718034413e-11,2.2307962174454497e-08,9.150296447038561e-11,1.213469633037524e-11,8.246464257995412e-06,4.05864721401034e-12,1.5932234142433372e-06,4.6356796487334703e-10,9.052268078380795e-11,2.6003736241661326e-09,2.6528533094659316e-07,1.6210580579956657e-09,2.8801679323007095e-09,2.061232454707817e-07,7.019990010736234e-10,7.211825205758131e-10,1.6711666840179703e-08,3.472074767038253e-12,1.1248329775548111e-06,6.70060314958115e-07,5.910801348837019e-10,5.373445887778805e-08,2.210365507864612e-06,8.848349310335387e-09,9.979277356869265e-07,4.669639460569008e-13,1.5509103673449853e-07,4.896785971099496e-10,2.8305274434465134e-06
62.311557788944725,5.91247766847057e-09,5.0492803216568267e-08,1.2687619856579192e-08,1.3096016678240024e-08,8.305768157301163e-11,1.3527091160797996e-06,8.463782717013469e-06,2.4923359473229454e-09,8.682944759431289e-09,5.413928724081562e-13,1.4439794648408889e-05,5.6490979540243266e-05,7.41595447493637e-05,2.650080986250131e-07,4.437647577225612e-06,6.364970427439355e-15,2.1774916085247958e-09,4.5138849366013344e-07,1.0525070152362727e-06,1.1677052710539983e-08,5.852322158219653e-06,0.0018037781928325924,5.1432323873173535e-11,6.344327601643756e-12,1.0401344046511657e-08,2.49245869790539e-06,7.033131580097834e-07,7.734817245990021e-11,5.542503752599591e-11,5.39463682767399e-07,5.3219993643619306e-08,2.0901790216637397e-10,4.512591663452471e-08,1.3360087312010482e-09,2.9011549870709436e-11,1.6339335884531408e-05,9.69947120469922e-12,3.910246706064919e-06,4.919357707191566e-09,2.1755969399341997e-10,2.1901413257820398e-09,2.794629685613345e-07,3.917281038846699e-09,3.503408509750176e-09,4.6803944141721263e-07,2.243603246169207e-09,1.8465060029734587e-09,1.1699469432937286e-07,8.110123405158685e-12,2.0377419700053223e-06,1.4358357543688286e-06,1.3196370956402202e-09,2.572179883048153e-07,3.4479025519610894e-06,6.204366104316099e-09,3.708233350923537e-06,1.4188177948776188e-12,4.70815685063006e-07,7.532485996120216e-09,4.30287304975108e-06
62.562814070351756,1.0674551400948572e-08,1.3885632317348152e-07,3.773965015505427e-08,3.3698105370307313e-07,2.7932841810020994e-10,2.3818230160565473e-05,2.3194932775734035e-05,2.1176647279202296e-07,2.930726036089614e-08,1.5610394424884995e-12,3.0069875818261515e-05,2.867731729915915e-05,0.00013116492054209152,6.213245320261579e-07,7.3123794021496895e-06,1.819216836023078e-13,5.482271433542236e-09,9.179836231944711e-07,2.05665476636892e-06,3.839880406981867e-09,2.3598459028610718e-06,0.001568998928378116,1.3273469801263482e-10,9.447847071155847e-12,3.028006058210843e-08,1.0108897310737118e-06,5.9992208628443866e-06,1.9822025817839318e-10,1.4744842153172212e-10,3.4413664261448902e-06,4.318295081808759e-07,2.932370745149062e-10,9.08354146376574e-08,9.578282471993352e-09,9.889269359237403e-11,3.190917437469119e-05,2.531251933498976e-10,8.988579252950795e-05,1.2373767747713885e-08,1.0446253582570814e-09,1.4297704262199873e-08,6.151457008959943e-07,1.4297062974387695e-08,8.051155046991825e-09,3.8029359808391995e-07,1.3072098707820263e-08,4.926129396547561e-09,3.1940421184455807e-07,2.308353607625451e-11,3.6838753435068823e-06,2.9580484223508736e-06,1.5760747859573383e-08,2.9143779276332923e-06,5.4088731230408965e-06,9.746421996781012e-08,5.975365569113511e-06,4.319040185276254e-12,1.5099483017030656e-06,7.997691290007075e-09,8.341342020181911e-06
62.814070351758794,1.639491444957382e-09,4.7676282138233617e-07,1.0352476910688381e-07,7.180977818359465e-07,9.278665318179531e-10,8.014926613217315e-06,4.9648220080332786e-05,3.9907737649383366e-07,1.8621764000618794e-07,4.4967283376949895e-12,6.134740878043017e-05,3.97215630790838e-05,0.00021116801511814943,1.3497002662122217e-06,1.5124548913942367e-05,9.457128017875918e-13,5.482975986770596e-07,1.857751169445468e-06,4.45522952054405e-06,1.3870245211799338e-07,4.541030504607293e-06,0.001988977481330376,2.4464105112857655e-10,8.242564777728413e-11,8.502148969868307e-08,2.211130049576394e-06,1.241436933298607e-05,2.252046920549307e-10,3.912584405347925e-10,4.627409485880077e-06,7.615916543226931e-07,6.216443456297993e-10,3.5129296372370137e-07,1.1295125700420517e-07,2.1864836918829417e-10,2.6691626403411545e-05,5.937238997774587e-10,0.0002091079488051558,3.050908580872823e-08,1.9200210874647595e-09,2.841148494702685e-08,9.60731514994828e-07,4.9750695421449255e-09,1.8253608623764936e-08,8.398841453445137e-07,3.97732537037178e-08,6.747021484564609e-09,7.469713669760802e-07,1.2195808590297244e-10,6.61469690180445e-06,5.478273558749154e-06,4.41188699094477e-08,7.249445075554904e-06,0.00011091179679614809,5.1628838775502014e-08,2.725197915477792e-06,1.313658913735433e-11,4.136181805043908e-06,1.2240195011237652e-08,5.9577731348782335e-06
63.065326633165824,3.9580446495447184e-08,1.2547383492543205e-06,2.41609091065531e-06,1.5081531721938496e-06,3.0413469316800355e-09,1.561045056307806e-05,0.00010507403015338217,7.439585960242182e-07,3.2523435953833083e-07,1.2916455142833934e-11,0.0001224810716954809,3.131540450650703e-05,0.0003363228233626252,3.456965663384271e-07,3.1138781621406574e-05,5.882385615761473e-12,1.236349948362041e-06,6.106825201790369e-06,1.3436864803762751e-06,2.646869099750481e-07,1.876942704499524e-06,0.0025094944602882642,1.6081947929647829e-09,1.853320852972138e-10,2.366457458390731e-07,1.2917820569270795e-06,2.5313499793383942e-05,6.814776371143856e-10,7.548757549220437e-09,7.701062312445039e-06,1.404928433240153e-06,1.3071864184082674e-09,6.820074387015676e-07,2.1427628876259802e-07,4.065170963541235e-10,0.0002537487903398161,1.3937954403476835e-09,0.0004720508552218521,7.476064230783558e-08,1.4112263063000686e-08,5.584917076670637e-08,6.028091747123994e-06,1.0234436104241123e-08,3.145303189772987e-08,3.8490863071236136e-07,1.195587674912118e-07,1.4609701411405875e-08,1.721065649411321e-06,3.3087083811942104e-10,4.662313625046013e-06,1.0921549382962131e-05,9.408683029468687e-08,2.6813022661994215e-05,0.0001713592954120062,1.0959477901696635e-07,7.859703463536461e-07,3.900531190869361e-11,1.8687250222593357e-05,1.8395269616419777e-08,4.423683940024909e-06
63.31658291457286,7.394955027965302e-08,3.1466338348725166e-06,5.9647530412423356e-06,3.119931239051956e-06,1.9820037155785797e-08,2.9781532116075806e-05,0.00014619258748016379,1.3704037447328638e-06,1.174802578999594e-06,3.6907775821356014e-11,9.575445042247348e-05,3.249644929012233e-05,0.0005293553046910397,4.454270146149792e-07,6.448265235891188e-05,2.901719781167832e-11,2.817325213658751e-06,1.1274917688581966e-05,6.287619123296496e-06,4.99480121509487e-07,3.830375858655091e-06,0.003377974680188398,3.8955999741690334e-09,4.177018211152639e-10,6.519403382997557e-07,2.5240887794679363e-06,7.827463024850728e-05,1.559631287606185e-09,1.4719550777353836e-08,2.261174098557043e-05,2.519479022327978e-06,1.8240656472988028e-09,2.286002351423652e-06,4.0767588625229873e-07,2.4614026492558593e-10,0.0004597332397497485,4.054932565986836e-09,0.0006121525398687573,4.059841175516561e-08,3.7184495062852915e-08,1.0989127253754475e-07,6.825619831653974e-06,7.598574999902906e-09,1.9105752041054278e-07,6.773074334954236e-06,3.5425917025563624e-07,5.8711809536550835e-09,3.975817304513288e-06,7.279716073455834e-09,9.732087626429583e-06,2.1433773897567987e-05,2.0272359654583854e-07,3.8026890496466423e-06,0.0004122783257277569,2.3169863354790454e-07,8.569503772515454e-07,4.1076768679268354e-11,3.7060836253839065e-05,4.840858695792228e-08,5.010433842201109e-06
63.5678391959799,1.4898364291988565e-05,7.73066625103589e-06,6.626160831217826e-06,6.347290079399111e-06,3.889142981638368e-08,5.56292172519203e-05,0.00028955778106418915,5.436861083467291e-06,2.26012511255378e-06,1.0478936570487271e-10,0.0005529048025579014,5.1417007718194044e-05,0.0008215413513117743,9.17244456678868e-07,0.00012418949419835693,1.394211506938803e-10,6.329670007475478e-06,2.073118423224291e-05,8.589509713859057e-06,3.0834185535588455e-06,3.7232423236969193e-06,0.0027829454878874208,2.8292331394715642e-08,1.2200263729133343e-10,2.50265372435948e-07,4.5896602949623744e-05,0.0004781297535927264,3.892242952727655e-09,3.6011697352177716e-08,3.518430725379225e-05,4.977220364488977e-06,3.881267093127961e-09,4.283527116250595e-06,7.76619604742954e-07,8.953666959118589e-10,0.000819090964287387,9.272465737829112e-09,0.0012677124487843953,2.935555823882733e-08,9.614995612147001e-08,8.674230187291075e-08,1.3604732702246043e-05,2.806722189450655e-08,4.133429636999485e-07,2.452843176749831e-06,3.6634018180353877e-06,2.793096529017212e-08,8.824931584268508e-06,1.7736423849790847e-08,1.698464001472691e-05,4.138234305322605e-05,2.654522805245176e-08,8.728827068980722e-06,0.0006424764220253444,4.827910163836178e-07,2.052829941761179e-06,1.6170394262372774e-10,5.013674088670163e-05,1.3836855233517936e-07,1.8565085061560337e-06
63.81909547738694,1.9615684848396954e-05,1.2170723988006933e-05,2.6412172072809086e-05,3.3777059064846895e-06,1.2697372168403139e-07,2.838976477834174e-05,0.0006206094908594153,9.664840316466573e-06,3.869189286371822e-06,1.7264892324424345e-10,0.0010210304312414473,0.00013566069676964804,0.001667320754489054,1.8610405803089357e-06,0.00023257218815102022,1.6988661277856438e-09,1.3986781501292717e-05,3.7894549934448166e-05,0.00010304884944755076,4.71186264104412e-06,6.727331951614006e-06,0.00735379667959838,1.6751009175611967e-07,1.9852382840381656e-10,7.517744325395529e-07,8.516983257385548e-05,0.0008893273409850039,7.980622794425965e-08,9.765849508592171e-08,5.422945327019927e-05,6.505014051449205e-06,7.968642814550312e-09,7.952926842879095e-06,1.4788894295772343e-06,1.7601477053945637e-09,0.0014334611541487578,2.1075203228611533e-08,0.003863667256971103,1.934878569396577e-07,6.501241533595943e-07,4.3013429249168866e-07,2.0331383174128276e-05,1.279945806453858e-07,8.766560562405108e-07,2.2445503320574495e-05,2.9105198409612104e-05,3.926504086533647e-08,1.8890465074763352e-05,1.2510735314933031e-07,4.662729178987544e-05,0.00017036559043812492,5.17499226593117e-08,1.7558035566258516e-05,0.00011487504141387596,9.951660316318007e-07,3.0048250775996733e-06,5.730925781712171e-10,1.9136442319717997e-05,3.911196333008763e-07,6.608225593723034e-06
64.07035175879398,3.251139191828131e-05,4.248924655702638e-05,8.86370939191928e-05,6.041117100292367e-06,3.8472493755122885e-07,5.0056699038868237e-05,0.0014002793108894675,1.693751892517108e-05,1.0407434616033541e-06,4.81268704859807e-10,0.008181532395786237,0.00018135634868080694,0.0007189560664070186,3.3840639472577713e-06,0.0008878016608999367,7.157813299582623e-09,6.963251867635181e-05,6.873685590571065e-05,0.00013687415473155522,4.710434430968958e-05,1.2037921623699039e-05,0.008905646748582328,5.88909697719399e-07,1.1609418203579897e-11,2.042253975705222e-06,0.00022983737243285202,0.0016246841023585892,1.7431863674057032e-07,2.3297503038630826e-07,8.568256235903421e-05,1.1450823333255798e-05,1.6237157516076514e-08,1.4616266140897769e-05,4.152397859774066e-06,3.5954083292924904e-09,0.002462164755254213,4.7522700768015975e-08,0.007386892215213607,4.161845955411601e-07,1.3066439574383419e-06,4.4490678468004407e-07,3.023395074822765e-05,2.5414665179323906e-07,2.5857792634322787e-06,4.449534377376271e-05,7.843509986958964e-05,8.046521522724228e-08,6.766575939349113e-05,2.3116812036434358e-07,0.0007238151708136119,0.0003096205198396508,9.896925650098794e-08,4.1899747071334035e-05,0.00016433885457575208,9.527261274228363e-06,2.8550793219721e-06,6.312834457457616e-10,3.2632059320074076e-05,1.016408126122208e-06,3.633613459870966e-05
