,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
50.0,7.357913364536761e-44,5.2196652930814274e-51,2.381701905042901e-59,5.1129033891127815e-25,1.1530085011837294e-46,5.2715638607560515e-62,8.176643076641176e-44,5.163802056757622e-65,6.230642989128206e-28,4.7918774188267835e-39,1.8039398245910537e-68,6.591645644456168e-84,8.128568744624757e-35,2.424606146330375e-37,1.64981816846978e-42,2.616883346798648e-54,9.930625032456873e-47,1.7152394249338787e-61,6.871094673673812e-63,2.6643230125129094e-32,9.877966528778826e-33,4.131772884162696e-46,2.3802845615243518e-57,1.9921095730543402e-45,7.153569061437856e-32,6.304749338625066e-34,6.135100904211995e-49,1.8115442736650208e-36,1.8412999749136083e-43,1.1417761256854927e-53,1.1136577918352832e-35,3.0553574981960875e-49,9.036277842358031e-41,1.44246336880836e-68,1.5602891342084046e-38,5.2917011598233595e-71,3.6709951811347827e-28,2.873694075737421e-54,1.0052625456426149e-45,2.474402562640158e-56,1.1185393083753206e-36,2.82094902431573e-68,3.1426421891208718e-37,2.32177815477578e-53,1.2009201272213177e-45,3.0345292389341087e-28,1.1633993802847856e-56,4.317946764389553e-62,1.095029376030201e-42,4.979837951382879e-65
50.25125628140704,3.3117875189714303e-43,5.5213135679965735e-50,1.9482877270458234e-58,1.3216376104941226e-24,1.0620649587803984e-45,6.57597358650865e-61,5.616845233246816e-43,9.884441258347967e-64,2.0545648112441693e-27,2.5414186400207935e-38,6.011841790145613e-67,2.834325199696584e-82,4.260473737520109e-34,1.5972589292269444e-36,1.0017978634527479e-41,2.2482935151122764e-53,9.002540506299731e-46,2.4345905529878825e-60,1.4768879881557192e-61,1.2066322426272023e-31,3.883547809785781e-32,2.8885266956422345e-45,3.2146125774788064e-56,1.4936991365204368e-44,3.382796352665377e-31,2.73068053155013e-33,3.4131170284865004e-48,8.6468701401367e-36,9.95703861373743e-43,9.797133163243467e-53,3.9869290936742364e-35,2.853076254394039e-48,7.03818787266412e-40,2.7128916004018894e-67,8.884297663618774e-38,9.192350357079244e-70,1.090379028494385e-27,2.43108311943864e-53,5.2589901225457294e-45,3.012094407645676e-55,6.982836132796583e-36,2.9166276659005767e-67,1.7909361243261328e-36,1.8804001803461816e-52,1.0096602954486986e-44,1.2714731404152416e-27,1.3504293191474752e-55,3.506176244243153e-61,6.65886259377697e-42,7.676327777653491e-64
50.50251256281407,1.4771463251968673e-42,5.800564870283379e-49,1.5998627518961663e-57,3.419447175455026e-24,9.613061296524955e-45,8.080784570469193e-60,3.851466979024216e-42,1.8603188490732127e-62,6.768857208943302e-27,1.3314090568379376e-37,1.935184079468331e-65,1.218768234869538e-80,2.235525939646036e-33,1.0508797287015318e-35,5.996013576909168e-41,1.9366203034056495e-52,8.064303462758966e-45,3.393793093440673e-59,3.131405266735834e-60,5.415391908371899e-31,1.515171345328229e-31,2.0185166109488584e-44,4.3566893805189315e-55,1.1026846947988713e-43,1.57755537588008e-30,1.1775349404445895e-32,1.928404444101824e-47,4.1515881133299537e-35,5.411960447639337e-42,8.425294950902212e-52,1.4179436284163718e-34,2.6082872656507357e-47,5.371655392869786e-39,4.845680552264691e-66,4.962513546237992e-37,1.5802975453162606e-68,3.1991839293570853e-27,2.061281373049394e-52,2.784162955273398e-44,3.6204426624413086e-54,4.3500179763501235e-35,3.0258473306846755e-66,1.0220233853260253e-35,1.554677285469899e-51,8.371135529547604e-44,5.256147807235799e-27,1.5633290093145696e-54,2.848879282733993e-60,4.0024007811825137e-41,1.1762980621585978e-62
50.753768844221106,6.538250603278331e-42,6.041107842877355e-48,1.3196396034699907e-56,8.858541320107863e-24,8.542400611159341e-44,9.787507553796676e-59,2.6338107741539685e-41,3.4390739342045495e-61,2.2301796044834566e-26,6.882420495980052e-37,6.016798179209448e-64,5.2266084365008514e-79,1.172493688275992e-32,6.894629554908926e-35,3.5376066404420022e-40,1.6707617705436466e-51,7.139431141533221e-44,4.64396267071348e-58,6.543844611476812e-59,2.4087782426589187e-30,5.875193211074425e-31,1.4096562248381682e-43,5.913957517473189e-54,8.013406786201726e-43,7.262457108253995e-30,5.053264762226127e-32,1.1074942498205187e-46,2.0033561911100633e-34,2.9558829722894013e-41,7.250709050407446e-51,5.017284939408174e-34,2.335436400948476e-46,4.0125695207390805e-38,8.245895532664391e-65,2.718376418637588e-36,2.684783188980138e-67,9.278805675827218e-27,1.7509750705450893e-51,1.4919358097022703e-43,4.294770019430031e-53,2.6993383341447626e-34,3.1470208104103596e-65,5.840422380205579e-35,1.3122174746577978e-50,6.8430049501397505e-43,2.1422485540109453e-26,1.8025474284013166e-53,2.3214280688243263e-59,2.37881558026712e-40,1.7942191692938257e-61
51.00502512562814,2.8760269744802965e-41,6.2259225515782e-47,1.0939735734024438e-55,2.2987655536807584e-23,7.446066182782871e-43,1.1692086926475535e-57,1.7947886292413558e-40,6.239907587344908e-60,7.354099202152261e-26,3.507250924895659e-36,1.8069938815420429e-62,2.2293337125448656e-77,6.137714632846596e-32,4.503735459680443e-34,2.0575811565987066e-39,1.4422202066132793e-50,6.248093459973457e-43,6.236053169498164e-57,1.3464548786774035e-57,1.0619424085855149e-29,2.2673935389957706e-30,9.836250937665733e-43,8.024326127090425e-53,5.732243235702294e-42,3.304204989809948e-29,2.1570814953043975e-31,6.467825079139512e-46,9.706583179352828e-34,1.621980055064149e-40,6.235496046332678e-50,1.76911031714884e-33,2.0490850422589973e-45,2.930477991662149e-37,1.341097873490211e-63,1.4599254472754774e-35,4.501196016556017e-66,2.6622310061188027e-26,1.489535361761342e-50,8.091562313885768e-43,5.0255738226131814e-52,1.665741552899871e-33,3.278177734700932e-64,3.3419047390837644e-34,1.1304078948990007e-49,5.5140870805510493e-42,8.602390046551366e-26,2.067049087847632e-52,1.90134282651376e-58,1.3986766389399513e-39,2.7270774468377707e-60
51.256281407035175,1.2589728964343652e-40,6.338602872154251e-46,9.118758190624959e-55,5.977473608167554e-23,6.361363853708891e-42,1.3784500819510828e-56,1.2178706458252682e-39,1.1105719611072214e-58,2.4284107801395325e-25,1.7605850537455877e-35,5.2424477166704804e-61,9.433176375274571e-76,3.2024747639764913e-31,2.924543002090625e-33,1.1799177807718837e-38,1.2445003326071613e-49,5.406427670327789e-42,8.216609327564267e-56,2.724802361280322e-56,4.6403304358303526e-29,8.720222947743046e-30,6.856360068862994e-42,1.0860218386150533e-51,4.0361713824426076e-41,1.4875653640383847e-28,9.15513348858307e-31,3.8407794439450875e-45,4.716919530626044e-33,8.940774790366989e-40,5.351761894767133e-49,6.226033809607901e-33,1.7626568942871559e-44,2.090415827078403e-36,2.0912319946111097e-62,7.685603766956503e-35,7.4376783030210345e-65,7.561322158895586e-26,1.2684799647813665e-49,4.4400476343710486e-42,5.798051210865747e-51,1.0206199101231135e-32,3.416879146216999e-63,1.914383348877961e-33,9.933420700366323e-49,4.3791014504928197e-41,3.40125210625536e-25,2.3538939667826156e-51,1.5688114738933523e-57,8.139746532089182e-39,4.13365355831773e-59
51.50753768844221,5.491666515325666e-40,6.364899663099129e-45,7.645563550779013e-54,1.5581103400514128e-22,5.322806784370166e-41,1.6048196548897353e-55,8.223949991548342e-39,1.938071012865328e-57,8.032461853573256e-25,8.700448400710131e-35,1.4694433796550143e-59,3.950074185925602e-74,1.6636109223410115e-30,1.8849017105049404e-32,6.67193330226158e-38,1.0726309748534778e-48,4.626274706378682e-41,1.0622662004127485e-54,5.417069765919229e-55,2.0096931367971074e-28,3.34570901917971e-29,4.773292321526517e-41,1.463051994246142e-50,2.7975965284743095e-40,6.635646659841233e-28,3.861715987019011e-30,2.3179062506066993e-44,2.2962194351927535e-32,4.9504557871503564e-39,4.5788655197062677e-48,2.1903505742972812e-32,1.4874941588195393e-43,1.4552039037966313e-35,3.136396280548159e-61,3.9655570674934364e-34,1.2099393571466394e-63,2.127334527139036e-25,1.0810165526989748e-48,2.463550502267604e-41,6.592047633640489e-50,6.199991023552315e-32,3.5601613541762935e-62,1.0975441239353178e-32,8.897306643146836e-48,3.4269898229371406e-40,1.3233649970309974e-24,2.657898006167953e-50,1.3068812395788038e-56,4.691191989897886e-38,6.251781396235728e-58
51.75879396984924,2.389991284663011e-39,6.294313213864766e-44,6.450169929387643e-53,4.0729322689375734e-22,4.359570961761163e-40,1.8459263123358738e-54,5.523606900041769e-38,3.315354680488097e-56,2.6615256769362125e-24,4.230638824504266e-34,3.980009451049932e-58,1.6331897904455414e-72,8.596294138214295e-30,1.2039199451003447e-31,3.720708372931593e-37,9.227822417434697e-48,3.915295301203424e-40,1.3476051702592328e-53,1.0567920200194639e-53,8.626136636516428e-28,1.2816520409941429e-28,3.318291720700589e-40,1.9578800160081406e-49,1.9091663797006842e-39,2.936791081246405e-27,1.6182035121632104e-29,1.4202875720445715e-43,1.118376936674285e-31,2.7532001585797306e-38,3.901370624387976e-47,7.714222592014038e-32,1.2322911669174942e-42,9.878058531636249e-35,4.5382767083791134e-60,2.0054377743774075e-33,1.9361494981003186e-62,5.93253811222646e-25,9.216661422810895e-48,1.3810747348264785e-40,7.382531741535545e-49,3.7290097097357983e-31,3.704519674331969e-61,6.295066872095398e-32,8.11476495682164e-47,2.6424136471220813e-39,5.0643831912349565e-24,2.9714472621343974e-49,1.1014057347901943e-55,2.679112827405539e-37,9.435969444982653e-57
52.01005025125628,1.0389586904679821e-38,6.121517973052629e-43,5.477017762480404e-52,1.0681191378970258e-21,3.4935463247562405e-39,2.098536107888847e-53,3.6883367268377366e-37,5.5585086819935094e-55,8.832531877524029e-24,2.0234135709731703e-33,1.041872073348543e-56,6.653748623588169e-71,4.415490576343726e-29,7.609113138852484e-31,2.04669481229155e-36,7.919607791393039e-47,3.277379141366557e-39,1.6777585228518217e-52,2.020917849682824e-52,3.669158379697309e-27,4.9048535215309845e-28,2.3029877329048035e-39,2.5975890693357613e-48,1.2830969929605168e-38,1.2912776165583878e-26,6.73359749286255e-29,8.824574721766425e-43,5.443000878919032e-31,1.5379216112822944e-37,3.3075074342910383e-46,2.72339421771983e-31,1.0029051756469603e-41,6.533951964789266e-34,6.35465448095383e-59,9.941346553722026e-33,3.0459020326141148e-61,1.6409251844369633e-24,7.859629903671192e-47,7.81544793025321e-40,8.140642487752339e-48,2.217762847411928e-30,3.845942263136307e-60,3.610296433130607e-31,7.526966592112354e-46,2.0072622288536667e-38,1.905478387267864e-23,3.284535226399189e-48,9.408315993646024e-55,1.5170406186800008e-36,1.4210992307112558e-55
52.26130653266332,4.5162948674020536e-38,5.847389330911947e-42,4.682046278979977e-51,2.811345270511417e-21,2.738297451243669e-38,2.358457550620769e-52,2.4475194003383087e-36,9.133155347671658e-54,2.934510710603978e-23,9.516044008339343e-33,2.636605556505133e-55,2.6662921588463127e-69,2.2535925191238545e-28,4.751925484959649e-30,1.110769465238843e-35,6.777718304987724e-46,2.7132391045009703e-38,2.050155847323206e-51,3.7846473372249026e-51,1.5464079151401772e-26,1.8758621491197213e-27,1.595334170013315e-38,3.410487997832728e-47,8.495464738026454e-38,5.647574613081542e-26,2.781308441300251e-28,5.5508664901419774e-42,2.643855992848294e-30,8.627773619818294e-37,2.7880245216860273e-45,9.648198926145421e-31,8.024896560708147e-41,4.208979934379225e-33,8.63572012928382e-58,4.831926795591722e-32,4.709491763225619e-60,4.504604076016288e-24,6.70224130042587e-46,4.45987964787123e-39,8.835279952615638e-47,1.302679158783735e-29,3.980001790158833e-59,2.069078918826374e-30,7.090454358238321e-45,1.5020624135977179e-37,7.046601514782812e-23,3.585075846613675e-47,8.158973655820169e-54,8.522371406811397e-36,2.1346592340487133e-54
