,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
50.0,0.010552115121133325,0.004154300064165437,0.0014008484632250268,0.030669348327047836,0.0021047628026549608,0.0009050950727777708,0.02270019370886746,0.0024321650400623766,0.008127818733013022,0.007593677338452179,0.047843436326278035,0.0017612865723082554,0.0004815269353212152,0.0027937390614076285,0.014431480575574132,0.00022998522053046562,0.004530154679027898,0.0034827050837193097,0.0001917867596621502,0.005129202559170959,0.003536244768226583,0.010202939294594083,0.07075184834605461,0.0009244225889145966,0.002212236534334605,0.006343147141909789,0.00235361439010838,0.0037187562907017835,0.006171552249266102,0.0008327688505878674,0.0008569079440719186,0.023822653343056516,0.002896951484886762,0.005381446534912796,0.005974623084643224,0.0011670396381983296,0.006849703931356396,0.016145085568281148,0.0018245337582735689,0.0012562273590179442,0.0009971848983156846,0.0008016316642080963,0.026709065897107358,9.103266373970017e-05,0.0006529608370673205,0.0008900002379893684,0.002189418753080394,0.0012839111752864388,0.0035538845676892712,0.00463510120188763,0.00931006286459253
50.25125628140704,0.011156133129454479,0.004399378641547762,0.001406360528396352,0.03103739670985529,0.0022293585808948373,0.0009592073113368101,0.02253297419683416,0.002575907013207722,0.0085802081332449,0.008033122983945347,0.04993774663943049,0.0018636241115590883,0.000510349673293514,0.002932063008723961,0.015238981743471849,0.00024372908780736697,0.004795207816103594,0.003688504493167787,0.00020326738682462862,0.0054305151277969236,0.0036900569301297325,0.010785655686136634,0.07338656922622433,0.0009792692289623424,0.002343879008631009,0.006653859494335829,0.0024576398173050467,0.003937520679954362,0.006523731318733173,0.0008806006360671753,0.0009081534525235133,0.02504229600196619,0.0030685912346614815,0.005270076340271826,0.0063082829643452566,0.0012363368866305327,0.007234548810757475,0.017001388918898134,0.0019331863251571238,0.0013312470473134741,0.001017189576495355,0.0008495810734905968,0.025002122279369557,9.1554544344739e-05,0.0006919994675269005,0.000943090049520745,0.002319648278055959,0.001360308084091189,0.003764162848736616,0.004906351028489981,0.009843560995129086
50.50251256281407,0.011788704345786069,0.004657068350816598,0.001411825495818047,0.03132412418068811,0.0023604281258369723,0.001016206514175366,0.022347722121243578,0.002727172735627713,0.009052204101180078,0.008493985922137402,0.05205346217758646,0.0019712941000386607,0.0005407150539383955,0.0030758538349884177,0.016082015359741884,0.0002582054067300497,0.00507368198597003,0.0039049423234316584,0.00021536257387204228,0.0057471516201989615,0.0038465755331670063,0.011395690038001545,0.0759878809577268,0.001037011482053793,0.00248245704662407,0.006972777489635701,0.0025694527085803015,0.004167456415253358,0.006893753579409286,0.0009312650800111934,0.000962134995888296,0.02630092105211234,0.0032491813667935654,0.005208902648429547,0.006656885840940874,0.0013092949059920317,0.0076367579230387185,0.01788922644538833,0.002047578832315905,0.0014102570365771446,0.0010398068430403995,0.0009000918987054117,0.02359032724171839,9.272882166546604e-05,0.0007331211124071706,0.0009989952877051662,0.0024567310968149425,0.0014407680056792895,0.003985350750171648,0.005191251752637238,0.010402321852884368
50.753768844221106,0.012450768717132701,0.00492792910932243,0.0014176714749827278,0.0315260752573665,0.0024982676092561926,0.0010762347532626375,0.022150331385190906,0.0028863082737005485,0.009544211562636086,0.00897706047339177,0.054183292171902035,0.0020845198703687883,0.0005726996549705702,0.003225374370102837,0.016961398334342202,0.00027345011930567694,0.005366144698848102,0.004132497430678872,0.00022810283703989865,0.006079768324731797,0.004005409699439566,0.012033910709833461,0.07854079721941996,0.0010977916729314778,0.0026283003737847125,0.007299471231661841,0.0026894200770684854,0.004409048502470691,0.007282380959607182,0.0009848615540036837,0.0010189874850272576,0.027597585395689586,0.00343913665809661,0.005193211184996222,0.007020837665669928,0.0013860847153863325,0.008056775367807915,0.0188085560726566,0.0021679857132243193,0.001493452088556273,0.0010652960660291217,0.0009532906211583067,0.022444609363841742,9.451090364150268e-05,0.0007764283506463272,0.0010578522657297283,0.0026009919830987716,0.0015254901937192195,0.00421794477622196,0.0054903693098667826,0.010987183584600588
51.00502512562814,0.013143266390621071,0.005212543533247578,0.0014243380317112378,0.031640716042402706,0.0026431863629928437,0.0011394415942052375,0.021946639137919013,0.0030536763572873433,0.010056602322618577,0.009483154815831802,0.056319228865525366,0.002203535960416821,0.0006063841711635618,0.0033809131966834904,0.017877897514351787,0.0002895010519897535,0.005673182443885344,0.004371668886645984,0.00024152033386071512,0.006429045229795478,0.004166156364267097,0.012701181949609853,0.08102952930585931,0.0011617599176911508,0.0027817547782798533,0.007633442227243883,0.002817900388643382,0.004662800373961092,0.007690393288555,0.0010415007466002752,0.0010788529773621384,0.028931074772694496,0.0036388909111201096,0.005218900312386665,0.007400531536135718,0.0014668859162622488,0.008495032513189487,0.019759204555242254,0.002294695023638511,0.0015810370516926079,0.0010939001859107914,0.001009310443096239,0.021538276387209596,9.68624809625272e-05,0.0008220291878381356,0.0011198042309534374,0.002752771409927882,0.0016146841265939924,0.004462463061900869,0.005804287888701838,0.011598985827564377
51.256281407035175,0.013867132477957069,0.0055115172211718,0.0014322686266615024,0.03166652041499161,0.002795507233571428,0.0012059844586805456,0.021742293455001782,0.0032296570190038995,0.01058970825585902,0.010013088540054203,0.058452549106728854,0.002328588559870409,0.0006418536232360243,0.003542784971093509,0.018832218281124823,0.00030639800554255756,0.005995400355607864,0.004622976353420401,0.00025564894651869456,0.00679568588841463,0.004328403158725037,0.013398358428698808,0.08343759189974968,0.0012290745120715166,0.0029431827247726103,0.007974121221516424,0.002955246817672473,0.0049292339519758956,0.00811858699672301,0.001101304337200246,0.001141881026299515,0.0302998788833934,0.003848897513783725,0.005282428591429669,0.007796343307584432,0.001551886963025054,0.008951943536105005,0.020740853748054313,0.0024280089861086723,0.0016732273258585025,0.0011258455165419224,0.001068291618921081,0.020846995100965833,9.975113626468805e-05,0.00087003732209922,0.001185001669098214,0.002912426133539307,0.001708569967390085,0.0047194458705386655,0.00613360949219665,0.012238565228278103
51.50753768844221,0.014623290919969471,0.0058254788764307945,0.001441903491181974,0.03160303711047778,0.0029555668811324935,0.0012760289846702841,0.021542633337211507,0.00341464819188188,0.011143813733293682,0.010567689642787453,0.06057382632496911,0.002459935938887866,0.0006791975674404556,0.0037113302687246667,0.019824991754252966,0.0003241828440819392,0.00633342165518164,0.004886960337488492,0.0002705243655087511,0.007180417035595375,0.004491732229460313,0.014126278879173065,0.08574793323953918,0.0012999023119884367,0.0031129639317824297,0.008320866729737822,0.003101810680292765,0.005208889553112252,0.008567773610519063,0.001164404767389587,0.0012082290292947818,0.03170216576928926,0.004069629922459849,0.005380763269949394,0.0082086266407944,0.0016412854176388395,0.009427900495122314,0.02175302634734141,0.002568244509600074,0.0017702493195822526,0.0011613422663125023,0.0011303817856372308,0.02034872008647312,0.00010314993208359443,0.0009205724092041359,0.0012536026003705505,0.0030803297386429087,0.0018073790197103102,0.00498945597958208,0.006478953252656022,0.01290675017606704
51.75879396984924,0.01541264739644324,0.00615508025385753,0.0014536731921566276,0.03145093446170458,0.0031237160184086152,0.0013497493845068002,0.021352584635889214,0.0036090662636712664,0.011719147272138224,0.011147790919024807,0.06267295446458654,0.002597848865363157,0.0007185103060635838,0.003886914944574218,0.020856760566882657,0.0003428995833092654,0.006687886846084288,0.005164182312225365,0.0002861841736873568,0.007583987937063081,0.004655725007722841,0.014885758782735996,0.08794309045893488,0.0013744191052872238,0.003291495909396155,0.008672964438608042,0.0032579449041576043,0.005502325620639882,0.009038778003848932,0.001230945094732803,0.001278062574644046,0.03313575581609985,0.004301582061805946,0.005511330743166053,0.008637707480425949,0.0017352881857334737,0.009923267926421465,0.02279507128735591,0.0027157336820022534,0.001872340899296987,0.0012005856789282787,0.0011957362926706464,0.020023584930727752,0.00010703699371691366,0.0009737603271484784,0.001325772866921091,0.0032568731415614956,0.0019113541788370993,0.005273078944481124,0.0068409544801338335,0.013604354704786084
52.01005025125628,0.016236081228907774,0.006500995915835117,0.0014679930887878873,0.03121202020468263,0.0033003195854656576,0.0014273288008353482,0.02117657451282925,0.0038133465856764405,0.012315872407592151,0.011754225712102679,0.0647391853899463,0.0027426110169270356,0.0007598910991170704,0.004069929018168329,0.021927963191862923,0.0003625944779059512,0.007059452642638669,0.005455224697516344,0.0003026679308307285,0.008007169447105137,0.004819967918324822,0.015677582063926453,0.09000537019884909,0.0014528099739244528,0.0034791944540467083,0.0090296276587241,0.0034240074151854058,0.005810118271140628,0.009532436362145121,0.001301078916456341,0.0013515557871854645,0.034598095821606584,0.004545268634462624,0.005671969692422082,0.009083877962723863,0.0018341117317371629,0.010438376962252775,0.023866149015218992,0.0028708242332916734,0.0019797518302263925,0.0012437576787338212,0.0012645185312899416,0.019853767394941556,0.00011139509911576036,0.001029733440389637,0.0014016864110856831,0.0034424650477258086,0.0020207503776439126,0.0055709232300133,0.007220263424937901,0.014332171518080227
52.26130653266332,0.017094436226371808,0.006863922781358996,0.0014852588278126632,0.030889234556015,0.003485756855659761,0.0015089596605686714,0.02101846598512405,0.0040279439332500735,0.012934077795507341,0.012387822980600949,0.06676118114324013,0.0028945193930669856,0.0008034443775056213,0.004260785110049323,0.023038916814523424,0.00038331610808866175,0.007448790608254492,0.00576069068423145,0.00032001725881962347,0.008450752751704156,0.004984058993438606,0.016502491743537535,0.09191705377927187,0.0015352696459603268,0.003676494096690182,0.009389999013342962,0.0036003643452138102,0.006132860641022617,0.010049593808517073,0.0013749703524422172,0.001428891673073492,0.03608623365320787,0.004801225333134428,0.005860887338248634,0.009547389756296638,0.0019379822703982335,0.01097351898032148,0.024965216902483992,0.0030338799668428403,0.002092744208431123,0.0012910288995383688,0.00133690026384931,0.019823338009389554,0.0001162112845409771,0.0010886308640222408,0.0014815255437680807,0.003637532359591396,0.0021358350263828156,0.005883620197430435,0.007617543733496016,0.015090964095762788
