,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
50.0,2.4099075745202592e-48,1.3530068163022444e-43,8.013135774593244e-64,6.3843768659463434e-40,1.7108946911621797e-57,5.04564708737476e-41,1.8589752268445719e-63,1.33355888863927e-44,1.6683613260923673e-34,1.347321377939482e-60,1.5756451599678733e-39,1.3887681988840792e-56,4.23524712993292e-53,9.311429953671381e-60,3.2537576074738586e-43,7.822457300429444e-43,1.2791686739133781e-43,2.1174848707644822e-73,2.275469005203041e-51,2.360207443799455e-50,7.021433478397869e-42,5.377977297064949e-46,7.444609193215145e-65,5.428767547851716e-34,1.3536589890366321e-44,1.1148991491794171e-52,6.172400725027162e-75,1.192630712089284e-59,1.5157490448760566e-55,4.877534749837737e-43,1.2981771822651472e-37,2.717895206327034e-52,6.59167552968099e-49,9.50386336989726e-77,1.687365858855425e-47,1.707165840634571e-53,1.692050834223829e-39,8.493193589483474e-46,2.9006401017814364e-56,1.0441386367808645e-55,1.4305820539819819e-58,4.148616921022289e-46,1.960992013315294e-55,5.9899643243122304e-49,1.955609252782399e-45,6.7625642568897336e-37,9.935023070407177e-68,4.527268679654909e-61,6.17460465381112e-35,4.403888112074231e-54,1.4279040779808982e-55,3.0539176768708275e-70,4.468589593298335e-42,2.914236078186267e-47,2.5693632467573227e-52,1.0280091582624047e-35,1.21758311370685e-58,3.584865850947102e-40,2.940358305940387e-49,2.0608375772554105e-78,2.2140383434851305e-60,1.121272001462734e-67,2.9924835431218595e-47,2.494939178247372e-54,1.1484792354744988e-68,3.328693322221662e-42,6.976872295294213e-75,3.147887667977089e-37,1.6614741732769882e-58,2.9054175714681575e-62,2.5768823822811266e-48,6.916393574695476e-49,3.0395144032029723e-50,3.248795103889341e-45,6.224628502199074e-60,1.6231401391139386e-47,7.227054456255965e-47,1.273682766741299e-44,2.2567156238352105e-42,6.51451649271118e-39,3.2173623509361393e-50,1.7056124221998068e-49,6.288146339415451e-40,1.736859299589878e-38,1.468607937660352e-34,1.0740467957454296e-51,1.522748765260604e-37,1.3575760797033451e-36,2.932546904548335e-45,2.7182179063605106e-65,5.813082820020305e-41,8.62667257943429e-53,1.3301581869208236e-52,2.537558267944109e-42,1.7078578651389347e-40,1.029878126642802e-35,1.11797114408096e-50,2.385373965838493e-61,2.474432295370069e-38,5.048211355152639e-40,1.2127613754265786e-54,1.9629282006039227e-56,8.524632792705438e-67,1.3071571720899505e-54,2.320274164929575e-55,2.539464779708605e-56,5.932978645902294e-61,5.482465267078141e-38,2.1305702808772078e-51,1.8168137604684155e-65,1.9951389486519995e-47,3.5238879227345675e-55,2.284265813279002e-41,2.9347819561383695e-41,9.562297782966942e-39,2.9246925469967665e-45,9.959813537170151e-44,1.4943622430419887e-42,1.1281284447102842e-59,1.9943005267382386e-52,9.33452915195428e-44,8.40115286796113e-64,3.586018603354656e-38,5.733561981901542e-56,8.337232617184209e-35,2.636776807432067e-33,1.1246574456144942e-52,1.2761278811952821e-48,4.042684526810349e-60,2.602383419652879e-48,1.176717750570208e-29,3.1818700148203652e-53,1.2534974370162031e-36,3.380536293851357e-33,5.465440822512588e-50,3.1253813119437282e-52,1.241340878148208e-35,5.568121430761671e-65,6.863557330058292e-58,1.2204597143629025e-42,6.643684384981836e-69,1.7441535578488862e-48,2.28424298376697e-34,2.0164220024753198e-50,2.5304323252347832e-51,4.905064058162906e-41,1.819380038571956e-73,9.836313256707915e-59,5.977965557945892e-43,3.177810653248627e-69,1.4013755426947844e-50,4.226392509994991e-56,1.7153277741308876e-44,3.3277080413977828e-46,2.3182240732497725e-49,3.8049616381960065e-50,7.498186475412903e-42,1.9440240780339886e-58,1.4626053664701344e-61,4.613515180581115e-57,3.8516333654689e-42,2.5044687648819718e-42,5.647123382517097e-69,4.1457357572075575e-59,6.505807599961163e-42,4.2259150502132536e-55,2.5222532474663712e-51,9.271801453019584e-53,2.0226919482849444e-58,1.180887823826357e-39,1.242632680431596e-49,1.4522229099045577e-58,1.514220209683868e-54,1.746721129558858e-38,2.7661717009605553e-42,1.0770463285600045e-45,7.274586227455596e-37,1.6855769780526796e-42,2.4789138401292265e-39,8.703319311340747e-58,5.2016980559723565e-34,3.523010678587254e-56,2.203367070184835e-42,3.552666518508618e-39,6.144234664353312e-33,1.3772994320495277e-50,9.73879444628996e-50,1.349931333365982e-55,1.5922470616071392e-61,3.7074904304284046e-46,6.11580509627336e-60,1.2262525514779286e-59,2.590175243271796e-38,2.0467694743716275e-38,2.15000113955994e-52,5.105268231145836e-38,2.5855704844467696e-55,4.8716469446534565e-58,6.954539215403518e-51,2.4472893186648564e-50,1.5583164050989956e-47,5.235353048721128e-59,4.359769546749848e-53,1.63315546907448e-42,1.0169920546052489e-29,1.0645084424618536e-55,7.519235654285375e-34,3.25581870710924e-38,4.650755900721417e-44,1.5391099849132125e-52,8.868761640625434e-66,1.1120810217402983e-39,1.629054467635389e-33,1.2700344111870351e-47,8.006088320867105e-40,2.3972746392871925e-41,1.1265997549611527e-58,1.9233686268847765e-48,2.875735105745276e-42,1.0941371538357989e-47,6.512477918866093e-56,1.7485771032085674e-36,3.82839692348687e-41,8.41841386673137e-63,4.49912619549937e-46,2.1318097649145225e-64,2.3317751508235926e-59,1.368317462368306e-44,6.420783883229338e-64,1.1806512734437228e-62,4.786908072570169e-47,7.768523709613117e-73,1.9481910686041396e-44,1.0212087551022734e-55,1.4718922175869902e-42,7.484177483119389e-44,6.115660264969159e-40,1.1300502687595206e-55,1.944647183175069e-35,8.152121630465907e-52,3.3170828451489596e-65,2.8054738237679764e-46,2.942596995575561e-49,1.4308562679784901e-36,2.54018382807267e-31,6.643296162165103e-55,3.056146444022918e-49,1.0583416277390529e-78,9.93110646746232e-48,1.8763166889102066e-44,2.090921609712996e-45,1.6834016244759658e-46,3.0947747399514882e-50,1.4130569529840353e-53,3.950739739045435e-61,2.3445672959978665e-36,4.393765005869428e-37,3.025799239939747e-62,7.749112872471976e-58,1.83070363835578e-47,5.675047506914314e-45,1.2138694218985504e-47,7.845677188462133e-67,8.819036405224316e-31,5.998562665639948e-47,3.4987793549744934e-44,1.4375565373259268e-67,1.3203850395039297e-65,1.0354138595034438e-60,6.254988915503828e-61,9.908839733395237e-59,5.977221088317075e-40,1.327233436020468e-39,6.4833365151616924e-55,6.092667633658069e-54,4.107031974518633e-55,1.517942514411723e-37,8.889999550456153e-38,9.01807515436549e-58,1.0807586651264078e-47,1.8938043731079592e-57,1.0764588187689348e-49,8.908079160809517e-42,4.069702725997169e-36,1.0383206618379529e-39,7.604056252730547e-76,1.052376003345957e-65,1.2305648766638512e-48,2.1048532201764352e-71,2.7261952708307703e-36,2.406399568938053e-43,8.359453700796506e-48,8.262825963893152e-44,3.4068073583847836e-39,1.865613334677088e-23,3.5375538939664785e-59,1.2005708632600905e-46,1.829559658739687e-55,3.4854778971749424e-40,1.015161682416429e-46,4.349789070260684e-59,8.352841328657929e-49,1.0259379084639055e-57,2.217698222876074e-30,3.9812302749911844e-51,5.693003536257706e-34,2.0948365867194424e-45,4.9233434092392805e-59,2.634178597285854e-41,7.962170165515048e-50,3.4559613039746534e-46,1.8494498417026884e-38,1.863682364089433e-46,2.6086882647201983e-48,7.617913461195798e-32,1.194887688737464e-49,1.2044318920554268e-57,1.4195393600106182e-39,1.6728814239966269e-56,1.2419299312209892e-49,7.264088232523122e-66,1.023039611518851e-46,2.001329542273193e-46,9.686685072386229e-51,2.1485564761169384e-37,1.3624106679492963e-60,5.2043878527482215e-61,1.182873340989326e-59,1.592437317099438e-33,1.3711775364086013e-45,3.804739657555139e-44,1.5262749568949994e-53,5.041742273487153e-48,3.859045879931278e-71,4.0284628559896006e-50,4.2704158196506397e-57,4.858706566736303e-50,3.777620467015791e-64,3.375193472155114e-62,2.853648382213406e-38,1.8172852920768963e-60,1.0135342655733745e-57,1.728002242023568e-50,1.9866289885855392e-64,2.6712625881543012e-48,1.3440989582726495e-52,2.5775803112446626e-44,3.772537275297178e-45,2.395554467058997e-47,1.0507839866346619e-45,1.6217567850340593e-36,4.003275756701516e-36,2.534489422860946e-31,1.3864983968423304e-57,3.6658725864148715e-51,2.8592374469418966e-34,2.0550557199482197e-55,1.7408940395173223e-57,2.92870569351222e-42,6.3168799300136365e-27,2.4555512767183984e-59,9.62325526268311e-53,2.7601083697229944e-41,1.6189125515112721e-62,1.326647345352373e-42,3.6788015372051664e-65,2.3493669442598186e-52,2.731049680244119e-53,2.352932928762415e-44,6.148132113411996e-77,1.5578901264050825e-55,3.532115065439991e-51,9.364313819469427e-63,3.7993256854441754e-42,9.75064449889385e-46,3.296720874464497e-55,1.7284246656633498e-54,3.493627810933455e-62,6.041147093531611e-48,2.9519664816375345e-60,2.0860692155734756e-38,5.2132304987937645e-52,3.8198926250102535e-37,6.086496833437094e-58,1.3826120133620097e-58,1.0219179162669663e-52,1.7573040851834195e-42,2.0067241633406628e-60,1.4728788369023943e-52,1.745605367338041e-55,2.621549046997374e-48,7.531895225310377e-40,1.6398993738707895e-39,7.015915023922038e-65,2.254306097802599e-33,6.284301132721131e-32,4.6214404997567365e-43,2.665644574560656e-40,5.08660023000195e-40,2.3428236782755453e-47,4.8912923704635606e-32,2.6319604328570613e-37,1.972378590607008e-39,1.235078313445799e-40,1.5661977773966379e-65,5.469459617446207e-60,3.3318777878787025e-46,3.378997169287678e-41,1.2606407367405524e-51,3.552226949650656e-45,5.086539467910092e-72,2.0963244323816436e-48,8.614263180581599e-48,6.393858924234642e-53,3.2763922775843926e-47,1.3192913741838546e-47,2.4090228078522017e-43,7.729841984969659e-68,5.01175597122909e-60,1.9684435094964997e-38,3.532887712027679e-34,2.765199579507308e-36,1.7051158655429276e-61,6.012973081221936e-50,5.5438100049479684e-42,1.216122333529387e-62,1.3523133089820677e-55,1.2708461952404948e-64,2.8107245688555966e-45,8.067333027302817e-60,4.966433817273388e-46,1.7074476389293242e-62,8.90590816425209e-49,3.290595388912052e-45,1.3803105730139721e-42,5.121679981294141e-32,8.16910029854203e-41,4.6444819593655235e-36,2.9925706839199436e-49,6.394315820354071e-52,1.5420461482772656e-54,2.0163091096523482e-42,4.381786294411784e-77,2.365828292055344e-42,2.072000313978686e-47,1.5278021386930317e-35,1.6069717534896358e-46,1.838967229113231e-52,6.43666681139179e-51,6.339029832366484e-52,2.4131590709952873e-48,3.2002761549454555e-39,1.324092163084308e-53,1.7201763839083747e-33,1.1043011957808572e-37,2.0508168826214296e-54,3.657802141801118e-38,1.915144707488063e-68,2.869405546505443e-53,1.4427073855668663e-38,1.7886534618199648e-59,5.258694840301198e-59,4.938935087670003e-39,3.6882685521443493e-68,1.1038278053642046e-40,2.2598564379017998e-51,1.802579821310696e-55,2.041669815720543e-57,4.3268505578313665e-36,5.464870643950607e-56,2.87651031222275e-68,3.7877966373690215e-40,9.093024312870778e-51,9.595522540645003e-44,2.0109005663682306e-60,2.984768173371106e-30,1.852608764201568e-24,2.4162592942817634e-57,3.10474067671937e-46,1.0689698241857821e-58,3.575213889610689e-38,2.0167034800049198e-56,2.0334412416340455e-41,7.888817825297864e-40,6.984186638711732e-64,3.88239044849298e-49,8.54573955499748e-98,6.719674677092314e-48,1.013933310473886e-43,5.711260115637062e-54,1.460465704635811e-44,3.182150041085938e-53,2.009496736785173e-46,6.155005491289676e-39,3.190141794993719e-45,3.681648602270492e-33,1.401362665377593e-55,1.3831614458947556e-45,4.491919941569153e-34,4.323327721338209e-54
50.25125628140704,2.813847900417041e-47,8.436788911972885e-43,1.1696876402171873e-62,2.7431516603659888e-39,1.812367106555083e-56,3.05156264082999e-40,2.298068397553688e-62,9.20153915674871e-44,5.822556524768237e-34,1.6738988857472422e-59,6.887020118679112e-39,1.5060683591143025e-55,3.364739910571104e-52,1.1343617518233943e-58,2.14863861680114e-42,3.394305436352468e-42,1.0142280118892973e-42,6.255512148674137e-72,2.5864038452676646e-50,2.233722253971402e-49,5.815351192752798e-41,3.421364561621551e-45,1.4876690095498697e-63,3.1726287036741416e-33,1.0525040144110898e-43,9.613939219833361e-52,8.30342355610903e-74,1.0187874564639853e-58,1.5450660682866775e-54,2.4178040208823287e-42,7.756970040183239e-37,2.1501125830355927e-51,4.822579440724418e-48,1.6380887063438509e-75,1.8230178241252937e-46,1.3418101003399891e-52,1.0062149951633987e-38,4.640383251227533e-45,3.2976013466220214e-55,1.1367100274503137e-54,1.5321204896510137e-57,5.326278688692058e-45,2.2418541716654087e-54,5.910360829326204e-48,1.59886457825707e-44,3.953460178173852e-36,1.7840364747496173e-66,6.795603145298829e-60,2.1561646376031784e-34,4.648124733121841e-53,2.345284910602643e-54,7.925326491587304e-69,2.679828531990725e-41,1.5246824225367546e-46,2.1315585674147568e-51,4.29739806998392e-35,1.716590410986692e-57,3.2452143527955684e-39,2.0022448547181695e-48,6.048300467287007e-77,3.4874925708218596e-59,1.9111593890048602e-66,2.6343517401792824e-46,2.5162953681483783e-53,2.364867871475514e-67,2.1441751249727412e-41,1.89788757694015e-73,1.6409301594946862e-36,1.6303830405177835e-57,6.644227199865345e-61,1.6286631574893285e-47,4.7020642586163264e-48,2.5045950395522007e-49,3.967860472756219e-44,1.2277066056811427e-58,8.511765229114985e-47,5.081165914506372e-46,8.953673540730458e-44,1.9256043649532066e-41,4.2703915485255655e-38,2.9335777447976457e-49,1.728459210567867e-48,3.0294940572122773e-39,1.0764123991027562e-37,6.69415876677837e-34,8.957472640781085e-51,7.626448642862361e-37,7.738329971275145e-36,1.6488051620246583e-44,5.06380651336692e-64,3.2539684164175088e-40,7.656320706359838e-52,1.0009641366091468e-51,1.8149843609904743e-41,1.0413057234966149e-39,5.820830358235005e-35,8.641252935470834e-50,4.9078072646641506e-60,1.3908689440060085e-37,3.973340187736503e-39,9.567912162093383e-54,2.69902860566573e-55,1.594899531678093e-65,1.5582342839240396e-53,3.175607681140735e-54,4.9242962819099705e-55,5.298590656999327e-60,2.639224574680843e-37,2.2281744024378217e-50,3.720392204735633e-64,1.3003463451174884e-46,4.1419754127334364e-54,1.1019439947770549e-40,1.502768825040688e-40,5.831147446219324e-38,2.809188974156668e-44,8.584840966757426e-43,1.3126058861339443e-41,1.3640633441888521e-58,2.0346768019970057e-51,5.9238408472132664e-43,1.135820757896038e-62,1.4931128126596064e-37,6.981263443812665e-55,4.659441313750429e-34,1.3642075590907962e-32,1.5598577460743138e-51,7.141959207782899e-48,5.507409226204335e-59,1.9338239608965313e-47,3.687850959051307e-29,3.808972910301144e-52,5.2217383682212346e-36,1.8288524007346552e-32,5.9411348610846025e-49,2.2557510186421196e-51,5.053373001462598e-35,1.4411660021147432e-63,1.1485125265940409e-56,8.837633904615292e-42,1.0400866371370638e-67,1.2487339455813238e-47,1.2950315745525913e-33,1.3770110423846407e-49,2.641462339391441e-50,3.310108248553268e-40,3.8366184036771103e-72,1.4412873489450992e-57,5.458709357723546e-42,3.337685229023264e-68,1.858132802414562e-49,6.030240991050421e-55,1.174894041008641e-43,1.6648001456315704e-45,1.847111832427111e-48,2.202993534199871e-49,2.8382987661320924e-41,2.67811894824794e-57,1.9559234979122474e-60,5.384538549540992e-56,2.8064208379773994e-41,1.3351417857609085e-41,4.749658054226136e-68,4.9534905524262275e-58,5.062955785434678e-41,2.6520035219489097e-54,2.264368116330128e-50,1.1745600679060747e-51,3.041011430798783e-57,9.70240507759192e-39,1.624389161291598e-48,1.806312056730454e-57,1.6208509416415977e-53,7.691277331465564e-38,1.8315343249697271e-41,4.090135345667802e-45,4.6176029556340874e-36,1.16523714539351e-41,1.9987526880865566e-38,1.4107396562838437e-56,1.9003484371227944e-33,4.164147762960272e-55,1.2143175547795298e-41,2.588990380099559e-38,3.132015775039699e-32,8.98421834499285e-50,8.337069956790778e-49,1.7473036298158995e-54,2.570864543300983e-60,3.521690158215253e-45,4.12513767579893e-59,1.7143137658374574e-58,1.1100364045844805e-37,1.4227093456068029e-37,2.375475683228729e-51,2.708648428006151e-37,4.621656699053257e-54,6.084641516881318e-57,8.976398806044446e-50,1.6582888047270902e-49,8.319436014749336e-47,1.0312337560670086e-57,3.896632034895451e-52,8.948137145289209e-42,4.3749768780337704e-29,1.209933425603068e-54,3.8144739196910755e-33,1.380752301648898e-37,2.6704389796921154e-43,2.436971770180013e-51,1.782621349434134e-64,6.000595836528187e-39,5.7135330149853505e-33,1.273719490935636e-46,4.6797953571504804e-39,1.7133033920965416e-40,1.1958027741017705e-57,1.9652339220895879e-47,2.2721287999695484e-41,5.973153166560389e-47,8.979680501244389e-55,6.47792672681085e-36,1.7346293253862837e-40,9.99245136181766e-62,3.1683512806459456e-45,2.465886487348692e-63,4.144231881361844e-58,9.135586699876063e-44,6.602059322863594e-63,1.0974803679826774e-61,3.721795714963307e-46,1.727596168838527e-71,1.4284857537094119e-43,1.3191088490263027e-54,9.905163824032753e-42,5.2106579609816454e-43,4.3844990216084095e-39,1.052945072616369e-54,9.93803040387401e-35,7.552095692567628e-51,6.083449177718325e-64,1.99620178389495e-45,3.0865315714134053e-48,9.393826493759833e-36,1.1216719645182795e-30,9.367351435771065e-54,1.786988284939043e-48,2.6165999389484013e-77,8.737602462363004e-47,1.3995106952618416e-43,1.0373764462096219e-44,1.330636091944877e-45,2.3541555882569012e-49,1.5274724594341859e-52,6.960943134807475e-60,1.280615127190402e-35,1.769900693522651e-36,3.277390385690605e-61,5.363086643869602e-57,1.7928640060778107e-46,3.910891947465363e-44,1.0619487766892648e-46,1.267853376884645e-65,3.5698196226056434e-30,5.278897358494765e-46,2.4807331915801327e-43,2.888954009587619e-66,2.571913712186462e-64,2.1795698019004554e-59,9.255491167352957e-60,6.93005082739735e-58,3.617617634511638e-39,7.635794245904025e-39,5.894157161119036e-54,4.284546424670573e-53,6.071833688591603e-54,6.881688748918622e-37,5.414023124567193e-37,6.78178157255439e-57,9.553466656851e-47,2.337551218296388e-56,7.066344814204779e-49,4.717266238750806e-41,1.927519981134884e-35,5.903079486947223e-39,2.1431468302716617e-74,2.2780514986408183e-64,1.2912528945782019e-47,4.414051590753081e-70,1.0993859912021073e-35,1.5430163515128217e-42,8.356870044079732e-47,6.561707565228063e-43,2.0928618530268753e-38,4.816729504993326e-23,3.971603898927777e-58,9.214058737847527e-46,3.440319748638094e-54,2.619822971481961e-39,8.069901017930708e-46,5.013452449332579e-58,8.087340671012233e-48,8.561464288885536e-57,8.45682020912211e-30,4.371514656709365e-50,2.329283795633365e-33,1.742389363563827e-44,6.637509054785871e-58,2.73844858719012e-40,8.903029472275957e-49,2.314076833616476e-45,6.187459269498969e-38,1.5789280504153482e-45,1.6806850290254535e-47,2.877788596268482e-31,6.974108857888609e-49,2.194291566239506e-56,8.257023969973997e-39,2.1009823505831055e-55,1.1696103029377242e-48,1.2451873701036227e-64,6.52052599973387e-46,1.9473113024541423e-45,9.357634954756763e-50,1.3019612927997005e-36,1.4842646896143958e-59,7.215535725962925e-60,1.349696698005285e-58,7.233476765021817e-33,8.214424795373476e-45,4.133278456676606e-43,1.3213915324082522e-52,3.447925646997234e-47,1.1089741016068408e-69,2.910367807124568e-49,5.404855976036436e-56,5.805463765896335e-49,4.3703719353897605e-63,4.430109514420367e-61,1.4483384728958165e-37,2.2552187868007687e-59,1.7476981691805384e-56,1.5338647337579575e-49,2.503679627667554e-63,3.354392759052074e-47,1.4111715407292158e-51,1.6779985269109555e-43,2.3502072770505584e-44,2.009046547038353e-46,7.882733335878412e-45,1.089091319548034e-35,1.5673552981787155e-35,1.0089145663914246e-30,2.0111342355530252e-56,6.744005188660516e-50,1.2739772433979957e-33,2.4663552630693497e-54,2.0721134952902084e-56,2.7375462712038235e-41,2.5329965788839322e-26,2.37745106021941e-58,1.0054752315211425e-51,2.559565247675689e-40,1.5301132115157815e-61,5.670809131794868e-42,3.372237227238321e-64,1.1923435514042298e-51,1.838979973148005e-52,1.361707526875394e-43,1.4906464755822197e-75,1.3466011673620797e-54,2.6657925446958e-50,9.673778013640182e-62,2.2500460408301144e-41,4.726479887268114e-45,3.5081831094106114e-54,3.1750825081207937e-53,4.9013024375905455e-61,3.852531180360948e-47,4.62814383614986e-59,1.2735463085773262e-37,7.158414550983616e-51,2.0071084039227246e-36,7.789094428800394e-57,1.3784379946758818e-57,9.45655154964837e-52,1.3263192608161784e-41,1.8667131275781533e-59,1.1712376304030666e-51,1.760942255972039e-54,2.0420364052104954e-47,3.089846984888172e-39,1.7202122495067345e-38,1.3387702512478012e-63,7.892021114331277e-33,3.3204448880519172e-31,2.3831178672482807e-42,1.847086281595204e-39,3.516338248523887e-39,1.6795622481438696e-46,2.467380694719578e-31,1.1562444760987253e-36,1.3484745039858103e-38,7.147649494049484e-40,2.209509989026177e-64,4.4410389641814765e-59,2.9742269751785005e-45,1.5048390790597444e-40,1.1426725159031518e-50,2.8807615453422136e-44,1.0996390335914275e-70,1.6368291071173666e-47,8.947151032941438e-47,6.3369358911624684e-52,2.8645810230060207e-46,8.898087582028844e-47,2.1360984139281665e-42,1.1216595177770558e-66,7.767623692057301e-59,1.321149462337607e-37,1.0701982737308251e-33,2.043460973525921e-35,2.850780808088297e-60,3.890097258291358e-49,3.505450206556098e-41,1.5324322152130372e-61,1.9964676556732517e-54,1.2136550477822753e-63,2.0307734238863174e-44,1.2171180547427061e-58,4.464000771120859e-45,3.565950875857593e-61,6.390883179101928e-48,2.291240103964066e-44,9.118377794146414e-42,2.6009596253469165e-31,3.819776859219736e-40,1.649129356200679e-35,2.852098286163867e-48,6.404108836506072e-51,1.8458258668551454e-53,1.521902964464587e-41,1.1624744022393677e-75,1.6810759112108697e-41,1.964264826338593e-46,6.655711364523449e-35,1.0541326583418134e-45,1.4829806741775586e-51,5.618119645453204e-50,6.077948397115664e-51,3.124428122047046e-47,2.3256427307307425e-38,1.490595769369955e-52,9.971004958886745e-33,6.477088552022452e-37,1.781496320053332e-53,1.9375888165272446e-37,5.3167255594152924e-67,2.9161536034440165e-52,4.929215139030517e-38,2.7780625723743988e-58,5.4720798425429084e-58,3.59265466682356e-38,5.1169238011910464e-67,4.631653047805268e-40,1.3163390729994869e-50,1.2996956501739128e-54,2.889676103897973e-56,2.5316699022088754e-35,6.933085132418097e-55,4.9508220623794286e-67,2.1066860869032754e-39,7.791704971732886e-50,6.206987344354936e-43,2.2148692090823656e-59,9.236593301950287e-30,5.160494336082066e-24,2.147696685092564e-56,2.035543653351636e-45,1.1565536484169778e-57,2.447161294406319e-37,2.782305023494885e-55,9.59795335436774e-41,4.2629793454636564e-39,1.9195162971982278e-62,3.319891578890088e-48,3.8958444272766895e-96,3.944883764239492e-47,5.800783360676686e-43,6.402213929307667e-53,1.2869732943920025e-43,3.2057567152973936e-52,1.450980665411209e-45,3.9538510366597883e-38,2.996671992773535e-44,1.2092522195433696e-32,2.046197330514424e-54,1.1539213240693947e-44,1.4593587319973781e-33,5.512169924260975e-53
