,0
50.0,4.147774743513214e-12
50.25125628140704,5.824067820776851e-12
50.50251256281407,8.193542473752932e-12
50.753768844221106,1.1555314313422739e-11
51.00502512562814,1.6345140837543838e-11
51.256281407035175,2.3202200791158514e-11
51.50753768844221,3.307096899239194e-11
51.75879396984924,4.735795563539855e-11
52.01005025125628,6.817486630655369e-11
52.26130653266332,9.871882203413817e-11
52.51256281407035,1.4387124388212985e-10
52.76381909547739,2.1114731071978607e-10
53.015075376884425,3.1220963016324405e-10
53.266331658291456,4.6529244627383523e-10
53.517587939698494,6.990977439583433e-10
53.768844221105525,1.059072246868413e-09
54.02010050251256,1.6175344958361863e-09
54.2713567839196,2.490020350183991e-09
54.52261306532663,3.861651827644179e-09
54.77386934673367,6.0296172985724265e-09
55.0251256281407,9.471457975769148e-09
55.27638190954774,1.4954516381509058e-08
55.527638190954775,2.3710721811556577e-08
55.778894472361806,3.771451857099068e-08
56.030150753768844,6.012262648255234e-08
56.28140703517588,9.596601654478758e-08
56.53266331658291,1.5323208945446622e-07
56.78391959798995,2.445457548074606e-07
57.03517587939699,3.897618747155015e-07
57.28643216080402,6.199318243425024e-07
57.537688442211056,9.833215073674052e-07
57.78894472361809,1.5544598198071408e-06
58.040201005025125,2.4476134258314704e-06
58.29145728643216,3.836649015707163e-06
58.54271356783919,5.983994793013006e-06
58.79396984924623,9.282385927198102e-06
59.04522613065326,1.431430558059173e-05
59.2964824120603,2.193553010883062e-05
59.54773869346734,3.3390941097118654e-05
59.798994974874375,5.047271663624389e-05
60.050251256281406,7.573302589695316e-05
60.30150753768844,0.000112765190809562
60.552763819095475,0.00016656858429955885
60.80402010050251,0.00024401279189906444
61.05527638190955,0.00035441509574833836
61.30653266331658,0.0005102413203052303
61.55778894472362,0.0007279325803702898
61.80904522613065,0.0010288485657314655
62.06030150753769,0.0014403009115507483
62.311557788944725,0.0019966275472952898
62.562814070351756,0.00274023095198189
62.814070351758794,0.0037224711899634614
63.065326633165824,0.005004270920325568
63.31658291457286,0.006656258159197773
63.5678391959799,0.00875824877521923
