,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
50.0,1.6193147700225363e-09,2.4665528415769817e-28,2.0762913464283433e-22,2.7615658150763764e-18,3.982223495278714e-24,8.966362256158128e-14,9.581077535032987e-25,5.070580390214422e-15,1.5427076646685097e-14,7.238399771619349e-21,2.1758074759718327e-26,8.764541713607888e-15,1.8608737000235273e-18,2.4876778830864653e-14,1.35512413467454e-23,1.020312713582954e-10,3.039553643274801e-19,1.666766227461071e-25,2.970658245367748e-23,3.625287634849399e-09,6.255669151390203e-22,0.00013000846397670605,1.0066224518738757e-12,1.68923966072187e-23,3.2486041229930697e-25,1.6412155006225084e-23,1.154835760575949e-18,1.324666893075493e-13,1.3244392883201331e-32,5.88224744462827e-21,1.3632463427199018e-24,3.1893389709116035e-14,2.3946677243539972e-14,6.5835059552641905e-24,8.931435013180663e-26,5.5102494641220234e-27,5.507079190993648e-14,7.770578769866637e-16,1.261568594350155e-15,2.773236079281506e-24,1.5309680280213594e-47,1.7043858805662612e-20,1.1188439459609416e-15,3.0082649637232086e-16,8.02936602584362e-18,1.935411997922694e-27,4.725089821600092e-16,7.366122536126307e-19,1.0889283946461114e-33,3.7939599802599445e-33,1.0466558845329772e-16,4.302581016824019e-20,1.673726695900039e-20,2.228301224577166e-19,3.15948152350603e-33,8.018979254883868e-24,1.2093852392405016e-20,9.571015245122319e-29,2.3406859706550677e-24,3.308643629125618e-20,5.762258580203689e-32,1.6652696951690243e-21,1.4789762728525706e-15,1.5394559017266384e-17,1.1883450974108466e-16,4.3925908467387584e-36,4.432707621387924e-27,1.1953613142344438e-27,6.6204663673374e-13,4.408543110180449e-13,3.216858303457219e-15,3.851308119404797e-14,2.2187364187802258e-18,8.971676495649498e-22,7.9482800520563e-10,1.9124554638062172e-24,6.096702584745117e-36,9.3387476666463e-18,3.3649435883567143e-13,1.9818177409275756e-25,1.6175601902122165e-22,3.83176890114057e-15,3.951705343716849e-25,3.934640929675058e-21,1.5953432547865718e-19,2.9637161936420415e-25,1.6796334241606494e-15,1.2875970107855711e-20,5.203858508078628e-33,4.367096455258959e-19,2.9525928334861444e-20,9.90148364996974e-20,3.828051048038412e-27,3.5777146267116473e-19,4.061242562852542e-20,4.778663288006586e-26,2.4797976683636443e-15,3.7685535211918655e-17,4.1389258145746213e-13,5.772444306290928e-19
50.25125628140704,1.6193147700225363e-09,4.918930092110417e-28,2.0762913464283433e-22,2.7615658150763764e-18,7.932071189782804e-24,1.7805542068966496e-13,9.581077535032987e-25,2.0086357101332496e-14,6.086873778964188e-14,1.441217097384924e-20,4.336963049748569e-26,3.456088789195735e-14,1.467532624094384e-17,4.9385012790160936e-14,1.0724423259359798e-22,2.01716996248584e-10,2.3946128194733455e-18,6.617310694099177e-25,1.1780636131844631e-22,1.8276243448414325e-09,2.4823292728225667e-21,0.000252137627106339,1.9986561725611736e-12,3.3638538698357587e-23,6.474003930821904e-25,3.2688672367770625e-23,1.810966327032533e-17,2.630806976457622e-13,1.0514426186867997e-31,2.336092556580941e-20,1.3632463427199018e-24,3.1893389709116035e-14,4.753594139389278e-14,2.613895697793782e-23,7.063953146788342e-25,5.5102494641220234e-27,4.3181336173089265e-13,6.104117298738611e-15,1.261568594350155e-15,5.5237407152902135e-24,4.8474194439967425e-46,1.7043858805662612e-20,2.2255922816952786e-15,1.1891494444835272e-15,8.02936602584362e-18,3.857383634748703e-27,3.71707065965874e-15,1.4646592484623237e-18,1.723086693897318e-32,7.563983304493012e-33,1.0466558845329772e-16,8.567910249952592e-20,6.634592308072227e-20,2.228301224577166e-19,1.583690113657397e-33,8.018979254883868e-24,4.797228115653989e-20,7.5894502119679625e-28,4.663013619971664e-24,2.6108206091645783e-19,9.10026597779741e-31,1.3146093805034766e-20,1.4789762728525706e-15,6.110996050960496e-17,2.3626269392310327e-16,8.761691902853246e-36,8.834088687147665e-27,2.382421508231149e-27,3.331452627153756e-13,1.730761369181954e-12,3.216858303457219e-15,7.647201733494417e-14,2.2187364187802258e-18,1.785086148103457e-21,1.5776131618475382e-09,3.810028005715109e-24,2.4245846117367865e-35,1.859102544749032e-17,3.3649435883567143e-13,7.876291729216988e-25,3.2214122432192454e-22,7.624237608423289e-15,1.568886002132361e-24,1.5619332175376744e-20,1.5953432547865718e-19,2.3434035019495213e-24,1.6796334241606494e-15,2.5624455363158398e-20,4.12770646533149e-32,1.7309582313571871e-18,2.9525928334861444e-20,9.90148364996974e-20,1.5213415778010722e-26,3.5777146267116473e-19,8.082074751945359e-20,4.778663288006586e-26,2.4797976683636443e-15,2.9603577058037305e-16,1.6355028067288807e-12,5.772444306290928e-19
50.50251256281407,3.222021183429457e-09,9.809509002133743e-28,2.0762913464283433e-22,5.488826464748078e-18,1.5799390778016362e-23,3.535671925123347e-13,3.804457065005799e-24,2.0086357101332496e-14,1.2089790678218525e-13,7.238399771619349e-21,1.7230636981433503e-25,6.86244968214405e-14,2.9209543575724756e-17,3.8623502540364676e-13,4.258684018934181e-22,2.01716996248584e-10,4.764538908849028e-18,2.6270225913416285e-24,4.6714557128873085e-22,7.190653160031865e-09,1.961937352977836e-20,0.000252137627106339,3.9681348827491915e-12,6.698456836455554e-23,2.5710381201973727e-24,1.2966958831364613e-22,7.170323528352161e-17,5.224560333528518e-13,3.3213693826281216e-30,2.336092556580941e-20,2.7154987633210947e-24,1.2572466667941394e-13,9.435705660141124e-14,5.20828471127567e-23,3.5455090506868694e-25,1.7364822627360834e-25,4.3181336173089265e-13,6.104117298738611e-15,4.975200090394978e-15,4.3644371083774526e-23,1.93069925829124e-45,1.7043858805662612e-20,4.426993342937347e-15,4.6999716139110835e-15,1.5988606584212626e-17,3.0536500411669173e-26,3.71707065965874e-15,5.7901149237457945e-18,6.853949300516351e-32,1.1949178688616807e-31,4.142553816677889e-16,1.706131693251429e-19,6.634592308072227e-20,2.228301224577166e-19,1.991737152418201e-31,1.5971133682643704e-23,4.797228115653989e-20,1.5133992434515995e-27,1.8505187909178887e-23,1.0347030985629205e-18,7.208604131920835e-30,2.6174811772524576e-20,1.4789762728525706e-15,6.110996050960496e-17,1.85634973796724e-15,3.485884928641881e-35,3.50857423035652e-26,2.382421508231149e-27,6.6204663673374e-13,6.792421977166913e-12,1.6159451758021079e-15,3.014549089145625e-13,8.751682540744223e-18,3.551673994154028e-21,1.5776131618475382e-09,3.0123033920185084e-23,3.8342268278628252e-34,7.367234270354303e-17,1.3268855568271866e-12,1.5701604223940664e-24,6.415408212028114e-22,7.624237608423289e-15,6.228359467111929e-24,1.2352387888313213e-19,1.5953432547865718e-19,4.6684273685896345e-24,1.6796334241606494e-15,1.0147794263220937e-19,1.6416478284975526e-31,3.446036111967978e-18,2.9525928334861444e-20,7.792037133237056e-19,6.045850945547118e-26,7.125738675608261e-19,1.6083328756371265e-19,3.7753422823089375e-25,4.92515370244446e-15,5.884392004174286e-16,6.461741150511651e-12,1.1474919590687422e-18
50.753768844221106,6.410825653627683e-09,7.779564364697974e-27,4.133086999462993e-22,4.308728774827241e-17,1.5799390778016362e-23,3.535671925123347e-13,1.5105932463993617e-23,3.99767497431398e-14,1.2089790678218525e-13,2.869508480891956e-20,3.4344058745306237e-25,2.7051975558596835e-13,2.9209543575724756e-17,1.5213532298342115e-12,4.258684018934181e-22,3.9874289956115443e-10,3.7523829748448304e-17,5.234143496385214e-24,4.6714557128873085e-22,1.4261462100729866e-08,1.5504090301580947e-19,0.0004885166525185318,3.9681348827491915e-12,1.3338411866479182e-22,2.5710381201973727e-24,5.14337948624839e-22,1.4267105276926349e-16,5.224560333528518e-13,3.3213693826281216e-30,9.277144541242299e-20,2.7154987633210947e-24,2.4960044120177765e-13,1.8728446083007382e-13,2.0677085370607531e-22,7.063953146788342e-25,6.90305294569159e-25,8.577914077627191e-13,1.2133337452707424e-14,9.879325893784314e-15,1.7312267196563894e-22,3.0626595514821216e-44,3.3934857891095066e-20,8.805604244968275e-15,4.6999716139110835e-15,1.2622584145431018e-16,2.417114539627898e-25,7.392140520903255e-15,5.7901149237457945e-18,1.3669501125959781e-31,9.46742619175024e-31,8.241037911901758e-16,3.39736267302468e-19,1.0422341371226191e-18,2.228301224577166e-19,3.973363963961183e-31,8.018979254883868e-24,4.797228115653989e-20,1.1999414773004967e-26,3.686350924765001e-23,4.100311813840038e-18,7.208604131920835e-30,2.6174811772524576e-20,5.844629126453532e-15,6.110996050960496e-17,1.85634973796724e-15,1.3868372384569855e-34,1.3934051943415893e-25,1.4928734635550168e-25,6.6204663673374e-13,1.3454220454772927e-11,3.216858303457219e-15,5.984766574039109e-13,8.751682540744223e-18,1.405870956019303e-20,1.5776131618475382e-09,3.0123033920185084e-23,1.5246690209619234e-33,1.466529263206678e-16,5.2311747132467495e-12,6.2398583019816144e-24,1.2775983875235473e-21,3.018254888283034e-14,1.9553273963418055e-22,2.4609390541967635e-19,3.1766306218657727e-19,4.6684273685896345e-24,1.6796334241606494e-15,1.0147794263220937e-19,1.30199655363599e-30,6.8603115224431646e-18,5.882385722312165e-20,1.5497974408648286e-18,1.2052186525437067e-25,1.419209619558645e-18,3.2005016017703616e-19,1.4974466867645534e-24,4.92515370244446e-15,1.1696137193482224e-15,6.461741150511651e-12,1.1474919590687422e-18
51.00502512562814,1.2755217880792902e-08,3.09368098934345e-26,4.133086999462993e-22,8.562569285007e-17,6.267955029967147e-23,3.535671925123347e-13,1.5105932463993617e-23,7.95615705672292e-14,1.2089790678218525e-13,5.713165534028129e-20,6.845368705549093e-25,1.0661660955446987e-12,5.813686933912366e-17,7.665733328621997e-13,8.486282753058624e-22,3.9874289956115443e-10,7.4652671815334e-17,2.0777360495156515e-23,9.302112685924072e-22,2.8283235762792008e-08,3.08805749216674e-19,0.0004885166525185318,3.9681348827491915e-12,2.655982012009451e-22,4.0542579454953517e-23,1.0243354926199326e-21,2.838712699429676e-16,1.037501342828358e-12,6.625439966388389e-30,3.6839675424643334e-19,1.0774043676334707e-23,9.83610627550709e-13,3.717096169146503e-13,2.0677085370607531e-22,2.8039292950470207e-24,1.3763229786130437e-24,1.7039121841273062e-12,1.2133337452707424e-14,9.879325893784314e-15,3.4479053156181876e-22,6.112089472072311e-44,1.34516553802539e-19,8.805604244968275e-15,9.343317063799143e-15,6.339342259705356e-17,9.59964350969656e-25,1.4700279444978066e-14,1.151170777738809e-17,5.437082470325576e-31,1.8873574544071677e-30,1.6393936380895474e-15,3.39736267302468e-19,1.0422341371226191e-18,2.228301224577166e-19,3.973363963961183e-31,6.334993611358255e-23,3.7894070829535716e-19,4.771024795973233e-26,1.1561336446115571e-21,4.100311813840038e-18,1.1381001490396867e-28,4.112849347575162e-19,2.9401335544659535e-15,6.110996050960496e-17,1.85634973796724e-15,5.517282021828875e-34,2.77678589088216e-25,2.975121493205727e-25,6.6204663673374e-13,1.3454220454772927e-11,3.216858303457219e-15,5.984766574039109e-13,3.451367762547018e-17,2.7969432703962974e-20,3.131140626567633e-09,1.1953962867931155e-22,1.2089091645496908e-32,2.9192233446849914e-16,1.0385981912431503e-11,4.9429465764717105e-23,2.5442302652829444e-21,1.1947258932787008e-13,3.8955557394300067e-22,1.9458587870393016e-18,6.325149468316804e-19,1.8526672391883277e-23,1.6796334241606494e-15,2.019360064439945e-19,5.177794990111821e-30,1.3657101641900744e-17,9.265897509874666e-19,3.082374910164493e-18,1.903060010049341e-24,2.8265430079912767e-18,3.2005016017703616e-19,2.982203147370085e-24,1.9425081735515213e-14,1.1696137193482224e-15,3.2509380943567933e-12,2.280990113758597e-18
51.256281407035175,1.004473408112441e-07,1.2302144931230848e-25,3.2596799354255306e-21,8.562569285007e-17,2.4864614994910994e-22,1.3939195791133769e-12,1.1950471015959393e-22,1.5833928329635762e-13,4.76875076751953e-13,2.264585071406625e-19,6.845368705549093e-25,2.1164192642902228e-12,2.302897348578879e-16,7.665733328621997e-13,1.691039493649777e-21,3.9874289956115443e-10,7.4652671815334e-17,8.24725880190887e-23,3.688206082489194e-21,2.8283235762792008e-08,6.150593848034582e-19,0.0004885166525185318,3.9681348827491915e-12,2.655982012009451e-22,2.0345543536002313e-23,2.039990175980374e-21,2.838712699429676e-16,1.037501342828358e-12,6.625439966388389e-30,7.34104481089608e-19,4.2744369197540146e-23,9.83610627550709e-13,3.717096169146503e-13,4.1198117266719906e-22,1.1129109325514816e-23,1.0907681176297767e-23,6.722283685324166e-12,1.2133337452707424e-14,9.879325893784314e-15,2.7234087556275304e-21,3.860935479501263e-42,2.6781022984323674e-19,1.7514443608123712e-14,1.8573381799552233e-14,1.2622584145431018e-16,3.8123315443526135e-24,1.4700279444978066e-14,2.2886371414569177e-17,5.437082470325576e-31,1.4951792820628212e-29,3.261159387597487e-15,6.764923919093003e-19,1.0422341371226191e-18,8.82084008070961e-19,1.2552999230672275e-29,2.512613499863612e-22,7.5465638928607285e-19,9.513308478717712e-26,1.1561336446115571e-21,4.100311813840038e-18,2.2685620420455502e-28,8.18813842713594e-19,1.1617982287950314e-14,1.2175164545974937e-16,3.690198266989422e-15,1.1004497111658681e-33,5.533522786162282e-25,2.354596153194247e-24,2.614235437358871e-12,1.3454220454772927e-11,6.4036525106204456e-15,5.984766574039109e-13,6.853430271343363e-17,5.564289257507978e-20,3.131140626567633e-09,1.882153834823264e-21,6.062589243114867e-33,5.810776325913253e-16,1.0385981912431503e-11,3.915205209086503e-22,5.066527511037587e-21,6.005069621479786e-14,7.760913372352804e-22,3.876455936533197e-18,1.2594075385804126e-18,7.351854123763204e-23,3.338401836841042e-15,2.019360064439945e-19,1.0325398755791503e-29,1.3657101641900744e-17,9.265897509874666e-19,3.082374910164493e-18,1.5072741076271196e-23,2.232731451690588e-17,1.2672693211050323e-18,2.982203147370085e-24,1.9425081735515213e-14,1.1696137193482224e-15,3.2509380943567933e-12,4.53399261875942e-18
51.50753768844221,1.004473408112441e-07,1.2302144931230848e-25,2.570312217024533e-20,1.7015362040719038e-16,4.95220248648644e-22,5.494281552709661e-12,4.744381751654291e-22,6.270862704806243e-13,9.470336031271178e-13,4.508489000608623e-19,2.1530091161562624e-23,2.1164192642902228e-12,2.302897348578879e-16,1.5213532298342115e-12,1.691039493649777e-21,7.881036132502818e-10,2.9545078580883507e-16,4.139550749992869e-23,3.688206082489194e-21,2.8283235762792008e-08,4.859224351310308e-18,0.0004885166525185318,1.5639119832011518e-11,5.288563301446132e-22,3.207764528304014e-22,4.062618733441767e-21,2.838712699429676e-16,5.224560333528518e-13,4.173854190836006e-28,2.914905705132363e-18,1.6957025475896584e-22,9.83610627550709e-13,1.4639640296946226e-12,8.208412758444952e-22,4.4170005883366194e-23,4.335631763157352e-23,1.3351202319463276e-11,1.2133337452707424e-14,9.879325893784314e-15,2.7234087556275304e-21,7.704937031460852e-42,5.331747041627909e-19,2.7403814529395776e-13,3.6920258943012366e-14,5.004153358988653e-16,1.5139222739306404e-23,7.392140520903255e-15,9.04491325366207e-17,4.312804400190457e-30,2.9805541098170335e-29,6.487062998031758e-15,1.3470244984273291e-18,1.0422341371226191e-18,1.7549315343820163e-18,1.2552999230672275e-29,1.9844300662752614e-21,2.992825338707161e-18,9.513308478717712e-26,2.3028678286978168e-21,4.100311813840038e-18,9.013142119911614e-28,1.6301156318243109e-18,1.81326054849973e-13,4.832603773633128e-16,7.33539411608873e-15,1.1004497111658681e-33,1.102694758112049e-24,9.350381835789429e-24,1.3156054960734576e-12,2.664719391042405e-11,2.5374097272129842e-14,5.984766574039109e-13,6.853430271343363e-17,1.106938394844672e-19,1.2331876929250985e-08,2.9626777772440695e-20,4.806767185612502e-32,2.3021742395999175e-15,2.061922879673901e-11,1.5556415364103705e-21,5.066527511037587e-21,2.3768757245228895e-13,1.5461430531691189e-21,7.72238859797558e-18,1.979068989197791e-17,5.810905499422436e-22,3.338401836841042e-15,7.995849952125844e-19,4.10600652277089e-29,1.3657101641900744e-17,3.6771750747849065e-18,3.082374910164493e-18,5.988632696075535e-23,2.232731451690588e-17,2.521607322606952e-18,9.340006453039926e-23,3.85746303967678e-14,1.1696137193482224e-15,2.552588429643112e-11,4.53399261875942e-18
51.75879396984924,1.004473408112441e-07,4.891826362035157e-25,5.1156699465051383e-20,6.718323592851646e-16,1.9643045845979686e-21,5.494281552709661e-12,3.752537415648073e-21,1.2479016782564424e-12,1.8806341055006596e-12,8.975615716807994e-19,4.2910146844647463e-23,4.201012674982096e-12,4.58321727217169e-16,5.991065432215344e-12,2.665874025283178e-20,7.881036132502818e-10,1.1691635374253365e-15,6.521384566142612e-22,1.4622268362435034e-20,5.6087094648248557e-08,1.9273562132928278e-17,0.0004885166525185318,1.5639119832011518e-11,1.0530325157746721e-21,6.391767837879851e-22,4.062618733441767e-21,1.4267105276926349e-16,1.037501342828358e-12,8.325565919121158e-28,5.808299191038657e-18,1.6957025475896584e-22,1.9524301178450162e-12,2.9050536214252668e-12,8.208412758444952e-22,8.799358034803931e-23,6.849200557494145e-22,5.2657888868372635e-11,2.411688061587525e-14,1.9616503213557342e-14,5.4235405133437134e-21,2.4384855660007973e-40,2.113132772461704e-18,1.083766676303788e-12,7.338750857384053e-14,5.004153358988653e-16,3.016834204050877e-23,1.4700279444978066e-14,9.04491325366207e-17,2.1625457961068957e-30,1.1843780804799266e-28,1.2903614441737084e-14,2.6821284260721153e-18,1.0422341371226191e-18,3.491390105244222e-18,4.9953172196283486e-29,3.95175297680677e-21,2.992825338707161e-18,1.5037350441284309e-24,4.5869367363450395e-21,4.100311813840038e-18,9.013142119911614e-28,3.245207156442868e-18,3.6037127882132996e-13,3.821128565198287e-15,7.33539411608873e-15,6.927421132585137e-32,2.197369917983283e-24,1.8632760894591296e-23,1.3156054960734576e-12,2.664719391042405e-11,2.0010662493281542e-13,5.984766574039109e-13,1.3608250035185386e-16,8.713440198991217e-19,2.4471068281482425e-08,2.9626777772440695e-20,1.9111590852104963e-31,4.582212188434451e-15,4.0932987537230046e-11,1.5556415364103705e-21,1.008918898301857e-20,4.728599324976754e-13,3.080206863735354e-21,3.876455936533197e-18,3.9401464421301474e-17,2.305541453212141e-21,1.3186687255522118e-14,1.253227094537275e-17,1.6327414172900719e-28,2.7187160477830317e-17,3.6771750747849065e-18,2.424571996375199e-17,1.1936801657718128e-22,2.232731451690588e-17,3.951811270711202e-17,7.374544225530654e-22,3.0198424939183936e-13,1.1696137193482224e-15,2.552588429643112e-11,4.53399261875942e-18
52.01005025125628,1.004473408112441e-07,1.94511790063119e-24,2.0263043885669133e-19,6.718323592851646e-16,7.790912698405445e-21,5.494281552709661e-12,3.752537415648073e-21,2.483261631103272e-12,1.8806341055006596e-12,1.7868506864797477e-18,8.552022273233935e-23,8.338373642767495e-12,1.8152249688798225e-15,5.991065432215344e-12,5.311853468288123e-20,7.881036132502818e-10,1.1691635374253365e-15,6.521384566142612e-22,2.911398075734833e-20,5.6087094648248557e-08,7.644090744246131e-17,0.0004885166525185318,1.5639119832011518e-11,2.0967047425202365e-21,6.391767837879851e-22,1.611158198561521e-20,1.4267105276926349e-16,1.037501342828358e-12,3.31251239760778e-27,1.1573573943625176e-17,6.726521309110844e-22,3.875277961177229e-12,5.764358366922577e-12,1.6354404127091843e-21,3.492028700426127e-22,6.849200557494145e-22,5.2657888868372635e-11,4.7934172652671306e-14,3.894870927909211e-14,5.4235405133437134e-21,4.866133418374924e-40,2.113132772461704e-18,2.1551474477355324e-12,1.4586899852331266e-13,9.96342641879355e-16,3.016834204050877e-23,2.923255569629924e-14,1.798019119515854e-16,8.601034416334244e-30,2.360912597512966e-28,2.5666205774821303e-14,3.3263160711607254e-16,1.0422341371226191e-18,5.4679972018639665e-17,3.9651948085340056e-28,7.869291642126036e-21,5.959850458977192e-18,5.978151551580918e-24,1.8197355576975403e-20,8.162123047268433e-18,1.42254880373927e-26,3.245207156442868e-18,3.6037127882132996e-13,7.612287494591098e-15,1.4580783396397232e-14,2.185986224060199e-30,2.197369917983283e-24,2.937719965862569e-22,2.614235437358871e-12,2.664719391042405e-11,3.9828914770281536e-13,5.984766574039109e-13,2.7019279055368086e-16,3.4474915569921766e-18,2.4471068281482425e-08,2.340881206711363e-19,1.5150699213269917e-30,1.815175842761473e-14,1.612881896989363e-10,3.1008425255965102e-21,2.009064588792394e-20,9.406894401815456e-13,3.080206863735354e-21,7.72238859797558e-18,7.844309811729427e-17,1.821848266701512e-20,6.635073650721571e-15,2.49339974017312e-17,2.5814704538456044e-27,5.4120235343718295e-17,1.4591964582479787e-17,4.8215920382461336e-17,2.3792675846570368e-22,1.3924643470628622e-15,1.564172419192497e-16,1.468411449312712e-21,5.995599695954766e-13,4.62033742549981e-15,1.0081921596326252e-10,1.7912069604975487e-17
52.26130653266332,1.9983174679908878e-07,1.5421591474855045e-23,4.032645187098685e-19,1.0468289833567534e-14,7.790912698405445e-21,5.494281552709661e-12,1.4895568367458e-20,2.483261631103272e-12,7.41507161597403e-12,1.7868506864797477e-18,8.552022273233935e-23,1.654944387114159e-11,3.612387997770791e-15,5.991065432215344e-12,1.058391777201978e-19,1.5574428547565092e-09,1.1691635374253365e-15,5.155969672606503e-21,2.2977850283826484e-19,1.112154355418262e-07,1.5222847379567082e-16,0.0004885166525185318,3.1044819965037784e-11,1.6548991003463292e-20,6.391767837879851e-22,6.389075614985343e-20,7.170323528352161e-17,4.090719580294669e-12,5.243335132042261e-26,4.5950100266883594e-17,1.0582309674584425e-20,7.691391373328852e-12,5.764358366922577e-12,3.2583965474587566e-21,3.492028700426127e-22,6.849200557494145e-22,5.2657888868372635e-11,4.7934172652671306e-14,7.732882426213909e-14,2.1507946070084086e-20,1.9377831964486335e-39,4.206699500733947e-18,1.083766676303788e-12,1.4586899852331266e-13,1.9837092239219594e-15,6.011647720480944e-23,2.923255569629924e-14,3.5741111765985874e-16,1.715292006457515e-29,4.706138068132158e-28,5.1050365332336874e-14,6.622115481118142e-16,1.0422341371226191e-18,5.4679972018639665e-17,1.5777955321686226e-27,7.869291642126036e-21,2.363300008841172e-17,4.738374891345368e-23,3.6244319785546053e-20,1.624724493371358e-17,2.835320639755246e-26,1.286063576812544e-17,3.6037127882132996e-13,3.821128565198287e-15,1.4580783396397232e-14,4.35965703277358e-30,8.725322886006613e-24,1.16638363089062e-21,2.614235437358871e-12,2.664719391042405e-11,7.927300910799996e-13,2.3584413462139303e-12,2.7019279055368086e-16,3.4474915569921766e-18,4.8556765408925766e-08,2.340881206711363e-19,1.5150699213269917e-30,1.815175842761473e-14,1.612881896989363e-10,1.2319845724592196e-20,4.0005827619621465e-20,1.871318030735481e-12,6.136255242264941e-21,7.72238859797558e-18,7.844309811729427e-17,1.821848266701512e-20,2.6206454419202178e-14,9.86916336948104e-17,5.147483000781954e-27,2.1444825647933447e-16,2.906719344829974e-17,1.9065952516950426e-16,4.742349675540897e-22,1.3924643470628622e-15,3.1117927492930095e-16,5.821666630903495e-21,5.995599695954766e-13,9.182557399106541e-15,2.0035411070406312e-10,7.075267493965318e-17
