,0,1,2,3,4,5,6,7,8,9
50.0,9.597651081003486e-24,8.904389202300758e-28,7.79083342700746e-33,1.8789385191165717e-32,2.4489519128815004e-26,3.468092548448831e-21,2.3762557947633965e-18,8.513068723308387e-35,3.337545374902383e-30,3.021079877641114e-21
50.25125628140704,1.5598103246108735e-23,1.9226703807011923e-27,2.5786511001301197e-32,6.814034517025485e-32,2.922485629465689e-26,6.0081757313220374e-21,6.202886094157866e-18,2.7801422415733144e-34,8.344743391660819e-30,6.571567018772967e-21
50.50251256281407,2.522212094084874e-23,4.151560065806389e-27,8.50764608545475e-32,2.4988979155188005e-31,3.5826936133786855e-26,1.0290962423595319e-20,1.5829390144180572e-17,9.290092669942128e-34,2.133655284886564e-29,1.4060566533462337e-20
50.753768844221106,4.061684091525374e-23,8.958297716196149e-27,2.79930331514552e-31,9.241095106251818e-31,4.5170088871390813e-26,1.7440279228608437e-20,3.946742947996809e-17,3.169538783767638e-33,5.563637565254888e-29,2.958794098437769e-20
51.00502512562814,6.520070059312976e-23,1.9306381846860163e-26,9.190169336293803e-31,3.437367236125846e-30,5.864380869048051e-26,2.927305599776594e-20,9.608795633270311e-17,1.1012786744167341e-32,1.4753467378977854e-28,6.123788726238054e-20
51.256281407035175,1.0443091207138719e-22,4.1539605136800387e-26,3.0116052045635254e-30,1.2831406320722978e-29,7.851200112304521e-26,4.872283059032288e-20,2.2831665647085057e-16,3.8861917684741225e-32,3.967680870899654e-28,1.2468982288244934e-19
51.50753768844221,1.670526624491906e-22,8.921150853670723e-26,9.853036291057151e-30,4.7973868231537015e-29,1.085623027618612e-25,8.053133788850673e-20,5.292648180914902e-16,1.3887564144482408e-31,1.0793529785256064e-27,2.4990736724885047e-19
51.75879396984924,2.6714881923353955e-22,1.9124173087958147e-25,3.21841596989226e-29,1.7933416825776521e-28,1.5531179877189131e-25,1.323892162808021e-19,1.196629509069138e-15,5.0112657791492665e-31,2.963136405961994e-27,4.93433787888874e-19
52.01005025125628,4.275324316165918e-22,4.0930970847934214e-25,1.0493235588831624e-28,6.692548000631107e-28,2.303092196104499e-25,2.1683746410495379e-19,2.638437489381177e-15,1.820832370940908e-30,8.192166871108117e-27,9.608990724409559e-19
52.26130653266332,6.854136636582761e-22,8.75040269421401e-25,3.4131556270662046e-28,2.490084166404546e-27,3.5465871272664555e-25,3.544717221006525e-19,5.6735407022170606e-15,6.644245341487284e-30,2.2768429270315277e-26,1.8481778991081826e-18
52.51256281407035,1.1019578477476016e-21,1.8697985281788566e-24,1.1067815559763513e-27,9.226148859498039e-27,5.68173696541389e-25,5.794024956684713e-19,1.1900790154740216e-14,2.4289658468769145e-29,6.352069213016362e-26,3.516764133136332e-18
52.76381909547739,1.7785691493214746e-21,3.996746016005654e-24,3.574514458795119e-27,3.400568982558438e-26,9.484598481128252e-25,9.48665835712547e-19,2.4360199074223798e-14,8.876771178564441e-29,1.7767827613093967e-25,6.63224654931912e-18
53.015075376884425,2.8849220937429236e-21,8.553966448831202e-24,1.1485343515875829e-26,1.2456221169827777e-25,1.6519086447106579e-24,1.5586316320204562e-18,4.868691698645035e-14,3.2368580294783174e-28,4.978507158208196e-25,1.2419781664999962e-17
53.266331658291456,4.707735976048985e-21,1.834884534318881e-23,3.667111916502979e-26,4.530346819650358e-25,3.0044332537921524e-24,2.5739530195164224e-18,9.507874329149721e-14,1.175778985274006e-27,1.3964534861895393e-24,2.3137629995103587e-17
53.517587939698494,7.736581053187273e-21,3.9487755926649025e-23,1.1620568346389777e-25,1.634611932022304e-24,5.7083283061516e-24,4.279261035003315e-18,1.8158186536161238e-13,4.248910343730615e-27,3.919478365571919e-24,4.2959151725762133e-17
53.768844221105525,1.2816547872290774e-20,8.53369765910539e-23,3.65040881321142e-25,5.846288433129047e-24,1.1327681862507887e-23,7.172610975110895e-18,3.3948090980477996e-13,1.525830966796091e-26,1.100520164772535e-23,7.962350139026558e-17
54.02010050251256,2.1423045066788263e-20,1.853511400865455e-22,1.135535707797341e-24,2.071034631956864e-23,2.345963107489243e-23,1.2136503298802621e-17,6.22010420913593e-13,5.440513643456891e-26,3.0909879298400774e-23,1.475394154297129e-16
54.2713567839196,3.616232055815128e-20,4.0488701771864822e-22,3.494706011578484e-24,7.26123147794733e-23,5.0636636898201447e-23,2.075479598051184e-17,1.1182678088705589e-12,1.9248360973572878e-25,8.684464699591261e-23,2.7364735973983456e-16
54.52261306532663,6.169423884149596e-20,8.899654142282538e-22,1.0633291286507588e-23,2.5179069118711736e-22,1.1370022927131874e-22,3.590731973730956e-17,1.9752334327782635e-12,6.753953601569438e-25,2.441152950417201e-22,5.085384241278805e-16
54.77386934673367,1.0645474547856933e-19,1.9690186003148572e-21,3.1972323480308667e-23,8.629479745309898e-22,2.6497482966096003e-22,6.289944562528407e-17,3.4324013406210887e-12,2.3495394990306295e-24,6.866634517697714e-22,9.476280168189483e-16
55.0251256281407,1.8591190269209357e-19,4.385480545091022e-21,9.498301357212849e-23,2.9212906329816106e-21,6.3919082293240585e-22,1.1163432523357076e-16,5.8760327230812745e-12,8.101448864542946e-24,1.9333048364574498e-21,1.7716267331108025e-15
55.27638190954774,3.288004627703612e-19,9.832182386021903e-21,2.7881377556017103e-22,9.762528911969106e-21,1.591314313855063e-21,2.0084084400938207e-16,9.92401425094855e-12,2.768364825194578e-23,5.449832741479898e-21,3.3241598377671702e-15
55.527638190954775,5.892160010752769e-19,2.2184640096315714e-20,8.089501320440929e-22,3.219020343555379e-20,4.075836855814947e-21,3.663999593966047e-16,1.6558637878897244e-11,9.373608356633883e-23,1.5385406503103746e-20,6.261095935403487e-15
55.778894472361806,1.0703851226387899e-18,5.0358011309009005e-20,2.321205124586865e-21,1.0467929491878632e-19,1.0705377765878967e-20,6.779299783741826e-16,2.7334804499811272e-11,3.1445573017778575e-22,4.3509200746773614e-20,1.1838625749722567e-14
56.030150753768844,1.9719999606321253e-18,1.1494559971954165e-19,6.592096421269156e-21,3.355843569281525e-19,2.8739745053236094e-20,1.2721868177542468e-15,4.4707651082538454e-11,1.045011483252989e-21,1.2327622967664017e-19,2.2470337962046125e-14
56.28140703517588,3.6857064632209945e-18,2.636798294966194e-19,1.8546346933643863e-20,1.0602334352489736e-18,7.860261416150898e-20,2.421034676326657e-15,7.25504941401936e-11,3.439657984144993e-21,3.4998548363999715e-19,4.280660803744877e-14
56.53266331658291,6.990189301613702e-18,6.074950533691957e-19,5.174619214749265e-20,3.300215118560278e-18,2.183064006761389e-19,4.671147051996037e-15,1.1697807756625439e-10,1.121097063368009e-20,9.956280407839704e-19,8.182925040313575e-14
56.78391959798995,1.345462659658994e-17,1.4047013916362904e-18,1.4334345774773036e-19,1.0118895721380058e-17,6.13779625105176e-19,9.133823928550855e-15,1.8766279330602612e-10,3.6172514980276505e-20,2.8377524327069964e-18,1.5692071684765507e-13
57.03517587939699,2.628275171541577e-17,3.2574159186747477e-18,3.9469760843754464e-19,3.0556949746987025e-17,1.741667567115422e-18,1.809147274129527e-14,2.999519208217958e-10,1.1549571295965556e-19,8.101773282559501e-18,3.017734846232054e-13
57.28643216080402,5.209762162924126e-17,7.56945238276357e-18,1.0815311162379209e-18,9.087299857296158e-17,4.973607019828737e-18,3.62769451633864e-14,4.782942113997192e-10,3.647699537399278e-19,2.316071189720192e-17,5.817634357711032e-13
