,0,1,2,3,4,5,6
53.266331658291456,0.0002063749727240674,4.239428319578429e-11,9.810256441048758e-24,5.032530621945417e-36,1.712897833371874e-05,4.3914868352818005e-07,8.20213169391097e-34
53.517587939698494,0.00028251641617565255,1.0249805634436998e-10,1.619850984356873e-23,1.3659617105239062e-35,3.191530349082202e-05,8.436201950749218e-07,1.5688893390091153e-33
53.768844221105525,0.000378862802625454,2.43781675663843e-10,2.6393265189184446e-23,3.662313618686263e-35,5.793047023588654e-05,1.5994709027006671e-06,3.0293485382386723e-33
54.02010050251256,0.0004979393652661554,5.701870362084255e-10,4.244846703051275e-23,9.700392891837013e-35,0.00010243924408324091,2.992105816517517e-06,5.8985474764018464e-33
54.2713567839196,0.0006417422632064122,1.3110915982226932e-09,6.740763669542645e-23,2.538637707356918e-34,0.0001764841253136215,5.5201195196976604e-06,1.15667522778775e-32
54.52261306532663,0.0008115078145880786,2.9629927205829217e-09,1.0571965668452742e-22,6.5653747546172434e-34,0.00029625875357314305,1.0037436229523045e-05,2.280815399012788e-32
54.77386934673367,0.001007511400003893,6.579684478752773e-09,1.6379915333378547e-22,1.678202523516838e-33,0.0004846475626244269,1.7975361775871562e-05,4.515083905002181e-32
55.0251256281407,0.0012289156647849967,1.4353661622868499e-08,2.5076677923278484e-22,4.240749453554011e-33,0.000772767411613566,3.1677638839137035e-05,8.957774895837026e-32
55.27638190954774,0.0014736811656358261,3.0755242477788486e-08,3.7940554800442197e-22,1.0596195122255375e-32,0.00120124674763596,5.488669962526613e-05,1.7781297269076103e-31
55.527638190954775,0.0017385452999214798,6.471391811142292e-08,5.673656147058427e-22,2.6186046444356584e-32,0.0018208800585525387,9.341888635277146e-05,3.5258286083036995e-31
55.778894472361806,0.00201906918268102,1.3369873339073275e-07,8.386393979373599e-22,6.401966420570983e-32,0.0026922250076603232,0.00015605557129508749,6.973547864932612e-31
56.030150753768844,0.0023097483851052406,2.711694137334101e-07,1.2253097959832908e-21,1.548808049665445e-31,0.003883696477760905,0.00025565021787698165,1.3739452497336172e-30
56.28140703517588,0.002604182313587918,5.398493941576413e-07,1.769545472557078e-21,3.708901762676991e-31,0.005467784036937658,0.00041040358563890385,2.693462680992864e-30
56.53266331658291,0.002895297592905223,1.0547705573515645e-06,2.5257796256274647e-21,8.793945270604218e-31,0.007515195661441344,0.0006451887407020769,5.248770924472123e-30
56.78391959798995,0.00317562151507867,2.0222303459286917e-06,3.562965942797601e-21,2.065109866057979e-30,0.010087011710073849,0.0009927186443407373,1.0159281479063793e-29
57.03517587939699,0.0034376007167821057,3.803837705708879e-06,4.966764732054993e-21,4.804581039222033e-30,0.013225296328172745,0.001494254966400618,1.951868019561801e-29
57.28643216080402,0.0036739565661049653,7.018762147235094e-06,6.841484256326771e-21,1.1077786980402884e-29,0.016943010874628763,0.002199480262911639,3.720547756770934e-29
57.537688442211056,0.00387806210730255,1.2701978865566848e-05,9.31160061901337e-21,2.53201560470452e-29,0.021214437172098564,0.003165127258647717,7.033566802278971e-29
57.78894472361809,0.004044316929235014,2.254117160217867e-05,1.2522718434701542e-20,5.738829918273228e-29,0.02596756832126564,0.00445201070852596,1.3184051591583457e-28
58.040201005025125,0.0041684882523101525,3.921887349984419e-05,1.6641926007007e-20,1.2901702955432766e-28,0.03107998620200257,0.006120263002203864,2.4499677311203437e-28
58.29145728643216,0.0042479817812909465,6.688748930097505e-05,2.1857649132636988e-20,2.8777588650350367e-28,0.036379562413814064,0.008222838678625378,4.513128880017071e-28
58.54271356783919,0.004282007126548332,0.00011180032453179923,2.8379314636575635e-20,6.3702270176420115e-28,0.0416508734737443,0.010797701031071406,8.241300592711945e-28
58.79396984924623,0.0042716112806069195,0.0001831083028551644,3.643738628015855e-20,1.3997464547921082e-27,0.046647538255569096,0.013859480164174447,1.4918653345906794e-27
59.04522613065326,0.004219569147363222,0.0002938063122973689,4.628461189787945e-20,3.0537187466879028e-27,0.0511098430854416,0.017391715407471937,2.6773734682080345e-27
59.2964824120603,0.004130139683482444,0.0004617727796915087,5.819959925486972e-20,6.615686509189329e-27,0.054786140007895605,0.021340976673971383,4.7640072503360045e-27
59.54773869346734,0.004008715545248609,0.0007107914233644173,7.249410328022482e-20,1.4235001720880738e-26,0.05745573847600021,0.025614124904488594,8.405492010547635e-27
59.798994974874375,0.00386140874938097,0.001071379776184603,8.952566026117715e-20,3.0425435617560946e-26,0.058950516247774275,0.030079685650380654,1.4707035603383158e-26
60.050251256281406,0.003694621484340855,0.0015811852543043002,1.0971747457646882e-19,6.46044495140773e-26,0.059172379889563746,0.03457379187030884,2.552118151341363e-26
60.30150753768844,0.0035146487951605095,0.0022846623989368573,1.3358781724464923e-19,1.362932399975929e-25,0.05810407671800219,0.03891047990901808,4.3926781039625773e-26
60.552763819095475,0.0033273497482803455,0.003231734792656121,1.6179174385595008e-19,2.856954760916796e-25,0.0558116801264105,0.042895418615362016,7.499756477030329e-26
60.80402010050251,0.003137908952322325,0.004475192650751205,1.951788431655227e-19,5.950758976791748e-25,0.05243822592046401,0.046341555191868396,1.2702472826159803e-25
61.05527638190955,0.0029506946787512447,0.0060666970117683305,2.3487220546926385e-19,1.2316774237713495e-24,0.04818927370853417,0.04908479604664918,2.1344549043324938e-25
61.30653266331658,0.002769206498620313,0.00805145585625623,2.8237614457933738e-19,2.5333012458669095e-24,0.04331236452390874,0.05099778365050598,3.5586131340520505e-25
61.55778894472362,0.0025960962867326814,0.010461889926267806,3.3972381746564346e-19,5.177814913601202e-24,0.03807321154977699,0.052000093444542345,5.887273138044573e-25
61.80904522613065,0.0024332421636158006,0.013310879454702678,4.096813231692717e-19,1.0516630500087912e-23,0.032731827092289646,0.052063704088129825,9.665916937213176e-25
62.06030150753769,0.0022818548075779336,0.0165854233593013,4.960329449421e-19,2.1226314739832488e-23,0.027521594967574323,0.05121328417531126,1.5752121172451099e-24
62.311557788944725,0.0021425982866579586,0.020241688423172196,6.039841413150322e-19,4.257313987312889e-23,0.02263360527829112,0.04952155820841137,2.5485548574403637e-24
62.562814070351756,0.002015711720183997,0.024202423704281772,7.407365112443796e-19,8.485032200928304e-23,0.018207545674633313,0.047100638194919026,4.0947182145898364e-24
62.814070351758794,0.001901122509201199,0.028357534314201096,9.16314972745071e-19,1.6804309823723616e-22,0.014329317018623151,0.04409063946800075,6.5354142350473104e-24
63.065326633165824,0.001798545806916014,0.03256825387374221,1.144765834887282e-18,3.306963084996647e-22,0.011034539676814763,0.04064709136226393,1.0366111993517593e-23
63.31658291457286,0.0017075679696775866,0.03667487160367229,1.4459012337015063e-18,6.466531840016849e-22,0.0083164126996814,0.03692860614175513,1.6347805477196988e-23
63.5678391959799,0.001627713874314889,0.04050743753660887,1.8478491543490773e-18,1.2564316913209662e-21,0.006136066110243352,0.03308602603059501,2.5647447950155565e-23
63.81909547738694,0.0015584993245477382,0.043898385576729315,2.3907913450017724e-18,2.4256264573733675e-21,0.004433595249337093,0.029253898068830327,4.0053732495907376e-23
64.07035175879398,0.0014994704833992403,0.04669567356515775,3.1324513864002046e-18,4.65284943141197e-21,0.0031382987181316005,0.025544708407501008,6.23102679324028e-23
64.321608040201,0.0014502325460982782,0.048774911211459444,4.156156548779559e-18,8.867819589325723e-21,0.0021771309022132024,0.022045912895446423,9.663283247677904e-23
64.57286432160804,0.001410469861939646,0.050049058183665625,5.582673620654561e-18,1.6792308981580252e-20,0.0014808975529908648,0.018819482136451234,1.495170406076063e-22
64.82412060301507,0.0013799595362145283,0.05047460559779463,7.58755633347272e-18,3.159313689095699e-20,0.0009881676221112383,0.015903465556177398,2.3100683580876004e-22
65.07537688442211,0.001358580271467015,0.050053642206830985,1.0426500999414257e-17,5.905502378197211e-20,0.000647188750463719,0.013314976097837819,3.5669812413355937e-22
65.32663316582915,0.0013463178918352618,0.04883176223064848,1.4472266378915988e-17,1.0967193167320164e-19,0.00041626309064207056,0.011053992128733503,5.509208669289245e-22
65.57788944723617,0.0013432686686087245,0.04689229860140307,2.026817372699452e-17,2.0234898552494635e-19,0.00026308305330827067,0.009107441559655913,8.518186186995479e-22
65.82914572864321,0.001349641251809806,0.04434778022839502,2.860518732064905e-17,3.7090711565338704e-19,0.00016347973461267333,0.00745314620173586,1.319495282268999e-21
66.08040201005025,0.0013657577271037396,0.041329759828259656,4.063223342775437e-17,6.754274589350346e-19,9.994078739676321e-05,0.006063334677219914,2.0491376453342854e-21
66.33165829145729,0.0013920540709740788,0.03797822062219323,5.801291973491076e-17,1.2218879190595363e-18,6.01439385599376e-05,0.004907557896283812,3.1922353965966597e-21
66.58291457286433,0.0014290800787428151,0.03443166093940213,8.314636143440884e-17,2.1958945310398578e-18,3.565100498548958e-05,0.003954947618032376,4.99101556591464e-21
66.83417085427135,0.0014774986968380352,0.030818717149198822,1.1947561201120063e-16,3.9201778905052105e-18,2.0827585039390335e-05,0.0031758386036799813,7.834494215781842e-21
67.08542713567839,0.001538084607938079,0.027251873594706696,1.7191444790013636e-16,6.951830854611346e-18,1.1998967392685877e-05,0.002542827054199961,1.2349965063719819e-20
67.33668341708542,0.0016117218971979375,0.02382348144289588,2.4743217174095297e-16,1.2245447656321907e-17,6.8207231609277585e-06,0.0020313653289125134,1.955268107862039e-20
67.58793969849246,0.0016994006664912496,0.020604016028976508,3.5584687076624705e-16,2.1424610424860578e-17,3.827677096763874e-06,0.001620000620235666,3.109123481744917e-20
67.8391959798995,0.001802212551394382,0.017642278303227604,5.108903787162558e-16,3.722994990130253e-17,2.12172311815805e-06,0.0012903593028819388,4.965049438382111e-20
68.09045226130652,0.0019213452149533022,0.01496710640517026,7.316232475423643e-16,6.425239271976784e-17,1.1622930960459765e-06,0.0010269646758033124,7.96141570196113e-20
68.34170854271356,0.002058076019365816,0.012590107696154616,1.0442956391666661e-15,1.1012278926968816e-16,6.295609779017338e-07,0.0008169583191653205,1.281553566527829e-19
68.5929648241206,0.002213765184902681,0.010508936826496344,1.4847707251992242e-15,1.874250121295205e-16,3.3734621573927105e-07,0.0006497775577205846,2.0703331216793104e-19
68.84422110552764,0.0023898488096172473,0.008710711467316222,2.1016519010829287e-15,3.167448688035478e-16,1.7891724534887233e-07,0.0005168255805541879,3.3555475075550294e-19
69.09547738693468,0.002587832124558996,0.00717525204715518,2.960285590993506e-15,5.314845781258109e-16,9.397098479465208e-08,0.000411157618381079,5.454569189174838e-19
69.3467336683417,0.0028092832867176584,0.00587793511624377,4.147850487866225e-15,8.853939850671497e-16,4.8902896643654246e-08,0.00032719648487407175,8.889602923980568e-19
69.59798994974875,0.003055827863198267,0.004792046364671905,5.7797961905755194e-15,1.4642389514155321e-15,2.523004924393119e-08,0.0002604835406089603,1.452048335110369e-18
69.84924623115577,0.0033291439372701184,0.0038905990267298425,8.007965937353626e-15,2.4037036855551314e-15,1.291216680510195e-08,0.00020746628683495963,2.3763635774478873e-18
70.10050251256281,0.003630957472164351,0.0031476419683807177,1.1030838708549705e-14,3.9165858297512966e-15,6.5591124740263895e-09,0.00016532081149981735,3.895299559912866e-18
70.35175879396985,0.003963037201036408,0.0025391190348045185,1.5106467781811837e-14,6.333693571709684e-15,3.309302860325141e-09,0.00013180568501394572,6.393466330184841e-18
70.60301507537687,0.00432718786851793,0.0020433599643743814,2.056889202468363e-14,1.016472454102514e-14,1.6594606668706552e-09,0.00010514320767533645,1.0504611193288891e-17
70.85427135678393,0.004725240132047786,0.0016412875676681867,2.784907345049371e-14,1.618796274776837e-14,8.276408501616476e-10,8.392380831383624e-05,1.727275084020592e-17
71.10552763819095,0.005159034855673996,0.0013164204816184476,3.750179609734492e-14,2.5581078131539613e-14,4.108441151386435e-10,6.702963904261492e-05,2.8417098829455364e-17
71.35678391959799,0.005630398937606488,0.0010547397669903146,5.0240480816871536e-14,4.0109904842193157e-14,2.031401597498729e-10,5.3573834981122035e-05,4.676722103038085e-17
71.60804020100502,0.006141109282771421,0.0008444742066148013,6.698257224098016e-14,6.239811229830367e-14,1.0012117324679321e-10,4.2852400447415146e-05,7.697697903135519e-17
71.85929648241206,0.006692841176686413,0.0006758456994691174,8.890909740314339e-14,9.630852892200998e-14,4.9226171310763265e-11,3.430617716535949e-05,1.266943212505961e-16
72.1105527638191,0.007287097279287924,0.0005408040517699664,1.175432619297871e-13,1.4747696009860318e-13,2.4161907625736313e-11,2.7490807664369906e-05,2.0847507577888483e-16
72.36180904522612,0.00792511389011224,0.0004327704370166049,1.548546536700586e-13,2.2405216332529527e-13,1.1848091064126742e-11,2.2053009841341142e-05,3.4290855889677856e-16
72.61306532663316,0.00860774217896656,0.0003464010112918291,2.0339792626859033e-13,3.377117972647561e-13,5.8083361741607426e-12,1.7711820481243436e-05,5.637124428931999e-16
72.8643216080402,0.009335303825870665,0.0002773764822674205,2.664979642123537e-13,5.050443446026561e-13,2.8485775475351833e-12,1.4243747689757597e-05,9.260196361883457e-16
73.11557788944724,0.010107422995647064,0.00022221952501624866,3.484978074221502e-13,7.494120425426274e-13,1.3984345201167372e-12,1.147100010197051e-05,1.5198246961447749e-15
73.36683417085428,0.01092283971282448,0.00017813944121913662,4.550914890163695e-13,1.1034407081059314e-12,6.87595347315171e-13,9.252141756415722e-06,2.491744571016342e-15
73.6180904522613,0.011779213310074563,0.00014290200855068163,5.937720477238616e-13,1.6123201593981032e-12,3.3877394388729606e-13,7.474663535069109e-06,4.0801330092568865e-15
73.86934673366834,0.012672928379281216,0.00011472175076698836,7.744362038495227e-13,2.3381450477359833e-12,1.6732118796127789e-13,6.0490725683337435e-06,6.6715654760414326e-15
74.12060301507537,0.013598919118599697,9.217362636719288e-05,1.0102027785178956e-12,3.3655818880075752e-12,8.287043803159346e-14,4.904186632061627e-06,1.0891392625175677e-14
74.37185929648241,0.014550530608432954,7.41211977687991e-05,1.3185236368715606e-12,4.80921570063409e-12,4.116854761796094e-14,3.983386897601806e-06,1.774838170045197e-14
74.62311557788945,0.015519436792149718,5.965857190695774e-05,1.7226962064154512e-12,6.823010995577359e-12,2.0517479610021932e-14,3.241633927296238e-06,2.8864852326242414e-14
74.87437185929647,0.016495634253976082,4.80637092533966e-05,2.253928935097282e-12,9.61241911501605e-12,1.0259295306304778e-14,2.6430920395772442e-06,4.684132042202334e-14
75.12562814070351,0.017467527891747117,3.87610264873339e-05,2.9541703302104885e-12,1.3449779715951857e-11,5.147044795306987e-15,2.1592387673364764e-06,7.583172200090144e-14
75.37688442211055,0.01842211914386404,3.129153648725662e-05,3.87999544916044e-12,1.8693801148305382e-11,2.5907728867712045e-15,1.7673611013584936e-06,1.2244660254775714e-13
75.62814070351759,0.019345299759118226,2.5289061217773914e-05,5.107960855545665e-12,2.5814065622047246e-11,1.3082522075977548e-15,1.4493600394692468e-06,1.9716431516487834e-13
75.87939698492463,0.020222244795623703,2.046131122133245e-05,6.7420043341127994e-12,3.5421693560631826e-11,6.626490016182882e-16,1.1908007681040099e-06,3.165246367117966e-13
76.13065326633165,0.021037888567794063,1.657484810775276e-05,8.9236994450197e-12,4.830752092282823e-11,3.366108351131966e-16,9.801584309642353e-07,5.065203121094852e-13
76.38190954773869,0.021777457857167386,1.3443135006363438e-05,1.1846506526549203e-11,6.548939748931974e-11,1.714489419605158e-16,8.082195385294817e-07,8.078114676203691e-13
76.63316582914572,0.022427029177585645,1.0917037241492687e-05,1.577563308053904e-11,8.82705077217757e-11,8.753953423111229e-17,6.676071496911894e-07,1.2836963627353147e-12
76.88442211055276,0.022974072413119252,8.877264975226751e-06,2.107578822166855e-11,1.1831095425927963e-10,4.479516126702348e-17,5.524044145778308e-07,2.0322230530104262e-12
77.1356783919598,0.023407942542203745,7.2283548573739694e-06,2.825007561356494e-11,1.5771523409613498e-10,2.29671700505338e-17,4.578562271969804e-07,3.204481163140481e-12
77.38693467336682,0.02372028470422895,5.893872377786806e-06,3.799464378818976e-11,2.0913868733906577e-10,1.1795749854489113e-17,3.801328562297992e-07,5.032055959413875e-12
77.63819095477388,0.023905325223747,4.81258396934032e-06,5.12756856776389e-11,2.759165187870115e-10,6.067086272303345e-18,3.1614271021466987e-07,7.867975618461953e-12
77.8894472361809,0.02396003147666513,3.935401017685611e-06,6.943821732935687e-11,3.622195970895511e-10,3.124433249612108e-18,2.6338401681093206e-07,1.2247398526535898e-11
78.14070351758794,0.02388413533046104,3.2229395243309543e-06,9.436015692275372e-11,4.732419427752955e-10,1.6106678540350973e-18,2.1982728918419233e-07,1.8976992072219605e-11
78.39195979899498,0.023680026786169896,2.6435716131648333e-06,1.2867113373532263e-10,6.154256486329428e-10,8.309999139592514e-19,1.8382212332128694e-07,2.9265750722538415e-11
78.643216080402,0.023352534921324986,2.171870369324397e-06,1.760640046655027e-10,7.967299654725952e-10,4.290265734157932e-19,1.540232040035132e-07,4.4915303538647763e-11
78.89447236180905,0.02290862109788627,1.78736929376195e-06,2.4173944131232434e-10,1.02695247612049e-09,2.2161383151291045e-19,1.2933146236143713e-07,6.859513680609629e-11
79.14572864321607,0.02235701392836968,1.473573249551928e-06,3.3304191974891226e-10,1.318111729005286e-09,1.1452363795037828e-19,1.088471783583233e-07,1.0423838405424551e-10
79.39698492462311,0.02170781648032731,1.2171701695177972e-06,4.603715432674569e-10,1.6849024891502138e-09,5.920405833689875e-20,9.183249987721537e-08,1.576079837985427e-10
79.64824120603015,0.020972113933917055,1.0074027389309018e-06,6.384940633352826e-10,2.145236995507866e-09,3.061651321393916e-20,7.768139012060637e-08,2.37102552613049e-10
79.89949748743719,0.020161605072553376,8.355673097697673e-07,8.884266320037107e-10,2.720888431157326e-09,1.5838561380310686e-20,6.589544367155573e-08,3.548983141581747e-10
80.15075376884423,0.01928827450857713,6.946138399490098e-07,1.2401570621382513e-09,3.438256402314398e-09,8.197047998614127e-21,5.6064350392484195e-08,5.285607042536231e-10
80.40201005025125,0.018364115430471666,5.788259691924596e-07,1.7365710639925404e-09,4.329278821698509e-09,4.244482352097611e-21,4.785005283359652e-08,7.833107851113316e-10
80.65326633165829,0.017400905843758967,4.835646571327842e-07,2.4391315215068176e-09,5.432520503040849e-09,2.199267849129425e-21,4.0973851277492886e-08,1.1552028300968065e-09
80.90452261306532,0.0164100355228153,4.0506228647933656e-07,3.4361000943659845e-09,6.7944763728051014e-09,1.140495947494014e-21,3.52058727130228e-08,1.6955679805065446e-09
81.15577889447236,0.015402376705278338,3.402569132754895e-07,4.854448357005643e-09,8.47113695833339e-09,5.920539564474949e-22,3.035644558861696e-08,2.4772152167637738e-09
81.4070351758794,0.01438818918081419,2.866585469008442e-07,6.877122020794898e-09,1.052987629300812e-08,3.0773850030738795e-22,2.626901908050076e-08,3.6030694377438885e-09
81.65829145728642,0.013377049826989238,2.4224106985295407e-07,9.768066765148214e-09,1.3051738298581404e-08,1.6020106485350361e-22,2.2814340273205326e-08,5.2181868784581e-09
81.90954773869346,0.01237779758263185,2.053547540550874e-07,1.3908495597961786e-08,1.613421794652472e-08,8.354651679667852e-23,1.98856602587057e-08,7.526447096819609e-09
82.1608040201005,0.011398486920332424,1.7465537642024974e-07,1.9849412500825624e-08,1.989465917700382e-08,4.3660711934832753e-23,1.7394784794669544e-08,1.0813714233904054e-08
82.41206030150754,0.010446345594001847,1.4904674875086092e-07,2.838759576192155e-08,2.447442408472356e-08,2.2870425047704026e-23,1.526881998341156e-08,1.547993616527145e-08
82.66331658291458,0.00952773528928389,1.2763411027553123e-07,4.067534871421708e-08,3.004402909595251e-08,1.2011552524320476e-23,1.3447490850345212e-08,2.2083572098153675e-08
82.9145728643216,0.008648116340746732,1.0968632806414975e-07,5.837870165921969e-08,3.6809496145485964e-08,6.326787311552398e-24,1.188093252088245e-08,3.14029907891756e-08
83.16582914572864,0.00781201955243968,9.460524391523767e-08,8.390487448379105e-08,4.5020233345054283e-08,3.3430264523444894e-24,1.0527871256313786e-08,4.452117212599335e-08
83.41708542713567,0.00702302916036062,8.190082044874496e-08,1.2072831675443473e-07,5.497884443858966e-08,1.772460689759055e-24,9.354126895488972e-09,6.294231602100907e-08
83.66834170854271,0.0062837810524690296,7.117099199127079e-08,1.7385635203165418e-07,6.705337490989864e-08,9.431808322900124e-25,8.331379981093828e-09,8.875199680716227e-08
83.91959798994975,0.005595979602971138,6.208533058126336e-08,2.5049141159166924e-07,8.169264214375703e-08,5.038361203995935e-25,7.436156558051903e-09,1.2483653165158376e-07
84.17085427135677,0.004960435084919968,5.437180384424344e-08,3.609683504033606e-07,9.944547706611378e-08,2.7023827481730324e-25,6.648991712563888e-09,1.7518255323408908e-07
84.42211055276383,0.004377121870863043,4.780603703992071e-08,5.200739673251731e-07,1.2098493781001907e-07,1.4556187172127484e-25,5.953739672910342e-09,2.4528476084731294e-07
84.67336683417085,0.0038452558082151906,4.220260207583116e-08,7.488934362785446e-07,1.4713885887447625e-07,7.875249763967906e-26,5.337003948085556e-09,3.426989306222086e-07
84.92462311557789,0.003363387531293239,3.7407946354066e-08,1.077376939101943e-06,1.7892849412432696e-07,4.2801842599986966e-26,4.787665718699945e-09,4.777890591775891e-07
85.17587939698493,0.0029295072502265175,3.32946477242939e-08,1.5478815088600657e-06,2.1761752826961293e-07,2.3372236888068558e-26,4.296492660712431e-09,6.647326765085072e-07
85.42713567839195,0.002541155858787013,2.9756741616107447e-08,2.2200199621611808e-06,2.6477440837325757e-07,1.2824154575555573e-26,3.855813693148094e-09,9.228676986579088e-07
85.678391959799,0.0021955370596893177,2.6705915106718406e-08,3.1772423923676334e-06,3.2235183677398934e-07,7.071171823911173e-27,3.459247891637751e-09,1.2784886276675357e-06
85.92964824120602,0.0018896255684046712,2.406840226923055e-08,4.53568666358119e-06,3.9278843948756547e-07,3.918538334721559e-27,3.10147808000153e-09,1.7672304832470856e-06
86.18090452261306,0.0016202672170879588,2.178244728406206e-08,6.4559617763402344e-06,4.791391732494056e-07,2.1825029631292027e-27,2.77806146969647e-09,2.43721667757864e-06
86.4321608040201,0.0013842677977765618,1.979622781888562e-08,9.15866858097952e-06,5.852430853229785e-07,1.2218092142418166e-27,2.4852712203574087e-09,3.353193237059185e-06
86.68341708542712,0.0011784686105967266,1.8066152187149243e-08,1.2944609458224436e-05,7.15939761292204e-07,6.87513283809817e-28,2.219963995813618e-09,4.601927345620856e-06
86.93467336683418,0.0009998077853220389,1.6555460689570306e-08,1.822078121844565e-05,8.77349413088991e-07,3.888576287060984e-28,1.979469535848564e-09,6.29921388473242e-06
87.1859296482412,0.0008453674201223888,1.523307508437829e-08,2.553336705780209e-05,1.077236375434134e-06,2.21068020654427e-28,1.7614989975064263e-09,8.598909742445842e-06
87.43718592964824,0.0007124073633980488,1.4072650955348543e-08,3.5609021023645285e-05,1.325482199830904e-06,1.263200196871093e-28,1.5640693802582932e-09,1.1704501647283167e-05
87.68844221105527,0.0005983870235516855,1.3051796382766974e-08,4.940574222044353e-05,1.634703104921991e-06,7.254474949676669e-29,1.3854417725284392e-09,1.5883807493481295e-05
87.9396984924623,0.0005009769289833526,1.21514272118072e-08,6.817452923264457e-05,2.021057986654191e-06,4.1869284125429814e-29,1.2240714748152835e-09,2.1487510309961215e-05
88.19095477386935,0.0004180619009213338,1.1355234715976494e-08,9.35327454615454e-05,2.5053084786133218e-06,2.4282927664067713e-29,1.0785682946614346e-09,2.8972322832904123e-05
88.44221105527637,0.00034773768298600486,1.064924586070506e-08,0.000127549667288861,3.114212965758353e-06,1.41506111670278e-29,9.4766549437892e-10,3.8929671071936206e-05
88.69346733668341,0.00028830273700153466,1.002145991414419e-08,0.000172843983554456,3.88236368924387e-06,8.284450211692816e-30,8.301960225746171e-10,5.2120856130816254e-05
88.94472361809045,0.00023824670673622644,9.461548009241305e-09,0.00023269202701889873,4.854612363461817e-06,4.871984289062595e-30,7.250747896009652e-10,6.951969002632664e-05
89.19597989949749,0.00019623680674686638,8.960604573787008e-09,0.0003111442196603584,6.089277965352382e-06,2.8776331722399054e-30,6.312858653956332e-10,9.236358456642545e-05
89.44723618090453,0.0001611031414806925,8.510941423548403e-09,0.00041314559907125833,7.662394313276597e-06,1.7067938357949844e-30,5.47873592417514e-10,0.0001222139797490928
89.69849246231155,0.00013182372121664138,8.105916845254514e-09,0.000544654389600667,9.673339554902408e-06,1.0164061741223793e-30,4.73936720077658e-10,0.00016102680328887933
89.94974874371859,0.00010750972965647317,7.739793251919605e-09,0.0007127504570673292,1.225230085452664e-05,6.075964039128808e-31,4.086247812922696e-10,0.00021123332679509854
90.20100502512562,8.739141993363167e-05,7.407618031096283e-09,0.0009257232571103935,1.5570173080820958e-05,3.645383215408647e-31,3.511360458552091e-10,0.000275831296872427
90.45226130653266,7.08048734441893e-05,7.105123075434737e-09,0.0011931267266570966,1.985167960928938e-05,2.1946629225136985e-31,3.007164973917288e-10,0.00035848554260272276
90.7035175879397,5.717974763144006e-05,6.828639223907252e-09,0.00152578670316861,2.539274793261072e-05,1.3255757286786027e-31,2.566593882850916e-10,0.00046363637112728604
90.95477386934672,4.6028060828822265e-05,6.5750224824674824e-09,0.0019357451644133321,3.258348619507645e-05,8.030977471862821e-32,2.1830502762256014e-10,0.0005966129464615318
91.20603015075376,3.693400944781716e-05,6.341589457998943e-09,0.0024361251749582353,4.193850467511821e-05,4.879494301474835e-32,1.8504054860059702e-10,0.0007637475040587229
91.4572864321608,2.9544779784644398e-05,6.126059944803427e-09,0.003040901228593124,5.4136826002554866e-05,2.972625098521316e-32,1.5629948217635565e-10,0.0009724847064559166
